bot;aposta_id;event_id;mercado_tick;mercado_tipo;linha;selecao;odd;liga;apostado_em;veredito;motivos
SENTINELA-E-WCA-OU;71664;17152354;Total de Gols;18;5.50;Mais de 5.5;1.770;World Cup A;2026-07-21 13:44:35.508677;OK;
SENTINELA-E-WCA-OU;71667;17152469;Total de Gols;18;4.50;Menos de 4.5;1.780;World Cup A;2026-07-21 13:44:35.602290;OK;
SENTINELA-E-WCA-OU;71670;17151994;Total de Gols;18;7.50;Menos de 7.5;2.050;World Cup A;2026-07-21 13:50:13.844168;OK;
SENTINELA-E-WCA-OU;71673;17151995;Total de Gols;18;4.50;Mais de 4.5;1.720;World Cup A;2026-07-21 13:50:13.919011;OK;
SENTINELA-E-WCA-OU;71679;17152369;Total de Gols;18;5.50;Mais de 5.5;1.890;World Cup A;2026-07-21 13:56:09.754685;OK;
SENTINELA-E-WCA-OU;71680;17152351;Total de Gols;18;5.50;Mais de 5.5;1.680;World Cup A;2026-07-21 13:56:09.760043;OK;
SENTINELA-E-WCA-OU;71688;17151993;Total de Gols;18;4.50;Mais de 4.5;1.650;World Cup A;2026-07-21 14:03:07.682060;OK;
SENTINELA-E-WCA-OU;71691;17152006;Total de Gols;18;7.50;Mais de 7.5;1.620;World Cup A;2026-07-21 14:03:54.640774;OK;
SENTINELA-E-WCA-OU;71696;17152382;Total de Gols;18;6.50;Mais de 6.5;1.720;World Cup A;2026-07-21 14:08:27.883426;OK;
SENTINELA-E-WCA-OU;71697;17152382;Total de Gols;18;6.50;Menos de 6.5;1.890;World Cup A;2026-07-21 14:08:27.887319;OK;
SENTINELA-E-WCA-OU;71698;17152473;Total de Gols;18;4.50;Mais de 4.5;1.760;World Cup A;2026-07-21 14:08:27.911584;OK;
SENTINELA-E-WCA-OU;71702;17152009;Total de Gols;18;5.50;Menos de 5.5;1.620;World Cup A;2026-07-21 14:14:52.109528;OK;
SENTINELA-E-WCA-OU;71705;17152004;Total de Gols;18;5.50;Menos de 5.5;1.710;World Cup A;2026-07-21 14:14:52.112252;OK;
SENTINELA-E-WCA-OU;71704;17152009;Total de Gols;18;5.50;Mais de 5.5;2.020;World Cup A;2026-07-21 14:14:52.115777;OK;
SENTINELA-E-WCA-OU;71711;17152017;Total de Gols;18;5.50;Mais de 5.5;1.630;World Cup A;2026-07-21 14:26:09.090733;OK;
SENTINELA-E-WCA-OU;71712;17152017;Total de Gols;18;5.50;Menos de 5.5;2.010;World Cup A;2026-07-21 14:26:09.092094;OK;
SENTINELA-E-WCA-OU;71714;17152010;Total de Gols;18;6.50;Menos de 6.5;1.960;World Cup A;2026-07-21 14:26:09.117923;OK;
SENTINELA-E-WCA-OU;71727;17152013;Total de Gols;18;6.50;Mais de 6.5;1.960;World Cup A;2026-07-21 14:38:28.910980;OK;
SENTINELA-E-WCA-OU;71725;17152001;Total de Gols;18;6.50;Mais de 6.5;1.740;World Cup A;2026-07-21 14:38:28.912132;OK;
SENTINELA-E-WCA-OU;71734;17152242;Total de Gols;18;7.50;Mais de 7.5;1.600;World Cup A;2026-07-21 14:55:48.604227;OK;
SENTINELA-E-WCA-OU;71738;17152275;Total de Gols;18;6.50;Mais de 6.5;1.940;World Cup A;2026-07-21 14:55:48.828538;OK;
SENTINELA-E-WCA-OU;71754;17152272;Total de Gols;18;6.50;Mais de 6.5;1.810;World Cup A;2026-07-21 15:07:44.152316;OK;
SENTINELA-E-WCA-OU;71758;17152235;Total de Gols;18;5.50;Mais de 5.5;1.690;World Cup A;2026-07-21 15:07:44.448623;OK;
SENTINELA-E-WCA-OU;71762;17152259;Total de Gols;18;8.50;Mais de 8.5;2.030;World Cup A;2026-07-21 15:20:48.255452;OK;
SENTINELA-E-WCA-OU;71763;17152220;Total de Gols;18;5.50;Mais de 5.5;2.170;World Cup A;2026-07-21 15:20:48.302465;OK;
SENTINELA-E-WCA-OU;71772;17152273;Total de Gols;18;7.50;Mais de 7.5;1.990;World Cup A;2026-07-21 15:32:40.413683;OK;
SENTINELA-E-WCA-OU;71774;17152298;Total de Gols;18;5.50;Menos de 5.5;1.580;World Cup A;2026-07-21 15:32:40.811623;OK;
SENTINELA-E-WCA-OU;71789;17152307;Total de Gols;18;7.50;Mais de 7.5;1.870;World Cup A;2026-07-21 15:44:10.016112;OK;
SENTINELA-E-WCA-OU;71790;17152222;Total de Gols;18;7.50;Mais de 7.5;2.100;World Cup A;2026-07-21 15:44:10.094551;OK;
SENTINELA-E-WCA-OU;71796;17152215;Total de Gols;18;7.50;Mais de 7.5;1.770;World Cup A;2026-07-21 15:55:53.883928;OK;
SENTINELA-E-WCA-OU;71799;17152244;Total de Gols;18;7.50;Mais de 7.5;1.630;World Cup A;2026-07-21 15:55:54.279052;OK;
SENTINELA-E-WCA-OU;71807;17152251;Total de Gols;18;6.50;Mais de 6.5;1.580;World Cup A;2026-07-21 16:07:47.904663;OK;
SENTINELA-E-WCA-OU;71808;17152257;Total de Gols;18;6.50;Menos de 6.5;1.870;World Cup A;2026-07-21 16:07:47.940136;OK;
SENTINELA-E-WCA-OU;71824;17152278;Total de Gols;18;6.50;Mais de 6.5;1.580;World Cup A;2026-07-21 16:19:26.477566;OK;
SENTINELA-E-WCA-OU;71829;17152231;Total de Gols;18;7.50;Mais de 7.5;1.930;World Cup A;2026-07-21 16:31:37.721772;OK;
SENTINELA-E-WCA-OU;71830;17152267;Total de Gols;18;5.50;Menos de 5.5;2.110;World Cup A;2026-07-21 16:31:37.723138;OK;
SENTINELA-E-WCA-OU;71839;17152250;Total de Gols;18;5.50;Mais de 5.5;1.800;World Cup A;2026-07-21 16:43:20.734631;OK;
SENTINELA-E-WCA-OU;71840;17152292;Total de Gols;18;7.50;Mais de 7.5;1.660;World Cup A;2026-07-21 16:43:20.784376;OK;
SENTINELA-E-WCA-OU;71859;17152248;Total de Gols;18;5.50;Mais de 5.5;1.760;World Cup A;2026-07-21 16:56:43.868984;OK;
SENTINELA-E-WCA-OU;71860;17152318;Total de Gols;18;5.50;Mais de 5.5;1.990;World Cup A;2026-07-21 16:56:43.873033;OK;
SENTINELA-E-WCA-OU;71868;17152240;Total de Gols;18;4.50;Mais de 4.5;2.190;World Cup A;2026-07-21 17:07:54.179659;OK;
SENTINELA-E-WCA-OU;71869;17152240;Total de Gols;18;4.50;Menos de 4.5;1.530;World Cup A;2026-07-21 17:07:54.180579;OK;
SENTINELA-E-WCA-OU;71876;17152293;Total de Gols;18;4.50;Mais de 4.5;1.550;World Cup A;2026-07-21 17:19:23.590677;OK;
SENTINELA-E-WCA-OU;71877;17152312;Total de Gols;18;4.50;Menos de 4.5;1.530;World Cup A;2026-07-21 17:19:24.697525;OK;
SENTINELA-E-WCA-OU;71889;17152223;Total de Gols;18;4.50;Mais de 4.5;1.660;World Cup A;2026-07-21 17:31:12.377958;OK;
SENTINELA-E-WCA-OU;71890;17152281;Total de Gols;18;5.50;Menos de 5.5;1.970;World Cup A;2026-07-21 17:31:12.451926;OK;
SENTINELA-E-WCA-OU;71899;17152219;Total de Gols;18;4.50;Menos de 4.5;1.540;World Cup A;2026-07-21 17:43:57.623979;OK;
SENTINELA-E-WCA-OU;71901;17152255;Total de Gols;18;6.50;Mais de 6.5;1.950;World Cup A;2026-07-21 17:45:54.796886;OK;
SENTINELA-E-WCA-OU;71905;17152247;Total de Gols;18;5.50;Menos de 5.5;1.660;World Cup A;2026-07-21 17:55:30.517557;OK;
SENTINELA-E-WCA-OU;71907;17152301;Total de Gols;18;5.50;Mais de 5.5;1.730;World Cup A;2026-07-21 17:55:30.542926;OK;
SENTINELA-E-WCA-OU;71930;17152289;Total de Gols;18;5.50;Menos de 5.5;1.800;World Cup A;2026-07-21 18:07:08.307325;OK;
SENTINELA-E-WCA-OU;71932;17152288;Total de Gols;18;4.50;Mais de 4.5;1.990;World Cup A;2026-07-21 18:07:08.362841;OK;
SENTINELA-E-WCA-OU;71942;17152246;Total de Gols;18;5.50;Mais de 5.5;2.120;World Cup A;2026-07-21 18:19:11.199765;OK;
SENTINELA-E-WCA-OU;71944;17152254;Total de Gols;18;3.50;Mais de 3.5;1.530;World Cup A;2026-07-21 18:19:11.213601;OK;
SENTINELA-E-WCA-OU;71948;17152270;Total de Gols;18;5.50;Menos de 5.5;1.830;World Cup A;2026-07-21 18:31:14.189877;OK;
SENTINELA-E-WCA-OU;71950;17152300;Total de Gols;18;4.50;Mais de 4.5;1.560;World Cup A;2026-07-21 18:31:14.272745;OK;
SENTINELA-E-WCA-OU;71969;17152296;Total de Gols;18;5.50;Menos de 5.5;2.160;World Cup A;2026-07-21 18:43:11.732082;OK;
SENTINELA-E-WCA-OU;71968;17152296;Total de Gols;18;5.50;Mais de 5.5;1.540;World Cup A;2026-07-21 18:43:11.732478;OK;
SENTINELA-E-WCA-OUHT;70677;17143277;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.860;World Cup A;2026-07-20 22:01:51.854074;OK;
SENTINELA-E-WCA-OUHT;70683;17143245;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.790;World Cup A;2026-07-20 22:03:39.081849;OK;
SENTINELA-E-WCA-OUHT;70682;17143155;1ª tempo - Total de gols;68;1.50;Menos de 1.5;1.910;World Cup A;2026-07-20 22:03:39.085071;OK;
SENTINELA-E-WCA-OUHT;70702;17143294;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.640;World Cup A;2026-07-20 22:12:28.134350;OK;
SENTINELA-E-WCA-OUHT;70703;17143288;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.840;World Cup A;2026-07-20 22:12:28.149702;OK;
SENTINELA-E-WCA-OUHT;70711;17143247;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.820;World Cup A;2026-07-20 22:15:18.285183;OK;
SENTINELA-E-WCA-OUHT;70712;17143168;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.560;World Cup A;2026-07-20 22:15:18.287036;OK;
SENTINELA-E-WCA-OUHT;70713;17143168;1ª tempo - Total de gols;68;2.50;Mais de 2.5;2.130;World Cup A;2026-07-20 22:15:18.287615;OK;
SENTINELA-E-WCA-OUHT;70725;17143292;1ª tempo - Total de gols;68;3.50;Mais de 3.5;2.130;World Cup A;2026-07-20 22:24:16.948322;OK;
SENTINELA-E-WCA-OUHT;70731;17143181;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.970;World Cup A;2026-07-20 22:27:47.329868;OK;
SENTINELA-E-WCA-OUHT;70732;17143191;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.560;World Cup A;2026-07-20 22:27:47.365479;OK;
SENTINELA-E-WCA-OUHT;70744;17143267;1ª tempo - Total de gols;68;3.50;Mais de 3.5;2.300;World Cup A;2026-07-20 22:36:10.744219;OK;
SENTINELA-E-WCA-OUHT;70745;17143267;1ª tempo - Total de gols;68;3.50;Menos de 3.5;1.480;World Cup A;2026-07-20 22:36:10.745846;OK;
SENTINELA-E-WCA-OUHT;70751;17143212;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.670;World Cup A;2026-07-20 22:39:38.326341;OK;
SENTINELA-E-WCA-OUHT;70750;17143246;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.930;World Cup A;2026-07-20 22:39:38.332217;OK;
SENTINELA-E-WCA-OUHT;70774;17143282;1ª tempo - Total de gols;68;1.50;Mais de 1.5;1.890;World Cup A;2026-07-20 22:49:53.174398;OK;
SENTINELA-E-WCA-OUHT;70780;17143193;1ª tempo - Total de gols;68;2.50;Mais de 2.5;2.210;World Cup A;2026-07-20 22:52:00.232578;OK;
SENTINELA-E-WCA-OUHT;70782;17143276;1ª tempo - Total de gols;68;3.50;Mais de 3.5;1.980;World Cup A;2026-07-20 22:52:00.415470;OK;
SENTINELA-E-WCA-OUHT;70792;17143224;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.570;World Cup A;2026-07-20 23:03:08.992340;OK;
SENTINELA-E-WCA-OUHT;70795;17143169;1ª tempo - Total de gols;68;1.50;Mais de 1.5;1.600;World Cup A;2026-07-20 23:03:12.733128;OK;
SENTINELA-E-WCA-OUHT;70794;17143169;1ª tempo - Total de gols;68;1.50;Menos de 1.5;2.050;World Cup A;2026-07-20 23:03:12.734096;OK;
SENTINELA-E-WCA-OUHT;70807;17143059;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.540;World Cup A;2026-07-20 23:50:13.432416;OK;
SENTINELA-E-WCA-OUHT;70808;17143080;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.950;World Cup A;2026-07-20 23:50:13.433423;OK;
SENTINELA-E-WCA-OUHT;70826;17143105;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.650;World Cup A;2026-07-21 00:02:26.713919;OK;
SENTINELA-E-WCA-OUHT;70828;17143089;1ª tempo - Total de gols;68;2.50;Mais de 2.5;2.070;World Cup A;2026-07-21 00:02:26.845417;OK;
SENTINELA-E-WCA-OUHT;70834;17143070;1ª tempo - Total de gols;68;1.50;Mais de 1.5;1.430;World Cup A;2026-07-21 00:14:22.909842;OK;
SENTINELA-E-WCA-OUHT;70836;17143102;1ª tempo - Total de gols;68;2.50;Mais de 2.5;2.170;World Cup A;2026-07-21 00:14:22.917825;OK;
SENTINELA-E-WCA-OUHT;70854;17143046;1ª tempo - Total de gols;68;2.50;Mais de 2.5;2.190;World Cup A;2026-07-21 00:26:13.739821;OK;
SENTINELA-E-WCA-OUHT;70855;17143046;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.530;World Cup A;2026-07-21 00:26:13.740455;OK;
SENTINELA-E-WCA-OUHT;70858;17143027;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.720;World Cup A;2026-07-21 00:26:21.162127;OK;
SENTINELA-E-WCA-OUHT;70857;17143027;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.890;World Cup A;2026-07-21 00:26:21.162767;OK;
SENTINELA-E-WCA-OUHT;70864;17143029;1ª tempo - Total de gols;68;3.50;Mais de 3.5;1.860;World Cup A;2026-07-21 00:38:13.289414;OK;
SENTINELA-E-WCA-OUHT;70866;17143058;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.550;World Cup A;2026-07-21 00:38:22.428040;OK;
SENTINELA-E-WCA-OUHT;70867;17143058;1ª tempo - Total de gols;68;2.50;Mais de 2.5;2.150;World Cup A;2026-07-21 00:38:22.428810;OK;
SENTINELA-E-WCA-OUHT;70874;17143068;1ª tempo - Total de gols;68;2.50;Menos de 2.5;2.210;World Cup A;2026-07-21 00:50:15.408178;OK;
SENTINELA-E-WCA-OUHT;70879;17143069;1ª tempo - Total de gols;68;2.50;Mais de 2.5;2.230;World Cup A;2026-07-21 01:02:09.213888;OK;
SENTINELA-E-WCA-OUHT;70880;17143069;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.510;World Cup A;2026-07-21 01:02:09.214370;OK;
SENTINELA-E-WCA-OUHT;70882;17143094;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.680;World Cup A;2026-07-21 01:02:13.137221;OK;
SENTINELA-E-WCA-OUHT;70896;17143083;1ª tempo - Total de gols;68;1.50;Mais de 1.5;1.430;World Cup A;2026-07-21 01:14:19.964444;OK;
SENTINELA-E-WCA-OUHT;70897;17143101;1ª tempo - Total de gols;68;2.50;Mais de 2.5;2.390;World Cup A;2026-07-21 01:14:19.970808;OK;
SENTINELA-E-WCA-OUHT;70900;17143075;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.800;World Cup A;2026-07-21 01:26:19.156728;OK;
SENTINELA-E-WCA-OUHT;70904;17143072;1ª tempo - Total de gols;68;2.50;Mais de 2.5;2.200;World Cup A;2026-07-21 01:26:22.186164;OK;
SENTINELA-E-WCA-OUHT;70910;17143114;1ª tempo - Total de gols;68;2.50;Mais de 2.5;2.060;World Cup A;2026-07-21 01:38:16.954896;OK;
SENTINELA-E-WCA-OUHT;70911;17143057;1ª tempo - Total de gols;68;3.50;Mais de 3.5;1.950;World Cup A;2026-07-21 01:38:23.298384;OK;
SENTINELA-E-WCA-OUHT;70927;17147191;1ª tempo - Total de gols;68;4.50;Mais de 4.5;2.160;World Cup A;2026-07-21 01:45:12.997041;OK;
SENTINELA-E-WCA-OUHT;70928;17147191;1ª tempo - Total de gols;68;4.50;Menos de 4.5;1.540;World Cup A;2026-07-21 01:45:12.997296;OK;
SENTINELA-E-WCA-OUHT;70931;17147215;1ª tempo - Total de gols;68;3.50;Mais de 3.5;2.250;World Cup A;2026-07-21 01:45:18.760368;OK;
SENTINELA-E-WCA-OUHT;70932;17147215;1ª tempo - Total de gols;68;3.50;Menos de 3.5;1.500;World Cup A;2026-07-21 01:45:18.761400;OK;
SENTINELA-E-WCA-OUHT;70937;17147171;1ª tempo - Total de gols;68;3.50;Mais de 3.5;1.890;World Cup A;2026-07-21 01:57:15.796249;OK;
SENTINELA-E-WCA-OUHT;70940;17147189;1ª tempo - Total de gols;68;3.50;Mais de 3.5;2.280;World Cup A;2026-07-21 01:57:15.820344;OK;
SENTINELA-E-WCA-OUHT;70945;17147249;1ª tempo - Total de gols;68;3.50;Menos de 3.5;1.650;World Cup A;2026-07-21 02:09:11.506744;OK;
SENTINELA-E-WCA-OUHT;70949;17147229;1ª tempo - Total de gols;68;3.50;Menos de 3.5;1.620;World Cup A;2026-07-21 02:09:17.375139;OK;
SENTINELA-E-WCA-OUHT;70962;17147157;1ª tempo - Total de gols;68;3.50;Menos de 3.5;1.970;World Cup A;2026-07-21 02:21:16.662293;OK;
SENTINELA-E-WCA-OUHT;70965;17147201;1ª tempo - Total de gols;68;3.50;Mais de 3.5;1.780;World Cup A;2026-07-21 02:21:16.765836;OK;
SENTINELA-E-WCA-OUHT;70970;17147241;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.600;World Cup A;2026-07-21 02:33:11.148472;OK;
SENTINELA-E-WCA-OUHT;70972;17147190;1ª tempo - Total de gols;68;3.50;Mais de 3.5;2.050;World Cup A;2026-07-21 02:33:18.443607;OK;
SENTINELA-E-WCA-OUHT;70973;17147190;1ª tempo - Total de gols;68;3.50;Menos de 3.5;1.600;World Cup A;2026-07-21 02:33:18.445503;OK;
SENTINELA-E-WCA-OUHT;70978;17147275;1ª tempo - Total de gols;68;4.50;Mais de 4.5;2.140;World Cup A;2026-07-21 02:45:10.882378;OK;
SENTINELA-E-WCA-OUHT;70979;17147275;1ª tempo - Total de gols;68;4.50;Menos de 4.5;1.550;World Cup A;2026-07-21 02:45:10.883008;OK;
SENTINELA-E-WCA-OUHT;70982;17147193;1ª tempo - Total de gols;68;3.50;Mais de 3.5;2.220;World Cup A;2026-07-21 02:45:18.200426;OK;
SENTINELA-E-WCA-OUHT;70983;17147193;1ª tempo - Total de gols;68;3.50;Menos de 3.5;1.510;World Cup A;2026-07-21 02:45:18.201458;OK;
SENTINELA-E-WCA-OUHT;70986;17148823;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.720;FC26 World Cup A;2026-07-21 02:48:11.921969;OK;
SENTINELA-E-WCA-OUHT;70998;17147197;1ª tempo - Total de gols;68;3.50;Menos de 3.5;1.500;World Cup A;2026-07-21 02:57:18.535812;OK;
SENTINELA-E-WCA-OUHT;71001;17147178;1ª tempo - Total de gols;68;3.50;Menos de 3.5;1.740;World Cup A;2026-07-21 02:57:18.561079;OK;
SENTINELA-E-WCA-OUHT;71005;17147195;1ª tempo - Total de gols;68;3.50;Mais de 3.5;2.020;World Cup A;2026-07-21 03:09:11.630850;OK;
SENTINELA-E-WCA-OUHT;71008;17147195;1ª tempo - Total de gols;68;3.50;Menos de 3.5;1.630;World Cup A;2026-07-21 03:09:11.637087;OK;
SENTINELA-E-WCA-OUHT;71010;17147226;1ª tempo - Total de gols;68;3.50;Mais de 3.5;2.040;World Cup A;2026-07-21 03:09:14.435044;OK;
SENTINELA-E-WCA-OUHT;71011;17147226;1ª tempo - Total de gols;68;3.50;Menos de 3.5;1.610;World Cup A;2026-07-21 03:09:14.436568;OK;
SENTINELA-E-WCA-OUHT;71017;17147181;1ª tempo - Total de gols;68;3.50;Menos de 3.5;1.860;World Cup A;2026-07-21 03:21:12.827023;OK;
SENTINELA-E-WCA-OUHT;71019;17147222;1ª tempo - Total de gols;68;3.50;Mais de 3.5;1.610;World Cup A;2026-07-21 03:21:12.846318;OK;
SENTINELA-E-WCA-OUHT;71032;17147204;1ª tempo - Total de gols;68;3.50;Mais de 3.5;1.950;World Cup A;2026-07-21 03:33:15.925898;OK;
SENTINELA-E-WCA-OUHT;71033;17147239;1ª tempo - Total de gols;68;2.50;Menos de 2.5;2.130;World Cup A;2026-07-21 03:33:15.933623;OK;
SENTINELA-E-WCA-OUHT;71042;17147126;1ª tempo - Total de gols;68;2.50;Menos de 2.5;2.010;World Cup A;2026-07-21 04:10:10.002300;OK;
SENTINELA-E-WCA-OUHT;71043;17147126;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.630;World Cup A;2026-07-21 04:10:10.003557;OK;
SENTINELA-E-WCA-OUHT;71045;17147147;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.490;World Cup A;2026-07-21 04:10:15.769533;OK;
SENTINELA-E-WCA-OUHT;71046;17147147;1ª tempo - Total de gols;68;2.50;Mais de 2.5;2.270;World Cup A;2026-07-21 04:10:15.771100;OK;
SENTINELA-E-WCA-OUHT;71058;17147141;1ª tempo - Total de gols;68;2.50;Mais de 2.5;2.080;World Cup A;2026-07-21 04:22:12.361368;OK;
SENTINELA-E-WCA-OUHT;71061;17147110;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.520;World Cup A;2026-07-21 04:22:12.394222;OK;
SENTINELA-E-WCA-OUHT;71062;17147110;1ª tempo - Total de gols;68;2.50;Menos de 2.5;2.210;World Cup A;2026-07-21 04:22:12.395129;OK;
SENTINELA-E-WCA-OUHT;71069;17147156;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.920;World Cup A;2026-07-21 04:34:09.730102;OK;
SENTINELA-E-WCA-OUHT;71068;17147156;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.690;World Cup A;2026-07-21 04:34:09.730323;OK;
SENTINELA-E-WCA-OUHT;71071;17147127;1ª tempo - Total de gols;68;2.50;Mais de 2.5;2.400;World Cup A;2026-07-21 04:34:13.240176;OK;
SENTINELA-E-WCA-OUHT;71076;17147146;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.940;World Cup A;2026-07-21 04:46:10.303186;OK;
SENTINELA-E-WCA-OUHT;71078;17147146;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.680;World Cup A;2026-07-21 04:46:10.305494;OK;
SENTINELA-E-WCA-OUHT;71080;17147112;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.800;World Cup A;2026-07-21 04:46:14.318794;OK;
SENTINELA-E-WCA-OUHT;71092;17147145;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.850;World Cup A;2026-07-21 04:58:18.017892;OK;
SENTINELA-E-WCA-OUHT;71094;17147143;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.620;World Cup A;2026-07-21 04:58:18.051974;OK;
SENTINELA-E-WCA-OUHT;71098;17147149;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.650;World Cup A;2026-07-21 05:10:10.778644;OK;
SENTINELA-E-WCA-OUHT;71099;17147149;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.980;World Cup A;2026-07-21 05:10:10.778989;OK;
SENTINELA-E-WCA-OUHT;71103;17147101;1ª tempo - Total de gols;68;2.50;Mais de 2.5;2.250;World Cup A;2026-07-21 05:10:14.487101;OK;
SENTINELA-E-WCA-OUHT;71104;17147101;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.500;World Cup A;2026-07-21 05:10:14.487677;OK;
SENTINELA-E-WCA-OUHT;71106;17148854;1ª tempo - Total de gols;68;3.50;Mais de 3.5;2.330;FC26 World Cup A;2026-07-21 05:11:05.652414;OK;
SENTINELA-E-WCA-OUHT;71107;17148854;1ª tempo - Total de gols;68;3.50;Menos de 3.5;1.490;FC26 World Cup A;2026-07-21 05:11:05.654852;OK;
SENTINELA-E-WCA-OUHT;71113;17147103;1ª tempo - Total de gols;68;2.50;Mais de 2.5;2.200;World Cup A;2026-07-21 05:22:10.310074;OK;
SENTINELA-E-WCA-OUHT;71116;17147142;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.520;World Cup A;2026-07-21 05:22:10.330726;OK;
SENTINELA-E-WCA-OUHT;71118;17147142;1ª tempo - Total de gols;68;2.50;Menos de 2.5;2.210;World Cup A;2026-07-21 05:22:10.334564;OK;
SENTINELA-E-WCA-OUHT;71134;17147116;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.630;World Cup A;2026-07-21 05:34:12.781168;OK;
SENTINELA-E-WCA-OUHT;71133;17147116;1ª tempo - Total de gols;68;2.50;Menos de 2.5;2.000;World Cup A;2026-07-21 05:34:12.782897;OK;
SENTINELA-E-WCA-OUHT;71138;17148860;1ª tempo - Total de gols;68;2.50;Mais de 2.5;2.080;FC26 World Cup A;2026-07-21 05:46:09.502501;OK;
SENTINELA-E-WCA-OUHT;71140;17147164;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.780;World Cup A;2026-07-21 05:46:11.920778;OK;
SENTINELA-E-WCA-OUHT;71143;17147163;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.820;World Cup A;2026-07-21 05:46:11.957370;OK;
SENTINELA-E-WCA-OUHT;71146;17148859;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.730;FC26 World Cup A;2026-07-21 05:46:57.658740;OK;
SENTINELA-E-WCA-OUHT;71154;17147119;1ª tempo - Total de gols;68;2.50;Menos de 2.5;2.010;World Cup A;2026-07-21 05:58:10.750781;OK;
SENTINELA-E-WCA-OUHT;71153;17147119;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.630;World Cup A;2026-07-21 05:58:10.751142;OK;
SENTINELA-E-WCA-OUHT;71157;17147192;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.820;World Cup A;2026-07-21 05:58:18.002425;OK;
SENTINELA-E-WCA-OUHT;71156;17147192;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.780;World Cup A;2026-07-21 05:58:18.002893;OK;
SENTINELA-E-WCA-OUHT;71163;17147364;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.810;World Cup A;2026-07-21 06:00:14.617412;OK;
SENTINELA-E-WCA-OUHT;71164;17147314;1ª tempo - Total de gols;68;2.50;Mais de 2.5;1.740;World Cup A;2026-07-21 06:00:14.622120;OK;
SENTINELA-E-WCA-OUHT;71174;17147382;1ª tempo - Total de gols;68;4.50;Menos de 4.5;1.440;World Cup A;2026-07-21 06:14:05.576468;OK;
SENTINELA-E-WCA-OUHT;71175;17147290;1ª tempo - Total de gols;68;3.50;Mais de 3.5;1.520;World Cup A;2026-07-21 06:14:05.581429;OK;
SENTINELA-E-WCA-OUHT;71176;17147290;1ª tempo - Total de gols;68;3.50;Menos de 3.5;2.200;World Cup A;2026-07-21 06:14:05.582122;OK;
SENTINELA-E-WCA-OUHT;71180;17147233;1ª tempo - Total de gols;68;3.50;Menos de 3.5;1.510;World Cup A;2026-07-21 06:16:41.773091;OK;
SENTINELA-E-WCA-OUHT;71182;17147248;1ª tempo - Total de gols;68;2.50;Menos de 2.5;2.080;World Cup A;2026-07-21 06:16:41.932022;OK;
SENTINELA-E-WCA-OUHT;71196;17147310;1ª tempo - Total de gols;68;3.50;Menos de 3.5;1.830;World Cup A;2026-07-21 06:24:23.906466;OK;
SENTINELA-E-WCA-OUHT;71199;17147315;1ª tempo - Total de gols;68;2.50;Menos de 2.5;1.600;World Cup A;2026-07-21 06:24:24.033122;OK;
