Torneio,Campeonato,Confronto,Jogador A,Time A,Jogador B,Time B,Data,Hora,Mercado,Tip,Linha,Janela 1,Winrate 1,Janela 2,Winrate 2,Odd,Placar Envio,Placar Final,Resultado,Lucro/Prej.,event_id
,B-EBASKBAT4X5,faLcOn x The_Professor,faLcOn,POR T Blazers,The_Professor,SAC Kings,23/07/2026,04:33:18,Handicap,POR T Blazers (faLcOn) (+6.5),6.5,,,,,1.833,None-None,57-75,Red,-1.0,12285955
,B-EBASKBAT4X5,CHIEFKEEF x panteraxball,CHIEFKEEF,CHI Bulls,panteraxball,ORL Magic,23/07/2026,04:33:18,Handicap,ORL Magic (panteraxball) (+3.5),3.5,,,,,1.833,None-None,83-67,Red,-1.0,12285954
,B-EBASKBAT4X5,panteraxball x Barmaley,panteraxball,ORL Magic,Barmaley,MIN Timberwolves,23/07/2026,05:14:44,Handicap,ORL Magic (panteraxball) (+1.5),1.5,,,,,1.833,0-0,59-76,Red,-1.0,12285993
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,23/07/2026,05:14:34,Handicap,CHI Bulls (CHIEFKEEF) (+1.5),1.5,,,,,1.833,0-0,73-67,Red,-1.0,12285998
,B-EBASKBAT4X5,CHIEFKEEF x faLcOn,CHIEFKEEF,CHI Bulls,faLcOn,POR T Blazers,23/07/2026,05:48:00,Handicap,POR T Blazers (faLcOn) (+3.5),3.5,,,,,1.833,None-None,79-46,Red,-1.0,12286102
,B-EBASKBAT4X5,Barmaley x The_Professor,Barmaley,MIN Timberwolves,The_Professor,SAC Kings,23/07/2026,05:48:00,Handicap,MIN Timberwolves (Barmaley) (+1.5),1.5,,,,,1.833,None-None,78-72,Green,0.833,12286101
,B-EBASKBAT4X5,The_Professor x panteraxball,The_Professor,SAC Kings,panteraxball,ORL Magic,23/07/2026,06:23:10,Handicap,ORL Magic (panteraxball) (+6.5),6.5,,,,,1.833,None-None,61-71,Green,0.833,12286220
,B-EBASKBAT4X5,panteraxball x faLcOn,panteraxball,ORL Magic,faLcOn,POR T Blazers,23/07/2026,06:57:41,Handicap,POR T Blazers (faLcOn) (+3.5),3.5,,,,,1.833,None-None,68-48,Red,-1.0,12286273
,B-EBASKBAT4X5,Barmaley x CHIEFKEEF,Barmaley,MIN Timberwolves,CHIEFKEEF,CHI Bulls,23/07/2026,06:57:41,Handicap,CHI Bulls (CHIEFKEEF) (+1.5),1.5,,,,,1.833,None-None,70-80,Green,0.833,12286275
,B-EBASKBAT4X5,The_Professor x faLcOn,The_Professor,SAC Kings,faLcOn,POR T Blazers,23/07/2026,07:43:04,Handicap,POR T Blazers (faLcOn) (+9.5),9.5,,,,,1.833,None-None,95-56,Red,-1.0,12286549
,B-EBASKBAT4X5,panteraxball x CHIEFKEEF,panteraxball,ORL Magic,CHIEFKEEF,CHI Bulls,23/07/2026,07:49:22,Handicap,ORL Magic (panteraxball) (+7.5),7.5,,,,,1.833,0-0,68-81,Red,-1.0,12286548
,B-EBASKBAT4X5,CHIEFKEEF x The_Professor,CHIEFKEEF,CHI Bulls,The_Professor,SAC Kings,23/07/2026,07:44:58,Handicap,SAC Kings (The_Professor) (+1.5),1.5,,,,,1.833,None-None,77-64,Red,-1.0,12286551
,B-EBASKBAT4X5,Barmaley x panteraxball,Barmaley,MIN Timberwolves,panteraxball,ORL Magic,23/07/2026,07:43:04,Handicap,ORL Magic (panteraxball) (+4.5),4.5,,,,,1.833,None-None,96-65,Red,-1.0,12286552
,B-EBASKBAT4X5,The_Professor x Barmaley,The_Professor,SAC Kings,Barmaley,MIN Timberwolves,23/07/2026,08:55:19,Handicap,MIN Timberwolves (Barmaley) (+1.5),1.5,,,,,1.833,None-None,66-83,Green,0.833,12286715
,B-EBASKBAT4X5,faLcOn x CHIEFKEEF,faLcOn,POR T Blazers,CHIEFKEEF,CHI Bulls,23/07/2026,08:58:53,Handicap,POR T Blazers (faLcOn) (+9.5),9.5,,,,,1.833,None-None,59-76,Red,-1.0,12286720
,B-EBASKBAT4X5,panteraxball x The_Professor,panteraxball,ORL Magic,The_Professor,SAC Kings,23/07/2026,08:55:19,Handicap,ORL Magic (panteraxball) (+6.5),6.5,,,,,1.833,None-None,69-66,Green,0.833,12286725
,B-EBASKBAT4X5,faLcOn x panteraxball,faLcOn,POR T Blazers,panteraxball,ORL Magic,23/07/2026,09:44:49,Handicap,POR T Blazers (faLcOn) (+7.5),7.5,,,,,1.833,None-None,50-67,Red,-1.0,12286932
,B-EBASKBAT4X5,CHIEFKEEF x Barmaley,CHIEFKEEF,CHI Bulls,Barmaley,MIN Timberwolves,23/07/2026,09:44:49,Handicap,MIN Timberwolves (Barmaley) (+3.5),3.5,,,,,1.833,None-None,54-79,Green,0.833,12286933
,B-EBASKBAT4X5,faLcOn x The_Professor,faLcOn,POR T Blazers,The_Professor,SAC Kings,23/07/2026,09:44:49,Handicap,POR T Blazers (faLcOn) (+11.5),11.5,,,,,1.833,None-None,60-82,Red,-1.0,12286935
,B-EBASKBAT4X5,CHIEFKEEF x panteraxball,CHIEFKEEF,CHI Bulls,panteraxball,ORL Magic,23/07/2026,09:44:49,Handicap,ORL Magic (panteraxball) (+8.5),8.5,,,,,1.833,None-None,68-74,Green,0.833,12286934
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,23/07/2026,11:31:42,Handicap,SAC Kings (The_Professor) (+3.5),3.5,,,,,1.833,None-None,79-59,Green,0.833,12287619
,B-EBASKBAT4X5,panteraxball x Barmaley,panteraxball,ORL Magic,Barmaley,MIN Timberwolves,23/07/2026,11:30:30,Handicap,ORL Magic (panteraxball) (+6.5),6.5,,,,,1.833,None-None,74-86,Red,-1.0,12287597
,B-EBASKBAT4X5,Koja x Pakapaka,Koja,NO Pelicans,Pakapaka,PHI 76ers,23/07/2026,12:52:14,Handicap,NO Pelicans (Koja) (+3.5),3.5,,,,,1.833,None-None,71-51,Green,0.833,12288001
,B-EBASKBAT4X5,Jovke x Dzojo,Jovke,POR T Blazers,Dzojo,PHX Suns,23/07/2026,12:52:14,Handicap,POR T Blazers (Jovke) (+1.5),1.5,,,,,1.833,None-None,90-76,Green,0.833,12288002
,B-EBASKBAT4X5,Dzojo x Koja,Dzojo,PHX Suns,Koja,NO Pelicans,23/07/2026,12:52:14,Handicap,NO Pelicans (Koja) (+4.5),4.5,,,,,1.833,None-None,68-74,Green,0.833,12288024
,B-EBASKBAT4X5,Pakapaka x Lucashin,Pakapaka,PHI 76ers,Lucashin,SAC Kings,23/07/2026,12:52:14,Handicap,PHI 76ers (Pakapaka) (+3.5),3.5,,,,,1.833,None-None,58-71,Red,-1.0,12288003
,B-EBASKBAT4X5,Koja x Jovke,Koja,NO Pelicans,Jovke,POR T Blazers,23/07/2026,12:59:48,Handicap,NO Pelicans (Koja) (+4.5),4.5,,,,,1.833,None-None,56-57,Green,0.833,12288051
,B-EBASKBAT4X5,Lucashin x Dzojo,Lucashin,SAC Kings,Dzojo,PHX Suns,23/07/2026,12:59:48,Handicap,PHX Suns (Dzojo) (+1.5),1.5,,,,,1.833,None-None,77-79,Green,0.833,12288050
,B-EBASKBAT4X5,Dzojo x Pakapaka,Dzojo,PHX Suns,Pakapaka,PHI 76ers,23/07/2026,14:47:30,Handicap,PHI 76ers (Pakapaka) (+3.5),3.5,,,,,1.833,None-None,68-59,Red,-1.0,12288328
,B-EBASKBAT4X5,Jovke x Lucashin,Jovke,POR T Blazers,Lucashin,SAC Kings,23/07/2026,14:47:30,Handicap,POR T Blazers (Jovke) (+1.5),1.5,,,,,1.833,None-None,47-61,Red,-1.0,12288327
,B-EBASKBAT4X5,Pakapaka x Jovke,Pakapaka,PHI 76ers,Jovke,POR T Blazers,23/07/2026,14:47:30,Handicap,PHI 76ers (Pakapaka) (+4.5),4.5,,,,,1.833,None-None,56-86,Red,-1.0,12288341
,B-EBASKBAT4X5,Lucashin x Koja,Lucashin,SAC Kings,Koja,NO Pelicans,23/07/2026,14:47:30,Handicap,NO Pelicans (Koja) (+6.5),6.5,,,,,1.833,None-None,57-62,Green,0.833,12288342
,B-EBASKBAT4X5,Dzojo x Jovke,Dzojo,PHX Suns,Jovke,POR T Blazers,23/07/2026,14:47:30,Handicap,PHX Suns (Dzojo) (+1.5),1.5,,,,,1.833,None-None,74-83,Red,-1.0,12288343
,B-EBASKBAT4X5,Lucashin x Pakapaka,Lucashin,SAC Kings,Pakapaka,PHI 76ers,23/07/2026,16:01:52,Handicap,PHI 76ers (Pakapaka) (+6.5),6.5,,,,,1.833,None-None,69-53,Red,-1.0,12288761
,B-EBASKBAT4X5,Koja x Dzojo,Koja,NO Pelicans,Dzojo,PHX Suns,23/07/2026,16:16:28,Handicap,NO Pelicans (Koja) (+3.5),3.5,,,,,1.833,None-None,67-78,Red,-1.0,12288760
,B-EBASKBAT4X5,Pakapaka x Koja,Pakapaka,PHI 76ers,Koja,NO Pelicans,23/07/2026,14:47:30,Handicap,PHI 76ers (Pakapaka) (+1.5),1.5,,,,,1.833,None-None,62-69,Red,-1.0,12288346
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,23/07/2026,16:16:28,Handicap,NO Pelicans (Koja) (+3.5),3.5,,,,,1.833,None-None,60-69,Green,0.833,12288763
,B-EBASKBAT4X5,Dzojo x Lucashin,Dzojo,PHX Suns,Lucashin,SAC Kings,23/07/2026,16:16:28,Handicap,PHX Suns (Dzojo) (+1.5),1.5,,,,,1.833,None-None,78-70,Green,0.833,12288762
,B-EBASKBAT4X5,Lucashin x Jovke,Lucashin,SAC Kings,Jovke,POR T Blazers,23/07/2026,16:54:19,Handicap,POR T Blazers (Jovke) (+3.5),3.5,,,,,1.833,None-None,66-59,Red,-1.0,12289063
,B-EBASKBAT4X5,Pakapaka x Dzojo,Pakapaka,PHI 76ers,Dzojo,PHX Suns,23/07/2026,16:59:54,Handicap,PHI 76ers (Pakapaka) (+6.5),6.5,,,,,1.833,None-None,64-69,Green,0.833,12289072
,B-EBASKBAT4X5,Jovke x Pakapaka,Jovke,POR T Blazers,Pakapaka,PHI 76ers,23/07/2026,16:54:19,Handicap,PHI 76ers (Pakapaka) (+9.5),9.5,,,,,1.833,None-None,72-69,Green,0.833,12289073
,B-EBASKBAT4X5,Koja x Lucashin,Koja,NO Pelicans,Lucashin,SAC Kings,23/07/2026,16:54:19,Handicap,NO Pelicans (Koja) (+4.5),4.5,,,,,1.833,None-None,60-70,Red,-1.0,12289074
,B-EBASKBAT4X5,Jovke x Dzojo,Jovke,POR T Blazers,Dzojo,PHX Suns,23/07/2026,19:24:31,Handicap,PHX Suns (Dzojo) (+3.5),3.5,,,,,1.833,None-None,91-69,Red,-1.0,12290043
,B-EBASKBAT4X5,Koja x Pakapaka,Koja,NO Pelicans,Pakapaka,PHI 76ers,23/07/2026,19:21:53,Handicap,PHI 76ers (Pakapaka) (+3.5),3.5,,,,,1.833,None-None,56-59,Green,0.833,12290042
,B-EBASKBAT4X5,Pakapaka x Lucashin,Pakapaka,PHI 76ers,Lucashin,SAC Kings,23/07/2026,19:24:31,Handicap,PHI 76ers (Pakapaka) (+7.5),7.5,,,,,1.833,None-None,83-78,Green,0.833,12290045
,B-EBASKBAT4X5,Dzojo x Koja,Dzojo,PHX Suns,Koja,NO Pelicans,23/07/2026,19:24:31,Handicap,NO Pelicans (Koja) (+4.5),4.5,,,,,1.833,None-None,78-90,Green,0.833,12290044
,B-EBASKBAT4X5,CHIEFKEEF x yangrainmaker,CHIEFKEEF,CHI Bulls,yangrainmaker,OKC Thunder,24/07/2026,04:39:03,Handicap,OKC Thunder (yangrainmaker) (+5.5),5.5,,,,,1.833,0-0,72-60,Red,-1.0,12292113
,B-EBASKBAT4X5,The_Professor x Lalkoff,The_Professor,SAC Kings,Lalkoff,DET Pistons,24/07/2026,04:39:04,Handicap,DET Pistons (Lalkoff) (+9.5),9.5,,,,,1.833,0-0,78-53,Red,-1.0,12292114
,B-EBASKBAT4X5,yangrainmaker x faLcOn,yangrainmaker,OKC Thunder,faLcOn,POR T Blazers,24/07/2026,05:07:53,Handicap,POR T Blazers (faLcOn) (+7.5),7.5,,,,,1.833,None-None,79-68,Red,-1.0,12292154
,B-EBASKBAT4X5,Lalkoff x CHIEFKEEF,Lalkoff,DET Pistons,CHIEFKEEF,CHI Bulls,24/07/2026,05:07:53,Handicap,DET Pistons (Lalkoff) (+9.5),9.5,,,,,1.833,None-None,62-68,Green,0.833,12292153
,B-EBASKBAT4X5,faLcOn x Lalkoff,faLcOn,POR T Blazers,Lalkoff,DET Pistons,24/07/2026,05:46:05,Handicap,POR T Blazers (faLcOn) (+3.5),3.5,,,,,1.833,None-None,70-49,Green,0.833,12292303
,B-EBASKBAT4X5,CHIEFKEEF x The_Professor,CHIEFKEEF,CHI Bulls,The_Professor,SAC Kings,24/07/2026,05:48:59,Handicap,SAC Kings (The_Professor) (+1.5),1.5,,,,,1.833,0-0,68-64,Red,-1.0,12292302
,B-EBASKBAT4X5,Lalkoff x yangrainmaker,Lalkoff,DET Pistons,yangrainmaker,OKC Thunder,24/07/2026,06:24:15,Handicap,OKC Thunder (yangrainmaker) (+6.5),6.5,,,,,1.833,0-0,54-83,Green,0.833,12292442
,B-EBASKBAT4X5,The_Professor x faLcOn,The_Professor,SAC Kings,faLcOn,POR T Blazers,24/07/2026,06:24:20,Handicap,POR T Blazers (faLcOn) (+12.5),12.5,,,,,1.833,0-0,91-61,Red,-1.0,12292443
,B-EBASKBAT4X5,yangrainmaker x The_Professor,yangrainmaker,OKC Thunder,The_Professor,SAC Kings,24/07/2026,06:53:38,Handicap,OKC Thunder (yangrainmaker) (+7.5),7.5,,,,,1.833,None-None,74-80,Green,0.833,12292459
,B-EBASKBAT4X5,faLcOn x CHIEFKEEF,faLcOn,POR T Blazers,CHIEFKEEF,CHI Bulls,24/07/2026,06:53:38,Handicap,POR T Blazers (faLcOn) (+10.5),10.5,,,,,1.833,None-None,70-78,Green,0.833,12292460
,B-EBASKBAT4X5,yangrainmaker x CHIEFKEEF,yangrainmaker,OKC Thunder,CHIEFKEEF,CHI Bulls,24/07/2026,07:47:12,Handicap,OKC Thunder (yangrainmaker) (+8.5),8.5,,,,,1.833,None-None,68-60,Green,0.833,12292579
,B-EBASKBAT4X5,Lalkoff x The_Professor,Lalkoff,DET Pistons,The_Professor,SAC Kings,24/07/2026,07:47:12,Handicap,DET Pistons (Lalkoff) (+10.5),10.5,,,,,1.833,None-None,60-76,Red,-1.0,12292580
,B-EBASKBAT4X5,The_Professor x CHIEFKEEF,The_Professor,SAC Kings,CHIEFKEEF,CHI Bulls,24/07/2026,09:00:00,Handicap,SAC Kings (The_Professor) (+1.5),1.5,,,,,1.833,0-0,0-0,Green,0.833,12292622
,B-EBASKBAT4X5,Lalkoff x faLcOn,Lalkoff,DET Pistons,faLcOn,POR T Blazers,24/07/2026,08:21:50,Handicap,POR T Blazers (faLcOn) (+1.5),1.5,,,,,1.833,None-None,0-0,Green,0.833,12292624
,B-EBASKBAT4X5,faLcOn x yangrainmaker,faLcOn,POR T Blazers,yangrainmaker,OKC Thunder,24/07/2026,07:47:12,Handicap,POR T Blazers (faLcOn) (+8.5),8.5,,,,,1.833,None-None,66-69,Green,0.833,12292585
,B-EBASKBAT4X5,CHIEFKEEF x Lalkoff,CHIEFKEEF,CHI Bulls,Lalkoff,DET Pistons,24/07/2026,07:47:12,Handicap,DET Pistons (Lalkoff) (+7.5),7.5,,,,,1.833,None-None,75-73,Green,0.833,12292581
,B-EBASKBAT4X5,faLcOn x The_Professor,faLcOn,POR T Blazers,The_Professor,SAC Kings,24/07/2026,09:34:12,Handicap,POR T Blazers (faLcOn) (+14.5),14.5,,,,,1.833,0-0,60-81,Red,-1.0,12293625
,B-EBASKBAT4X5,yangrainmaker x Lalkoff,yangrainmaker,OKC Thunder,Lalkoff,DET Pistons,24/07/2026,09:50:05,Handicap,DET Pistons (Lalkoff) (+3.5),3.5,,,,,1.833,0-0,79-67,Red,-1.0,12293641
,B-EBASKBAT4X5,CHIEFKEEF x faLcOn,CHIEFKEEF,CHI Bulls,faLcOn,POR T Blazers,24/07/2026,10:24:19,Handicap,POR T Blazers (faLcOn) (+10.5),10.5,,,,,1.833,0-0,71-65,Green,0.833,12293804
,B-EBASKBAT4X5,The_Professor x yangrainmaker,The_Professor,SAC Kings,yangrainmaker,OKC Thunder,24/07/2026,10:24:53,Handicap,OKC Thunder (yangrainmaker) (+7.5),7.5,,,,,1.833,0-0,75-68,Green,0.833,12293803
,B-EBASKBAT4X5,The_Professor x Lalkoff,The_Professor,SAC Kings,Lalkoff,DET Pistons,24/07/2026,10:56:44,Handicap,DET Pistons (Lalkoff) (+12.5),12.5,,,,,1.833,None-None,69-59,Green,0.833,12294033
,B-EBASKBAT4X5,CHIEFKEEF x yangrainmaker,CHIEFKEEF,CHI Bulls,yangrainmaker,OKC Thunder,24/07/2026,11:00:00,Handicap,OKC Thunder (yangrainmaker) (+6.5),6.5,,,,,1.833,0-0,88-73,Red,-1.0,12294032
,B-EBASKBAT4X5,Lalkoff x CHIEFKEEF,Lalkoff,DET Pistons,CHIEFKEEF,CHI Bulls,24/07/2026,10:56:48,Handicap,DET Pistons (Lalkoff) (+5.5),5.5,,,,,1.833,None-None,54-64,Red,-1.0,12293976
,B-EBASKBAT4X5,yangrainmaker x faLcOn,yangrainmaker,OKC Thunder,faLcOn,POR T Blazers,24/07/2026,11:34:45,Handicap,POR T Blazers (faLcOn) (+7.5),7.5,,,,,1.833,0-0,71-59,Red,-1.0,12294037
,B-EBASKBAT4X5,Jovke x veljouni,Jovke,POR T Blazers,veljouni,MIA Heat,24/07/2026,11:30:11,Handicap,MIA Heat (veljouni) (+2.5),2.5,,,,,1.833,None-None,67-64,Red,-1.0,12294129
,B-EBASKBAT4X5,Dzojo x Koja,Dzojo,PHX Suns,Koja,NO Pelicans,24/07/2026,11:30:11,Handicap,NO Pelicans (Koja) (+4.5),4.5,,,,,1.833,None-None,69-65,Green,0.833,12294128
,B-EBASKBAT4X5,Koja x Pakapaka,Koja,NO Pelicans,Pakapaka,PHI 76ers,24/07/2026,12:03:27,Handicap,PHI 76ers (Pakapaka) (+1.5),1.5,,,,,1.833,None-None,66-69,Green,0.833,12294218
,B-EBASKBAT4X5,veljouni x Dzojo,veljouni,MIA Heat,Dzojo,PHX Suns,24/07/2026,12:03:27,Handicap,MIA Heat (veljouni) (+2.5),2.5,,,,,1.833,None-None,83-69,Green,0.833,12294217
,B-EBASKBAT4X5,Dzojo x Jovke,Dzojo,PHX Suns,Jovke,POR T Blazers,24/07/2026,12:49:09,Handicap,PHX Suns (Dzojo) (+1.5),1.5,,,,,1.833,None-None,58-69,Red,-1.0,12294471
,B-EBASKBAT4X5,Pakapaka x veljouni,Pakapaka,PHI 76ers,veljouni,MIA Heat,24/07/2026,12:49:09,Handicap,PHI 76ers (Pakapaka) (+3.5),3.5,,,,,1.833,None-None,52-68,Red,-1.0,12294470
,B-EBASKBAT4X5,Jovke x Pakapaka,Jovke,POR T Blazers,Pakapaka,PHI 76ers,24/07/2026,13:40:43,Handicap,PHI 76ers (Pakapaka) (+6.5),6.5,,,,,1.833,None-None,71-55,Red,-1.0,12294566
,B-EBASKBAT4X5,veljouni x Koja,veljouni,MIA Heat,Koja,NO Pelicans,24/07/2026,13:40:43,Handicap,NO Pelicans (Koja) (+2.5),2.5,,,,,1.833,None-None,76-66,Red,-1.0,12294565
,B-EBASKBAT4X5,Koja x Jovke,Koja,NO Pelicans,Jovke,POR T Blazers,24/07/2026,14:48:02,Handicap,NO Pelicans (Koja) (+4.5),4.5,,,,,1.833,None-None,49-56,Red,-1.0,12294732
,B-EBASKBAT4X5,Pakapaka x Dzojo,Pakapaka,PHI 76ers,Dzojo,PHX Suns,24/07/2026,14:16:59,Handicap,PHI 76ers (Pakapaka) (+5.5),5.5,,,,,1.833,None-None,70-100,Red,-1.0,12294722
,B-EBASKBAT4X5,Koja x Dzojo,Koja,NO Pelicans,Dzojo,PHX Suns,24/07/2026,14:48:02,Handicap,NO Pelicans (Koja) (+4.5),4.5,,,,,1.833,None-None,75-67,Green,0.833,12295109
,B-EBASKBAT4X5,veljouni x Jovke,veljouni,MIA Heat,Jovke,POR T Blazers,24/07/2026,14:48:02,Handicap,MIA Heat (veljouni) (+2.5),2.5,,,,,1.833,None-None,82-80,Green,0.833,12295110
,B-EBASKBAT4X5,Dzojo x veljouni,Dzojo,PHX Suns,veljouni,MIA Heat,24/07/2026,14:50:50,Handicap,PHX Suns (Dzojo) (+1.5),1.5,,,,,1.833,None-None,58-71,Red,-1.0,12295125
,B-EBASKBAT4X5,Pakapaka x Koja,Pakapaka,PHI 76ers,Koja,NO Pelicans,24/07/2026,14:50:50,Handicap,PHI 76ers (Pakapaka) (+1.5),1.5,,,,,1.833,None-None,53-59,Red,-1.0,12295126
,B-EBASKBAT4X5,veljouni x Pakapaka,veljouni,MIA Heat,Pakapaka,PHI 76ers,24/07/2026,14:50:50,Handicap,PHI 76ers (Pakapaka) (+4.5),4.5,,,,,1.833,None-None,61-68,Green,0.833,12295127
,B-EBASKBAT4X5,Jovke x Dzojo,Jovke,POR T Blazers,Dzojo,PHX Suns,24/07/2026,14:50:50,Handicap,PHX Suns (Dzojo) (+2.5),2.5,,,,,1.833,None-None,73-83,Green,0.833,12295128
,B-EBASKBAT4X5,Pakapaka x Jovke,Pakapaka,PHI 76ers,Jovke,POR T Blazers,24/07/2026,16:49:03,Handicap,PHI 76ers (Pakapaka) (+8.5),8.5,,,,,1.833,None-None,37-59,Red,-1.0,12295460
,B-EBASKBAT4X5,Koja x veljouni,Koja,NO Pelicans,veljouni,MIA Heat,24/07/2026,16:49:03,Handicap,NO Pelicans (Koja) (+3.5),3.5,,,,,1.833,None-None,49-72,Red,-1.0,12295461
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,24/07/2026,16:51:49,Handicap,NO Pelicans (Koja) (+5.5),5.5,,,,,1.833,None-None,77-68,Red,-1.0,12295462
,B-EBASKBAT4X5,Dzojo x Pakapaka,Dzojo,PHX Suns,Pakapaka,PHI 76ers,24/07/2026,16:49:03,Handicap,PHI 76ers (Pakapaka) (+9.5),9.5,,,,,1.833,None-None,90-63,Red,-1.0,12295463
,B-EBASKBAT4X5,Dzojo x Koja,Dzojo,PHX Suns,Koja,NO Pelicans,24/07/2026,18:00:23,Handicap,NO Pelicans (Koja) (+2.5),2.5,,,,,1.833,None-None,93-65,Red,-1.0,12295942
,B-EBASKBAT4X5,Jovke x veljouni,Jovke,POR T Blazers,veljouni,MIA Heat,24/07/2026,18:00:23,Handicap,MIA Heat (veljouni) (+1.5),1.5,,,,,1.833,None-None,56-63,Green,0.833,12295943
,B-EBASKBAT4X5,veljouni x Dzojo,veljouni,MIA Heat,Dzojo,PHX Suns,24/07/2026,18:00:23,Handicap,PHX Suns (Dzojo) (+3.5),3.5,,,,,1.833,None-None,55-71,Green,0.833,12295944
,B-EBASKBAT4X5,Koja x Pakapaka,Koja,NO Pelicans,Pakapaka,PHI 76ers,24/07/2026,18:00:23,Handicap,PHI 76ers (Pakapaka) (+1.5),1.5,,,,,1.833,None-None,71-54,Red,-1.0,12295945
,B-EBASKBAT4X5,Lalkoff x yangrainmaker,Lalkoff,DET Pistons,yangrainmaker,OKC Thunder,25/07/2026,04:10:17,Handicap,DET Pistons (Lalkoff) (+5.5),5.5,,,,,1.833,None-None,67-70,Green,0.833,12298231
,B-EBASKBAT4X5,yangrainmaker x Barmaley,yangrainmaker,OKC Thunder,Barmaley,MIN Timberwolves,25/07/2026,05:09:47,Handicap,OKC Thunder (yangrainmaker) (+6.5),6.5,,,,,1.833,None-None,55-81,Red,-1.0,12298343
,B-EBASKBAT4X5,panteraxball x Lalkoff,panteraxball,ORL Magic,Lalkoff,DET Pistons,25/07/2026,05:09:47,Handicap,DET Pistons (Lalkoff) (+4.5),4.5,,,,,1.833,None-None,75-57,Red,-1.0,12298342
,B-EBASKBAT4X5,Barmaley x panteraxball,Barmaley,MIN Timberwolves,panteraxball,ORL Magic,25/07/2026,05:49:12,Handicap,ORL Magic (panteraxball) (+1.5),1.5,,,,,1.833,0-0,87-69,Red,-1.0,12298344
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,25/07/2026,06:19:26,Handicap,OKC Thunder (yangrainmaker) (+1.5),1.5,,,,,1.833,None-None,66-54,Red,-1.0,12298434
,B-EBASKBAT4X5,Barmaley x Lalkoff,Barmaley,MIN Timberwolves,Lalkoff,DET Pistons,25/07/2026,06:19:26,Handicap,DET Pistons (Lalkoff) (+6.5),6.5,,,,,1.833,None-None,82-71,Red,-1.0,12298534
,B-EBASKBAT4X5,yangrainmaker x Lalkoff,yangrainmaker,OKC Thunder,Lalkoff,DET Pistons,25/07/2026,06:54:05,Handicap,DET Pistons (Lalkoff) (+4.5),4.5,,,,,1.833,None-None,56-60,Green,0.833,12298704
,B-EBASKBAT4X5,Barmaley x yangrainmaker,Barmaley,MIN Timberwolves,yangrainmaker,OKC Thunder,25/07/2026,07:43:39,Handicap,OKC Thunder (yangrainmaker) (+8.5),8.5,,,,,1.833,None-None,75-63,Red,-1.0,12299001
,B-EBASKBAT4X5,Lalkoff x panteraxball,Lalkoff,DET Pistons,panteraxball,ORL Magic,25/07/2026,08:24:35,Handicap,DET Pistons (Lalkoff) (+5.5),5.5,,,,,1.833,0-0,67-72,Green,0.833,12299003
,B-EBASKBAT4X5,panteraxball x Barmaley,panteraxball,ORL Magic,Barmaley,MIN Timberwolves,25/07/2026,07:43:39,Handicap,ORL Magic (panteraxball) (+3.5),3.5,,,,,1.833,None-None,68-86,Red,-1.0,12299002
,B-EBASKBAT4X5,yangrainmaker x panteraxball,yangrainmaker,OKC Thunder,panteraxball,ORL Magic,25/07/2026,08:59:35,Handicap,OKC Thunder (yangrainmaker) (+2.5),2.5,,,,,1.833,None-None,78-61,Green,0.833,12299171
,B-EBASKBAT4X5,Lalkoff x Barmaley,Lalkoff,DET Pistons,Barmaley,MIN Timberwolves,25/07/2026,10:18:36,Handicap,DET Pistons (Lalkoff) (+7.5),7.5,,,,,1.833,None-None,71-86,Red,-1.0,12299452
,B-EBASKBAT4X5,Lalkoff x yangrainmaker,Lalkoff,DET Pistons,yangrainmaker,OKC Thunder,25/07/2026,10:18:36,Handicap,DET Pistons (Lalkoff) (+2.5),2.5,,,,,1.833,None-None,68-64,Green,0.833,12299453
,B-EBASKBAT4X5,yangrainmaker x Barmaley,yangrainmaker,OKC Thunder,Barmaley,MIN Timberwolves,25/07/2026,10:18:36,Handicap,OKC Thunder (yangrainmaker) (+6.5),6.5,,,,,1.833,None-None,82-105,Red,-1.0,12299455
,B-EBASKBAT4X5,panteraxball x Lalkoff,panteraxball,ORL Magic,Lalkoff,DET Pistons,25/07/2026,10:18:36,Handicap,DET Pistons (Lalkoff) (+3.5),3.5,,,,,1.833,None-None,67-71,Green,0.833,12299454
,B-EBASKBAT4X5,Jovke x Pakapaka,Jovke,POR T Blazers,Pakapaka,PHI 76ers,25/07/2026,12:27:13,Handicap,PHI 76ers (Pakapaka) (+7.5),7.5,,,,,1.833,None-None,63-54,Red,-1.0,12300185
,B-EBASKBAT4X5,Lucashin x Bazuka,Lucashin,SAC Kings,Bazuka,MIN Timberwolves,25/07/2026,12:27:13,Handicap,MIN Timberwolves (Bazuka) (+6.5),6.5,,,,,1.833,None-None,67-71,Green,0.833,12300184
