passe,janela,wr_min,wr_max,janela2,op2,wr2,conf_min,conf_max,linha_min,linha_max,odd_min,odd_max,lado,extra,teto,apostas,jogos,por_jogo,G,R,WR,unidades,ROI,vivo,queda_ponta,roi_3d,u_3d,G_3d,R_3d,ap_3d,roi_7d,u_7d,G_7d,R_7d,ap_7d,borda_chip,fragil,conc_par,conc_alvo,n_par,n_alvo,dano_par,id_suspeita,u_dia,ap_dia,odd_media,break_even,margem_be,linha_media,DD,lucro_dd,pior_jogo,pior_dia,melhor_dia,dias_pos,dias_neg,max_reds,z_jogo,roi_m1,roi_m2,acima_sorte,acima_placebo,roi_treino,roi_cego,ap_cego,desvio_cego,equiv
P4,Últ. 20,0.0,0.5,-,,-,40,-,7.5,16.5,-,-,favorito,atropelo>=50,-,327,44,7.43,241,86,73.7,117.34,35.88,,,,0.0,0,0,0,,0.0,0,0,0,20.5,0.0,65.5,105.9,19,6,-29.8,1,6.18,17.2,1.842,54.3,19.4,11.8,13.73,8.5,-10.0,-3.99,48.36,6,2,10,3.53,37.44,24.72,26.4,17.73,35.88,,0,,1
P2,Últ. 20,0.0,0.55,-,,-,0,60,8.5,-,1.67,1.87,favorito,-,-,1333,184,7.24,791,542,59.3,117.34,8.8,0.0,-19.96,-25.58,-41.19,65,96,161,-6.11,-26.41,221,211,432,35.0,1.0,90.3,154.2,44,16,-61.06,1,6.18,70.2,1.834,54.5,4.8,14.7,72.23,1.6,-14.0,-20.58,85.47,9,10,37,1.38,22.57,-5.62,6.69,7.9,18.65,-19.63,343,-38.28,1
P4,Últ. 10,0.0,0.75,-,,-,5,-,7.5,16.5,-,-,favorito,atropelo>=50,6,330,62,5.32,243,87,73.6,117.34,35.56,,,,0.0,0,0,0,,4.03,6,1,7,6.7,0.0,48.0,105.7,31,7,-31.91,1,6.18,17.4,1.839,54.4,19.3,11.3,16.93,6.9,-6.0,-0.48,40.57,8,1,16,3.64,34.88,38.13,29.21,19.22,35.08,,7,,1
P4,Últ. 10,0.0,0.35,-,,-,0,100,3.5,-,-,-,favorito,atropelo>=36.49,-,755,87,8.68,474,281,62.8,117.33,15.54,1.0,-6.66,5.87,2.88,28,21,49,5.14,9.46,105,79,184,69.5,1.0,86.2,121.7,27,11,-49.52,1,6.18,39.7,1.843,54.3,8.5,14.8,35.38,3.3,-13.5,-15.0,34.15,9,5,16,1.79,17.79,12.53,10.65,-0.8,21.53,-9.66,145,-31.18,1
P4,Últ. 50,0.0,0.4,-,,-,0,-,6.5,12.5,-,-,favorito,atropelo>=50,7,332,70,4.74,244,88,73.5,117.33,35.34,0.0,,,0.0,0,0,0,-81.67,-8.17,1,9,10,19.9,0.0,44.3,105.4,34,8,-18.37,1,6.18,17.5,1.839,54.4,19.1,9.5,11.26,10.4,-7.0,-8.17,45.51,8,2,9,3.79,40.44,17.87,29.46,19.0,38.98,,10,,1
P4,Todas,0.0,0.55,-,,-,5,-,7.5,-,-,-,favorito,atropelo>=50,7,369,61,6.05,264,105,71.5,117.33,31.8,,,,0.0,0,0,0,,2.37,4,1,5,13.6,0.0,60.0,103.8,31,7,-38.21,1,6.18,19.4,1.84,54.3,17.2,12.2,17.0,6.9,-7.0,2.29,42.86,9,0,17,3.25,37.19,12.31,25.39,15.46,31.58,,5,,1
P4,Últ. 10,0.0,0.97,-,,-,0,-,3.5,16.5,-,-,favorito,atropelo>=36.49,-,2060,204,10.1,1184,876,57.5,117.32,5.7,0.0,-4.84,-10.29,-34.36,163,171,334,-2.74,-18.63,361,320,681,12.7,0.0,84.1,213.8,68,16,-77.9,1,6.17,108.4,1.838,54.4,3.1,9.1,153.18,0.8,-16.0,-65.45,60.19,8,11,25,1.14,19.73,-5.45,4.02,4.8,12.22,-10.23,599,-22.45,1
P4,Últ. 20,0.0,0.45,-,,-,10,-,5.5,12.5,-,-,favorito,atropelo>=50,-,279,51,5.47,215,64,77.1,117.32,42.05,,,,0.0,0,0,0,,0.0,0,0,0,30.1,1.0,42.9,106.7,24,7,-12.67,1,6.17,14.7,1.842,54.3,22.8,9.1,8.38,14.0,-8.0,-2.95,45.25,7,1,8,4.26,48.5,5.67,35.06,23.9,42.05,,0,,1
P1,Últ. 10,0.0,0.85,-,,-,0,60,4.5,12.5,-,-,favorito,-,-,1568,224,7.0,917,651,58.5,117.31,7.48,0.0,-0.56,-2.53,-6.12,128,114,242,2.0,12.04,334,267,601,21.4,0.0,82.3,142.2,44,16,-77.05,1,6.17,82.5,1.838,54.4,4.1,8.0,78.13,1.5,-12.17,-37.7,69.4,12,7,22,1.48,19.42,-1.97,6.04,6.58,12.17,-2.5,501,-14.67,1
P4,Últ. 20,0.0,0.35,-,,-,0,60,5.5,-,-,-,favorito,folga>=13.5,-,1392,188,7.4,820,572,58.9,117.31,8.43,0.0,-14.69,-21.58,-38.19,75,102,177,-9.22,-39.26,210,216,426,50.4,1.0,91.7,154.9,44,16,-63.72,1,6.17,73.3,1.842,54.3,4.6,14.3,77.94,1.5,-13.0,-22.96,78.17,9,10,38,1.41,22.52,-6.89,6.41,7.53,17.74,-19.5,348,-37.23,1
P2,-,0.0,-,-,,-,0,60,2.5,16.5,1.83,-,favorito,-,-,1961,225,8.72,1123,838,57.3,117.3,5.98,0.0,-2.55,-6.07,-17.37,145,141,286,0.55,3.86,380,319,699,,,89.9,169.9,44,16,-73.97,1,6.17,103.2,1.851,54.0,3.3,8.1,95.0,1.2,-12.17,-42.68,79.22,12,7,18,1.37,16.91,-3.52,4.55,5.08,10.02,-3.52,585,-13.55,1
P4,Últ. 20,0.0,0.6,-,,-,0,-,3.5,10.5,-,-,favorito,atropelo>=50,7,397,68,5.84,280,117,70.5,117.3,29.55,1.0,,,0.0,0,0,0,16.52,3.63,14,8,22,24.4,0.0,38.8,113.6,34,8,-14.26,1,6.17,20.9,1.836,54.5,16.1,6.9,16.38,7.2,-7.0,-8.41,45.49,8,3,7,3.44,28.72,32.01,23.55,13.21,30.99,,17,,1
P2,Todas,0.0,0.45,-,,-,40,100,1.5,16.5,1.67,1.87,favorito,-,-,420,39,10.77,293,127,69.8,117.29,27.93,1.0,,,0.0,0,0,0,38.89,15.95,31,10,41,5.7,0.0,95.0,112.6,14,9,-48.23,1,6.17,22.1,1.833,54.5,15.2,9.4,23.0,5.1,-12.0,-18.0,44.25,7,3,23,2.44,28.24,26.53,16.42,9.78,28.13,,15,,1
P4,Últ. 10,0.0,0.85,-,,-,0,12,3.5,-,-,-,favorito,atropelo>=36.49,-,777,66,11.77,487,290,62.7,117.29,15.09,1.0,-0.87,11.29,10.84,58,38,96,10.42,41.58,240,159,399,37.1,1.0,88.7,122.0,15,9,-46.91,1,6.17,40.9,1.838,54.4,8.3,12.5,35.96,3.3,-15.0,-19.0,49.88,7,5,25,1.77,20.27,12.16,8.98,-1.25,27.3,-2.62,317,-29.92,1
P3,Todas,0.0,0.4,Últ. 20,<=,0.45,0,60,2.5,-,-,-,favorito,-,-,2167,213,10.17,1242,925,57.3,117.29,5.41,0.0,-9.28,-18.22,-51.01,124,156,280,-10.06,-68.28,332,347,679,29.3,0.0,132.1,206.7,44,16,-96.67,1,6.17,114.1,1.84,54.3,3.0,11.1,136.92,0.9,-16.0,-41.59,111.54,11,8,31,1.09,19.49,-8.94,3.84,4.51,12.82,-16.11,555,-28.93,1
P3,Todas,0.0,0.4,Últ. 20,<=,0.5,40,100,2.5,-,-,-,favorito,-,-,509,39,13.05,341,168,67.0,117.29,23.04,1.0,,,0.0,0,0,0,45.91,22.5,39,10,49,12.5,0.0,107.5,106.2,14,8,-55.89,1,6.17,26.8,1.837,54.4,12.6,13.1,25.0,4.7,-15.0,-15.0,49.89,6,4,25,1.97,25.53,12.99,11.54,4.89,22.45,,14,,1
P4,Últ. 50,0.0,0.5,-,,-,0,60,4.5,-,-,-,favorito,dif>=6,-,1534,205,7.48,897,637,58.5,117.28,7.65,0.0,-11.06,-21.82,-39.28,76,104,180,-11.69,-53.91,221,240,461,35.5,1.0,93.3,163.5,44,16,-68.25,1,6.17,80.7,1.842,54.3,4.2,13.8,112.63,1.0,-13.0,-24.96,85.65,9,10,23,1.35,24.4,-10.76,5.98,6.75,17.34,-22.3,375,-39.64,1
P4,Últ. 10,0.0,0.85,-,,-,40,-,2.5,10.5,-,-,favorito,atropelo>=50,-,346,43,8.05,252,94,72.8,117.28,33.89,,,,0.0,0,0,0,,0.0,0,0,0,6.6,0.0,42.9,127.0,20,6,-15.44,1,6.17,18.2,1.837,54.4,18.4,6.5,13.2,8.9,-7.0,-3.11,51.52,6,2,9,4.11,34.63,22.59,24.01,15.74,33.89,,0,,1
P4,Últ. 50,0.0,0.6,-,,-,0,-,1.5,-,-,-,favorito,atropelo>=50,6,489,84,5.82,330,159,67.5,117.28,23.98,1.0,,,0.0,0,0,0,1.49,0.4,15,12,27,15.5,0.0,60.1,123.9,36,9,-30.63,1,6.17,25.7,1.836,54.5,13.0,8.5,21.74,5.4,-6.0,-17.94,39.93,7,4,15,3.03,24.17,23.45,18.92,7.64,25.64,-12.84,21,-38.48,1
P4,Últ. 20,0.0,0.55,-,,-,0,100,3.5,12.5,-,-,favorito,atropelo>=36.49,-,575,94,6.12,377,198,65.6,117.27,20.4,0.0,-33.27,-18.49,-4.99,12,15,27,8.31,13.63,97,67,164,23.3,0.0,54.5,118.2,29,12,-28.26,1,6.17,30.3,1.837,54.4,11.1,8.2,29.05,4.0,-12.3,-13.12,36.2,8,7,18,2.52,25.54,14.78,15.92,4.06,29.88,-21.1,107,-50.98,1
P4,Últ. 50,0.0,0.4,-,,-,0,100,4.5,-,-,-,favorito,atropelo>=36.49,-,869,90,9.66,536,333,61.7,117.27,13.49,1.0,-1.0,5.24,2.31,25,19,44,4.11,7.56,104,80,184,32.9,1.0,90.4,125.5,29,12,-63.62,1,6.17,45.7,1.841,54.3,7.4,14.3,35.55,3.3,-15.0,-15.0,46.13,8,7,21,1.66,18.2,6.24,8.78,-2.85,18.3,-10.32,146,-28.63,1
P1,Últ. 20,0.0,0.5,-,,-,40,100,3.5,16.5,-,-,favorito,-,-,396,39,10.15,279,117,70.5,117.27,29.61,1.0,,,0.0,0,0,0,35.29,13.41,28,10,38,24.5,0.0,82.6,101.7,14,8,-45.72,1,6.17,20.8,1.84,54.4,16.1,10.0,20.0,5.9,-12.0,-14.0,40.81,8,2,20,2.64,30.69,24.69,18.11,11.46,29.89,,15,,1
P4,Todas,0.0,0.5,-,,-,0,100,4.5,-,-,-,favorito,atropelo>=50,-,716,59,12.14,453,263,63.3,117.27,16.38,0.0,,,0.0,0,0,0,-29.14,-9.03,12,19,31,39.5,1.0,77.0,99.6,23,9,-50.24,1,6.17,37.7,1.84,54.3,8.9,14.2,45.07,2.6,-15.0,-12.13,43.4,9,2,18,1.88,24.77,-2.06,9.85,-1.77,18.73,-48.53,25,-67.26,1
P4,Todas,0.0,0.65,-,,-,0,100,6.5,16.5,-,-,favorito,atropelo>=50,-,470,60,7.83,319,151,67.9,117.26,24.95,0.0,,,0.0,0,0,0,-14.44,-4.33,14,16,30,35.7,1.0,60.2,99.6,23,9,-34.49,1,6.17,24.7,1.841,54.3,13.5,11.5,20.13,5.8,-11.0,-7.43,37.05,7,4,19,2.66,29.27,16.66,18.48,8.61,27.96,-30.96,24,-58.92,1
P4,Todas,0.0,0.7,-,,-,0,-,3.5,12.5,-,-,favorito,atropelo>=50,7,459,82,5.6,314,145,68.4,117.26,25.55,1.0,,,0.0,0,0,0,12.7,3.3,16,10,26,19.6,0.0,45.6,121.9,36,9,-26.2,1,6.17,24.2,1.835,54.5,13.9,7.5,23.66,5.0,-7.0,-13.36,48.77,8,3,15,2.95,26.78,21.82,20.37,9.21,26.66,1.01,20,-25.65,1
P4,Todas,0.0,0.45,-,,-,5,-,8.5,16.5,-,-,favorito,atropelo>=50,-,353,53,6.66,255,98,72.2,117.26,33.22,,,,0.0,0,0,0,,3.37,4,0,4,6.5,0.0,59.8,100.8,28,7,-34.21,1,6.17,18.6,1.843,54.3,18.0,12.4,18.3,6.4,-9.0,-4.75,41.03,8,1,16,3.43,32.87,34.68,26.34,15.07,32.63,,4,,1
P4,Últ. 10,0.0,0.7,-,,-,5,-,8.5,16.5,-,-,favorito,atropelo>=50,6,314,58,5.41,234,80,74.5,117.26,37.34,,,,0.0,0,0,0,,5.03,6,0,6,14.6,0.0,48.0,101.3,30,7,-33.68,1,6.17,16.5,1.841,54.3,20.2,12.0,15.93,7.4,-6.0,0.59,37.36,9,0,15,3.8,35.13,46.0,30.76,19.19,36.44,,6,,1
P4,Todas,0.0,0.3,-,,-,0,60,6.5,-,-,-,favorito,atropelo>=31.3,-,615,85,7.24,398,217,64.7,117.25,19.07,0.0,-27.63,-21.77,-8.27,16,22,38,-0.4,-0.69,92,78,170,71.4,1.0,76.3,118.3,29,14,-39.82,1,6.17,32.4,1.842,54.3,10.4,15.6,35.42,3.3,-9.0,-15.0,43.75,8,7,17,2.03,32.06,5.86,14.06,2.73,28.36,-18.49,122,-46.85,1
P4,Últ. 20,0.0,0.65,-,,-,10,-,1.5,10.5,-,-,favorito,atropelo>=50,-,444,50,8.88,305,139,68.7,117.25,26.41,,,,0.0,0,0,0,,0.0,0,0,0,3.6,0.0,43.4,144.8,24,7,-20.3,1,6.17,23.4,1.839,54.4,14.3,6.0,15.93,7.4,-13.0,-2.34,51.74,6,2,13,3.26,31.88,-0.94,19.36,8.26,26.41,,0,,1
P4,Todas,0.0,0.55,-,,-,0,100,7.5,-,-,-,favorito,atropelo>=36.49,-,882,93,9.48,543,339,61.6,117.24,13.29,1.0,15.09,21.86,8.31,25,13,38,10.02,21.45,128,86,214,50.8,1.0,80.7,113.4,29,11,-70.13,1,6.17,46.4,1.841,54.3,7.2,15.3,33.63,3.5,-14.0,-13.0,41.39,8,7,19,1.66,18.08,6.77,8.76,-3.05,17.41,-6.02,155,-23.43,1
P3,Últ. 20,0.0,0.5,Últ. 50,<=,0.4,40,100,2.5,16.5,-,-,favorito,-,-,392,39,10.05,277,115,70.7,117.24,29.91,1.0,,,0.0,0,0,0,37.72,13.58,27,9,36,13.6,0.0,90.2,107.6,14,8,-43.89,1,6.17,20.6,1.839,54.4,16.3,10.0,20.0,5.9,-11.0,-14.0,40.97,8,2,20,2.53,30.66,26.47,18.41,11.76,30.0,,13,,1
P4,Últ. 10,0.0,0.8,-,,-,0,100,3.5,16.5,-,-,favorito,atropelo>=36.49,7,669,103,6.5,429,240,64.1,117.24,17.52,1.0,-14.42,3.3,2.28,39,30,69,13.05,33.79,160,99,259,19.0,0.0,60.6,136.6,29,12,-42.09,1,6.17,35.2,1.834,54.5,9.6,8.9,29.79,3.9,-7.0,-18.66,38.42,8,7,18,2.28,17.3,17.72,13.47,1.18,26.32,-2.25,206,-28.57,1
P4,Últ. 10,0.0,0.55,-,,-,0,100,1.5,16.5,-,-,favorito,atropelo>=36.49,-,876,97,9.03,540,336,61.6,117.22,13.38,0.0,-32.68,-26.64,-13.32,20,30,50,1.92,5.01,145,116,261,44.4,1.0,76.3,153.7,29,12,-53.1,1,6.17,46.1,1.842,54.3,7.4,9.4,48.69,2.4,-14.0,-17.8,47.15,7,8,22,1.83,20.4,6.04,9.08,-2.96,22.93,-22.03,186,-44.96,1
P4,Últ. 10,0.0,0.55,-,,-,0,-,6.5,-,-,-,favorito,atropelo>=50,5,363,80,4.54,261,102,71.9,117.22,32.29,0.0,,,0.0,0,0,0,-13.33,-2.53,9,10,19,30.3,1.0,43.2,102.7,36,9,-23.74,1,6.17,19.1,1.838,54.4,17.5,10.8,15.0,7.8,-5.0,-6.63,38.22,9,2,15,3.64,40.34,11.69,27.0,15.95,35.49,,14,,1
P4,Últ. 50,0.0,0.65,-,,-,0,-,2.5,12.5,-,-,favorito,atropelo>=50,7,459,82,5.6,314,145,68.4,117.22,25.54,1.0,,,0.0,0,0,0,8.27,2.23,16,11,27,10.9,0.0,44.0,121.7,36,9,-27.66,1,6.17,24.2,1.834,54.5,13.9,7.1,17.4,6.7,-7.0,-11.41,43.93,7,4,7,3.02,25.43,25.86,20.36,9.2,26.96,-4.13,21,-31.09,1
P4,-,0.0,-,-,,-,0,60,2.5,-,-,-,favorito,dif>=6,-,1626,208,7.82,947,679,58.2,117.21,7.21,0.0,-8.96,-18.86,-36.59,85,109,194,-10.51,-51.48,238,252,490,,,95.5,166.3,44,16,-70.3,1,6.17,85.6,1.842,54.3,3.9,13.4,108.8,1.1,-13.0,-24.96,86.98,9,10,23,1.32,22.56,-9.9,5.58,6.31,16.24,-20.1,404,-36.34,1
P3,Últ. 20,0.0,0.5,Últ. 50,<=,0.55,40,100,3.5,-,-,-,favorito,-,-,513,39,13.15,343,170,66.9,117.21,22.85,1.0,,,0.0,0,0,0,41.75,22.13,41,12,53,13.5,0.0,102.5,99.5,14,8,-59.72,1,6.17,27.0,1.838,54.4,12.5,13.1,25.0,4.7,-15.0,-15.0,51.75,7,3,25,2.01,25.74,11.46,11.35,4.7,22.51,,18,,1
P4,-,0.0,-,-,,-,0,-,2.5,12.5,-,-,favorito,atropelo>=36.49,-,1934,204,9.48,1117,817,57.8,117.21,6.06,0.0,-1.35,-4.76,-15.24,166,154,320,2.5,16.52,370,292,662,,,68.9,182.0,69,16,-73.95,1,6.17,101.8,1.836,54.5,3.3,7.1,118.95,1.0,-15.0,-61.95,56.79,11,8,23,1.28,18.6,-3.41,4.38,5.16,10.14,-3.4,583,-13.54,1
P1,Últ. 10,0.0,0.75,-,,-,40,100,1.5,16.5,-,-,favorito,-,-,499,39,12.79,335,164,67.1,117.21,23.49,1.0,,,0.0,0,0,0,29.21,13.73,33,14,47,21.0,0.0,88.1,118.2,14,9,-47.84,1,6.17,26.3,1.84,54.4,12.8,8.7,25.13,4.7,-14.13,-17.4,43.08,7,3,15,2.37,24.07,20.83,11.99,5.34,23.65,,17,,1
P4,Últ. 10,0.0,0.75,-,,-,0,60,5.5,-,-,-,favorito,folga>=13.5,-,1554,206,7.54,908,646,58.4,117.21,7.54,0.0,-13.54,-22.05,-41.9,80,110,190,-10.59,-51.45,236,250,486,41.1,1.0,92.2,170.6,44,16,-69.89,1,6.17,81.8,1.842,54.3,4.1,14.2,98.8,1.2,-13.0,-22.96,85.85,9,10,36,1.33,22.71,-8.51,5.89,6.64,17.36,-21.08,397,-38.44,1
P4,Últ. 20,0.0,0.65,-,,-,5,100,3.5,16.5,-,-,favorito,atropelo>=50,-,440,42,10.48,303,137,68.9,117.2,26.64,1.0,,,0.0,0,0,0,46.9,7.04,12,3,15,5.9,0.0,70.3,108.0,19,8,-37.79,1,6.17,23.2,1.838,54.4,14.5,10.2,24.0,4.9,-13.0,-7.93,40.72,7,2,24,2.54,29.06,20.53,16.35,8.49,25.92,,15,,1
P4,Todas,0.0,0.4,-,,-,10,-,1.5,12.5,-,-,favorito,atropelo>=50,7,299,52,5.75,226,73,75.6,117.2,39.2,,,,0.0,0,0,0,,0.0,0,0,0,3.0,0.0,46.5,112.3,24,7,-15.17,1,6.17,15.7,1.84,54.4,21.2,7.4,9.88,11.9,-7.0,-1.28,38.17,7,1,7,3.97,45.4,-3.37,32.26,21.05,39.2,,0,,1
P4,Todas,0.0,0.4,-,,-,40,-,1.5,-,-,-,favorito,atropelo>=50,7,310,47,6.6,232,78,74.8,117.2,37.81,,,,0.0,0,0,0,,0.0,0,0,0,0.6,0.0,60.0,116.9,20,6,-26.27,1,6.17,16.3,1.839,54.4,20.5,8.9,9.76,12.0,-7.0,-2.82,38.2,7,1,9,3.67,39.35,25.65,29.54,19.66,37.81,,0,,1
P4,Todas,0.0,0.4,-,,-,5,-,8.5,-,-,-,favorito,atropelo>=50,7,333,54,6.17,244,89,73.3,117.19,35.19,,,,0.0,0,0,0,,3.37,4,0,4,9.6,0.0,60.2,99.8,28,7,-37.01,1,6.17,17.5,1.842,54.3,19.0,12.9,16.83,7.0,-7.0,1.52,38.76,9,0,15,3.52,36.19,30.92,28.38,17.04,34.6,,4,,1
P3,Todas,0.0,0.45,Últ. 20,<=,0.4,0,60,2.5,-,-,-,favorito,-,-,2162,213,10.15,1239,923,57.3,117.18,5.42,0.0,-7.78,-16.2,-45.67,128,154,282,-9.24,-62.22,332,341,673,27.7,0.0,132.2,205.4,44,16,-96.67,1,6.17,113.8,1.841,54.3,3.0,11.1,136.64,0.9,-16.0,-42.59,113.36,11,8,32,1.1,19.01,-8.42,3.85,4.52,12.59,-15.7,548,-28.29,1
P4,Últ. 50,0.5,-,-,,-,0,60,1.5,16.5,-,-,favorito,atropelo>=36.49,-,464,72,6.44,317,147,68.3,117.18,25.25,1.0,9.04,38.69,31.73,62,20,82,25.28,71.03,192,89,281,22.8,0.0,56.4,81.8,24,11,-14.1,1,6.17,24.4,1.834,54.5,13.8,7.1,25.42,4.6,-12.33,-7.34,31.73,8,5,15,2.73,14.65,29.65,19.49,8.91,32.81,17.89,235,-14.92,1
P4,-,0.0,-,-,,-,5,-,8.5,16.5,-,-,favorito,atropelo>=50,6,316,58,5.45,235,81,74.4,117.17,37.08,,,,0.0,0,0,0,,5.03,6,0,6,,,48.1,101.3,30,7,-33.68,1,6.17,16.6,1.841,54.3,20.0,11.9,15.93,7.4,-6.0,0.59,37.36,9,0,15,3.75,34.62,46.57,30.49,18.93,36.17,,6,,2
P4,Últ. 10,0.0,0.85,-,,-,5,-,8.5,16.5,-,-,favorito,atropelo>=50,6,316,58,5.45,235,81,74.4,117.17,37.08,,,,0.0,0,0,0,,5.03,6,0,6,7.3,0.0,48.1,101.3,30,7,-33.68,1,6.17,16.6,1.841,54.3,20.0,12.0,15.93,7.4,-6.0,0.59,37.36,9,0,15,3.75,34.62,46.57,30.49,18.93,36.17,,6,,1
P4,Últ. 50,0.0,0.45,-,,-,5,-,8.5,-,-,-,favorito,atropelo>=50,-,574,55,10.44,375,199,65.3,117.17,20.41,,,,0.0,0,0,0,,3.37,4,0,4,8.7,0.0,86.1,98.6,29,7,-56.21,1,6.17,30.2,1.843,54.3,11.1,16.6,31.61,3.7,-13.0,-0.86,42.51,8,1,16,2.16,23.78,10.98,13.65,2.26,19.97,,4,,1
P4,Todas,0.0,0.35,-,,-,0,-,6.5,-,-,-,favorito,atropelo>=50,6,380,71,5.35,270,110,71.1,117.17,30.83,,,,0.0,0,0,0,,-3.46,3,6,9,33.4,1.0,51.5,101.8,34,8,-31.35,1,6.17,20.0,1.841,54.3,16.7,11.8,12.0,9.8,-6.0,-4.0,36.93,8,2,12,3.44,35.25,17.4,25.01,14.49,32.52,,9,,1
P2,Todas,0.0,0.45,-,,-,40,100,1.5,-,1.67,1.87,favorito,-,-,537,39,13.77,357,180,66.5,117.16,21.82,1.0,,,0.0,0,0,0,43.11,23.71,43,12,55,11.5,0.0,109.4,111.4,14,9,-62.23,1,6.17,28.3,1.833,54.6,11.9,12.4,28.0,4.2,-15.0,-19.0,52.27,6,4,28,1.93,23.56,14.82,10.31,3.67,21.46,,18,,1
P3,Últ. 10,0.0,0.75,Últ. 20,<=,0.65,40,100,2.5,16.5,-,-,favorito,-,-,462,39,11.85,315,147,68.2,117.15,25.36,1.0,,,0.0,0,0,0,32.43,13.95,31,12,43,10.9,0.0,87.9,110.7,14,9,-48.95,1,6.17,24.3,1.838,54.4,13.8,9.3,24.13,4.9,-14.0,-17.4,42.88,7,3,24,2.4,26.25,21.37,13.85,7.21,25.6,,17,,1
P4,Últ. 50,0.0,0.6,-,,-,5,-,2.5,10.5,-,-,favorito,atropelo>=50,-,423,56,7.55,294,129,69.5,117.15,27.7,1.0,,,0.0,0,0,0,33.04,3.63,8,3,11,6.1,0.0,42.9,138.3,30,8,-17.46,1,6.17,22.3,1.836,54.5,15.0,6.5,16.57,7.1,-11.37,-1.79,51.52,7,2,12,3.29,33.33,2.39,20.99,9.55,27.55,,11,,1
P4,Todas,0.0,0.4,-,,-,5,-,1.5,16.5,-,-,favorito,atropelo>=50,7,376,61,6.16,268,108,71.3,117.15,31.16,1.0,,,0.0,0,0,0,26.42,3.43,9,4,13,9.6,0.0,54.5,125.5,31,8,-32.38,1,6.17,19.8,1.84,54.4,16.9,8.7,15.39,7.6,-7.0,-3.65,38.2,8,1,15,3.27,34.49,17.07,24.75,14.82,31.33,,13,,1
P4,-,0.0,-,-,,-,0,20,2.5,-,-,-,favorito,dif<=6,7,836,151,5.54,520,316,62.2,117.15,14.01,1.0,4.18,21.67,22.54,69,35,104,21.2,71.43,223,114,337,,,65.7,84.6,32,15,-36.12,1,6.17,44.0,1.833,54.5,7.7,6.4,35.59,3.3,-7.0,-15.87,30.07,13,6,18,2.36,10.04,17.49,11.11,13.11,13.93,14.16,292,0.23,1
P4,Todas,0.0,0.65,-,,-,10,-,2.5,10.5,-,-,favorito,atropelo>=50,-,403,49,8.22,283,120,70.2,117.15,29.07,,,,0.0,0,0,0,,0.0,0,0,0,0.0,0.0,42.9,135.0,24,7,-18.07,1,6.17,21.2,1.836,54.5,15.8,6.5,16.57,7.1,-11.37,-3.11,51.52,6,2,12,3.33,35.29,-2.72,21.61,10.92,29.07,,0,,1
P4,Últ. 10,0.0,0.85,-,,-,0,100,5.5,16.5,-,-,favorito,atropelo>=36.49,7,645,103,6.26,415,230,64.3,117.14,18.16,1.0,-11.38,3.45,2.21,36,28,64,7.63,18.85,145,102,247,19.1,0.0,57.9,127.7,29,12,-43.81,1,6.17,33.9,1.837,54.4,9.9,9.8,31.83,3.7,-7.0,-13.59,34.17,9,6,20,2.32,21.99,14.83,14.11,1.82,29.16,-6.84,197,-35.99,1
P4,Todas,0.5,-,-,,-,0,60,1.5,-,-,-,favorito,lin_ini<=-4.5,-,554,87,6.37,366,188,66.1,117.14,21.14,1.0,11.0,36.06,33.53,69,24,93,23.67,69.83,199,96,295,58.3,1.0,57.4,86.2,33,15,-26.66,1,6.17,29.2,1.834,54.5,11.5,7.5,25.42,4.6,-12.33,-17.73,31.73,11,7,17,2.45,14.93,25.06,16.26,4.8,25.02,16.4,249,-8.61,1
P4,Últ. 20,0.0,0.5,-,,-,40,-,3.5,10.5,-,-,favorito,atropelo>=50,-,264,43,6.14,207,57,78.4,117.13,44.37,,,,0.0,0,0,0,,0.0,0,0,0,29.2,0.0,41.1,114.2,20,6,-9.94,1,6.16,13.9,1.839,54.4,24.0,7.2,12.0,9.8,-6.3,-3.61,47.22,7,1,12,5.04,44.07,51.31,34.48,26.22,44.37,,0,,1
P3,Últ. 10,0.0,0.35,Últ. 50,<=,0.5,0,60,3.5,-,-,-,favorito,-,-,1817,204,8.91,1051,766,57.8,117.13,6.45,0.0,-10.17,-19.49,-47.94,107,139,246,-11.84,-66.54,269,293,562,32.0,1.0,103.1,190.3,44,16,-82.77,1,6.16,95.6,1.842,54.3,3.5,11.9,123.79,0.9,-16.0,-40.14,97.02,9,10,38,1.19,22.12,-9.32,4.77,5.55,15.09,-20.27,444,-35.36,1
P3,Últ. 20,0.0,0.7,Últ. 50,<=,0.65,40,100,1.5,-,-,-,favorito,-,-,629,39,16.13,406,223,64.5,117.12,18.62,1.0,,,0.0,0,0,0,39.07,25.78,50,16,66,6.8,0.0,106.1,116.1,14,9,-57.55,1,6.16,33.1,1.839,54.4,10.2,11.4,31.3,3.7,-15.0,-18.4,56.02,6,4,30,1.87,20.05,12.97,7.12,0.47,17.88,37.39,24,19.51,1
P4,Todas,0.0,0.97,-,,-,0,-,3.5,16.5,-,-,favorito,atropelo>=36.49,-,2062,204,10.11,1185,877,57.5,117.12,5.68,0.0,-4.83,-10.29,-34.36,163,171,334,-2.74,-18.63,361,320,681,15.3,0.0,84.2,214.0,68,16,-77.9,1,6.16,108.5,1.838,54.4,3.1,9.0,153.38,0.8,-16.0,-65.45,60.19,8,11,25,1.14,19.73,-5.46,4.0,4.78,12.19,-10.23,599,-22.42,1
