Torneio,Campeonato,Confronto,Jogador A,Time A,Jogador B,Time B,Data,Hora,Mercado,Tip,Linha,Últ. 10,Qtd Últ. 10,Todas,Qtd Todas,Últ. 20,Qtd Últ. 20,Últ. 30,Qtd Últ. 30,Últ. 50,Qtd Últ. 50,Odd,Placar Envio,Placar Final,Resultado,Lucro/Prej.,event_id
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,02/08/2026,06:32:30,Handicap,OKC Thunder (yangrainmaker) (+3.5),3.5,0.7,10,0.44525547445255476,137,0.55,20,0.5333333333333333,30,0.44,50,1.869,21-18,70-67,Green,0.869,12350049
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,02/08/2026,06:32:40,Handicap,OKC Thunder (yangrainmaker) (+4.5),4.5,0.8,10,0.46715328467153283,137,0.6,20,0.5666666666666667,30,0.46,50,1.833,23-18,70-67,Green,0.833,12350049
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,02/08/2026,06:33:53,Handicap,OKC Thunder (yangrainmaker) (+5.5),5.5,1.0,10,0.5255474452554745,137,0.7,20,0.6666666666666666,30,0.56,50,1.8,27-23,70-67,Green,0.8,12350049
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,02/08/2026,06:34:58,Handicap,OKC Thunder (yangrainmaker) (+7.5),7.5,1.0,10,0.6058394160583942,137,0.7,20,0.7333333333333333,30,0.66,50,1.869,33-25,70-67,Green,0.869,12350049
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,02/08/2026,06:35:52,Handicap,OKC Thunder (yangrainmaker) (+6.5),6.5,1.0,10,0.5766423357664233,137,0.7,20,0.7333333333333333,30,0.62,50,1.8,35-30,70-67,Green,0.8,12350049
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,02/08/2026,06:36:49,Handicap,OKC Thunder (yangrainmaker) (+8.5),8.5,1.0,10,0.6277372262773723,137,0.7,20,0.7333333333333333,30,0.66,50,1.8,37-30,70-67,Green,0.8,12350049
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,02/08/2026,06:37:01,Handicap,OKC Thunder (yangrainmaker) (+9.5),9.5,1.0,10,0.6642335766423357,137,0.7,20,0.7333333333333333,30,0.7,50,1.8,39-30,70-67,Green,0.8,12350049
,B-EBASKBAT4X5,lucker x faLcOn,lucker,MIA Heat,faLcOn,POR T Blazers,02/08/2026,06:49:28,Handicap,POR T Blazers (faLcOn) (+8.5),8.5,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,1.833,0-0,77-68,Red,-1.0,12350131
,B-EBASKBAT4X5,lucker x faLcOn,lucker,MIA Heat,faLcOn,POR T Blazers,02/08/2026,06:50:14,Handicap,POR T Blazers (faLcOn) (+7.5),7.5,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,1.833,0-0,77-68,Red,-1.0,12350131
,B-EBASKBAT4X5,lucker x faLcOn,lucker,MIA Heat,faLcOn,POR T Blazers,02/08/2026,06:50:34,Handicap,POR T Blazers (faLcOn) (+6.5),6.5,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,1.8,0-3,77-68,Red,-1.0,12350131
,B-EBASKBAT4X5,lucker x faLcOn,lucker,MIA Heat,faLcOn,POR T Blazers,02/08/2026,06:50:44,Handicap,POR T Blazers (faLcOn) (+5.5),5.5,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,1.869,0-3,77-68,Red,-1.0,12350131
,B-EBASKBAT4X5,lucker x faLcOn,lucker,MIA Heat,faLcOn,POR T Blazers,02/08/2026,06:51:32,Handicap,POR T Blazers (faLcOn) (+9.5),9.5,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,1.8,5-3,77-68,Green,0.8,12350131
,B-EBASKBAT4X5,lucker x faLcOn,lucker,MIA Heat,faLcOn,POR T Blazers,02/08/2026,06:54:09,Handicap,POR T Blazers (faLcOn) (+10.5),10.5,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,1.8,13-9,77-68,Green,0.8,12350131
,B-EBASKBAT4X5,lucker x faLcOn,lucker,MIA Heat,faLcOn,POR T Blazers,02/08/2026,06:54:15,Handicap,POR T Blazers (faLcOn) (+11.5),11.5,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,1.833,13-9,77-68,Green,0.833,12350131
,B-EBASKBAT4X5,lucker x faLcOn,lucker,MIA Heat,faLcOn,POR T Blazers,02/08/2026,06:59:51,Handicap,POR T Blazers (faLcOn) (+12.5),12.5,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,1.833,23-16,77-68,Green,0.833,12350131
,B-EBASKBAT4X5,lucker x faLcOn,lucker,MIA Heat,faLcOn,POR T Blazers,02/08/2026,07:00:35,Handicap,POR T Blazers (faLcOn) (+14.5),14.5,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,1.8,25-16,77-68,Green,0.8,12350131
,B-EBASKBAT4X5,lucker x faLcOn,lucker,MIA Heat,faLcOn,POR T Blazers,02/08/2026,07:01:15,Handicap,POR T Blazers (faLcOn) (+13.5),13.5,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,1.869,28-18,77-68,Green,0.869,12350131
,B-EBASKBAT4X5,lucker x faLcOn,lucker,MIA Heat,faLcOn,POR T Blazers,02/08/2026,07:15:04,Handicap,POR T Blazers (faLcOn) (+4.5),4.5,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,1.833,66-62,77-68,Red,-1.0,12350131
,B-EBASKBAT4X5,lucker x faLcOn,lucker,MIA Heat,faLcOn,POR T Blazers,02/08/2026,07:15:11,Handicap,POR T Blazers (faLcOn) (+3.5),3.5,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,1.666,66-65,77-68,Red,-1.0,12350131
,B-EBASKBAT4X5,lucker x faLcOn,lucker,MIA Heat,faLcOn,POR T Blazers,02/08/2026,07:15:18,Handicap,POR T Blazers (faLcOn) (+2.5),2.5,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,2.1,66-65,77-68,Red,-1.0,12350131
,B-EBASKBAT4X5,faLcOn x yangrainmaker,faLcOn,POR T Blazers,yangrainmaker,OKC Thunder,02/08/2026,07:21:45,Handicap,POR T Blazers (faLcOn) (+10.5),10.5,0.3333333333333333,6,0.3333333333333333,6,0.3333333333333333,6,0.3333333333333333,6,0.3333333333333333,6,1.833,None-None,57-80,Red,-1.0,12350188
,B-EBASKBAT4X5,faLcOn x yangrainmaker,faLcOn,POR T Blazers,yangrainmaker,OKC Thunder,02/08/2026,07:24:54,Handicap,POR T Blazers (faLcOn) (+11.5),11.5,0.3333333333333333,6,0.3333333333333333,6,0.3333333333333333,6,0.3333333333333333,6,0.3333333333333333,6,1.833,0-0,57-80,Red,-1.0,12350188
,B-EBASKBAT4X5,faLcOn x yangrainmaker,faLcOn,POR T Blazers,yangrainmaker,OKC Thunder,02/08/2026,07:25:24,Handicap,POR T Blazers (faLcOn) (+12.5),12.5,0.5,6,0.5,6,0.5,6,0.5,6,0.5,6,1.8,0-0,57-80,Red,-1.0,12350188
,B-EBASKBAT4X5,faLcOn x yangrainmaker,faLcOn,POR T Blazers,yangrainmaker,OKC Thunder,02/08/2026,07:26:25,Handicap,POR T Blazers (faLcOn) (+9.5),9.5,0.3333333333333333,6,0.3333333333333333,6,0.3333333333333333,6,0.3333333333333333,6,0.3333333333333333,6,1.833,3-2,57-80,Red,-1.0,12350188
,B-EBASKBAT4X5,faLcOn x yangrainmaker,faLcOn,POR T Blazers,yangrainmaker,OKC Thunder,02/08/2026,07:26:36,Handicap,POR T Blazers (faLcOn) (+8.5),8.5,0.3333333333333333,6,0.3333333333333333,6,0.3333333333333333,6,0.3333333333333333,6,0.3333333333333333,6,1.833,5-2,57-80,Red,-1.0,12350188
,B-EBASKBAT4X5,faLcOn x yangrainmaker,faLcOn,POR T Blazers,yangrainmaker,OKC Thunder,02/08/2026,07:26:58,Handicap,POR T Blazers (faLcOn) (+6.5),6.5,0.3333333333333333,6,0.3333333333333333,6,0.3333333333333333,6,0.3333333333333333,6,0.3333333333333333,6,1.869,5-2,57-80,Red,-1.0,12350188
,B-EBASKBAT4X5,faLcOn x yangrainmaker,faLcOn,POR T Blazers,yangrainmaker,OKC Thunder,02/08/2026,07:27:38,Handicap,POR T Blazers (faLcOn) (+7.5),7.5,0.3333333333333333,6,0.3333333333333333,6,0.3333333333333333,6,0.3333333333333333,6,0.3333333333333333,6,1.869,5-2,57-80,Red,-1.0,12350188
,B-EBASKBAT4X5,faLcOn x yangrainmaker,faLcOn,POR T Blazers,yangrainmaker,OKC Thunder,02/08/2026,07:29:21,Handicap,POR T Blazers (faLcOn) (+13.5),13.5,0.6666666666666666,6,0.6666666666666666,6,0.6666666666666666,6,0.6666666666666666,6,0.6666666666666666,6,1.833,7-11,57-80,Red,-1.0,12350188
,B-EBASKBAT4X5,faLcOn x yangrainmaker,faLcOn,POR T Blazers,yangrainmaker,OKC Thunder,02/08/2026,07:30:12,Handicap,POR T Blazers (faLcOn) (+14.5),14.5,0.6666666666666666,6,0.6666666666666666,6,0.6666666666666666,6,0.6666666666666666,6,0.6666666666666666,6,1.869,9-15,57-80,Red,-1.0,12350188
,B-EBASKBAT4X5,faLcOn x yangrainmaker,faLcOn,POR T Blazers,yangrainmaker,OKC Thunder,02/08/2026,07:34:40,Handicap,POR T Blazers (faLcOn) (+15.5),15.5,0.6666666666666666,6,0.6666666666666666,6,0.6666666666666666,6,0.6666666666666666,6,0.6666666666666666,6,1.833,18-26,57-80,Red,-1.0,12350188
,B-EBASKBAT4X5,faLcOn x yangrainmaker,faLcOn,POR T Blazers,yangrainmaker,OKC Thunder,02/08/2026,07:34:54,Handicap,POR T Blazers (faLcOn) (+16.5),16.5,0.8333333333333334,6,0.8333333333333334,6,0.8333333333333334,6,0.8333333333333334,6,0.8333333333333334,6,1.8,18-28,57-80,Red,-1.0,12350188
,B-EBASKBAT4X5,faLcOn x yangrainmaker,faLcOn,POR T Blazers,yangrainmaker,OKC Thunder,02/08/2026,07:42:17,Handicap,POR T Blazers (faLcOn) (+17.5),17.5,0.8333333333333334,6,0.8333333333333334,6,0.8333333333333334,6,0.8333333333333334,6,0.8333333333333334,6,1.8,39-54,57-80,Red,-1.0,12350188
,B-EBASKBAT4X5,faLcOn x yangrainmaker,faLcOn,POR T Blazers,yangrainmaker,OKC Thunder,02/08/2026,07:42:24,Handicap,POR T Blazers (faLcOn) (+18.5),18.5,0.8333333333333334,6,0.8333333333333334,6,0.8333333333333334,6,0.8333333333333334,6,0.8333333333333334,6,1.833,39-54,57-80,Red,-1.0,12350188
,B-EBASKBAT4X5,faLcOn x yangrainmaker,faLcOn,POR T Blazers,yangrainmaker,OKC Thunder,02/08/2026,07:42:57,Handicap,POR T Blazers (faLcOn) (+19.5),19.5,0.8333333333333334,6,0.8333333333333334,6,0.8333333333333334,6,0.8333333333333334,6,0.8333333333333334,6,1.869,39-57,57-80,Red,-1.0,12350188
,B-EBASKBAT4X5,faLcOn x yangrainmaker,faLcOn,POR T Blazers,yangrainmaker,OKC Thunder,02/08/2026,07:44:10,Handicap,POR T Blazers (faLcOn) (+20.5),20.5,0.8333333333333334,6,0.8333333333333334,6,0.8333333333333334,6,0.8333333333333334,6,0.8333333333333334,6,1.833,41-60,57-80,Red,-1.0,12350188
,B-EBASKBAT4X5,faLcOn x yangrainmaker,faLcOn,POR T Blazers,yangrainmaker,OKC Thunder,02/08/2026,07:44:15,Handicap,POR T Blazers (faLcOn) (+21.5),21.5,0.8333333333333334,6,0.8333333333333334,6,0.8333333333333334,6,0.8333333333333334,6,0.8333333333333334,6,1.869,41-60,57-80,Red,-1.0,12350188
,B-EBASKBAT4X5,panteraxball x lucker,panteraxball,ORL Magic,lucker,MIA Heat,02/08/2026,07:17:51,Handicap,ORL Magic (panteraxball) (+6.5),6.5,0.5,10,0.6989690721649484,485,0.6,20,0.5333333333333333,30,0.54,50,1.833,None-None,75-79,Green,0.833,12350187
,B-EBASKBAT4X5,panteraxball x lucker,panteraxball,ORL Magic,lucker,MIA Heat,02/08/2026,07:25:19,Handicap,ORL Magic (panteraxball) (+5.5),5.5,0.5,10,0.6536082474226804,485,0.6,20,0.5,30,0.5,50,1.833,0-0,75-79,Green,0.833,12350187
,B-EBASKBAT4X5,panteraxball x lucker,panteraxball,ORL Magic,lucker,MIA Heat,02/08/2026,07:26:10,Handicap,ORL Magic (panteraxball) (+8.5),8.5,0.5,10,0.7855670103092783,485,0.65,20,0.6,30,0.64,50,1.833,2-5,75-79,Green,0.833,12350187
,B-EBASKBAT4X5,panteraxball x lucker,panteraxball,ORL Magic,lucker,MIA Heat,02/08/2026,07:26:42,Handicap,ORL Magic (panteraxball) (+7.5),7.5,0.5,10,0.7546391752577319,485,0.65,20,0.6,30,0.62,50,1.833,4-5,75-79,Green,0.833,12350187
,B-EBASKBAT4X5,panteraxball x lucker,panteraxball,ORL Magic,lucker,MIA Heat,02/08/2026,07:28:05,Handicap,ORL Magic (panteraxball) (+9.5),9.5,0.5,10,0.8123711340206186,485,0.65,20,0.6,30,0.66,50,1.833,8-11,75-79,Green,0.833,12350187
,B-EBASKBAT4X5,panteraxball x lucker,panteraxball,ORL Magic,lucker,MIA Heat,02/08/2026,07:31:44,Handicap,ORL Magic (panteraxball) (+10.5),10.5,0.6,10,0.8474226804123711,485,0.75,20,0.7,30,0.76,50,1.8,18-23,75-79,Green,0.8,12350187
,B-EBASKBAT4X5,panteraxball x lucker,panteraxball,ORL Magic,lucker,MIA Heat,02/08/2026,07:31:58,Handicap,ORL Magic (panteraxball) (+11.5),11.5,0.7,10,0.8701030927835052,485,0.8,20,0.7666666666666667,30,0.84,50,1.833,18-26,75-79,Green,0.833,12350187
,B-EBASKBAT4X5,panteraxball x lucker,panteraxball,ORL Magic,lucker,MIA Heat,02/08/2026,07:34:44,Handicap,ORL Magic (panteraxball) (+2.5),2.5,0.4,10,0.49896907216494846,485,0.4,20,0.36666666666666664,30,0.4,50,1.869,31-30,75-79,Red,-1.0,12350187
,B-EBASKBAT4X5,panteraxball x lucker,panteraxball,ORL Magic,lucker,MIA Heat,02/08/2026,07:35:21,Handicap,ORL Magic (panteraxball) (+3.5),3.5,0.4,10,0.5463917525773195,485,0.45,20,0.4,30,0.42,50,1.833,33-34,75-79,Red,-1.0,12350187
,B-EBASKBAT4X5,panteraxball x lucker,panteraxball,ORL Magic,lucker,MIA Heat,02/08/2026,07:35:35,Handicap,ORL Magic (panteraxball) (+1.5),1.5,0.3,10,0.465979381443299,485,0.25,20,0.26666666666666666,30,0.34,50,1.833,36-34,75-79,Red,-1.0,12350187
,B-EBASKBAT4X5,panteraxball x lucker,panteraxball,ORL Magic,lucker,MIA Heat,02/08/2026,07:39:21,Handicap,MIA Heat (lucker) (+1.5),1.5,0.9,10,0.5958762886597938,485,0.9,20,0.8333333333333334,30,0.72,50,1.869,40-38,75-79,Green,0.869,12350187
,B-EBASKBAT4X5,panteraxball x lucker,panteraxball,ORL Magic,lucker,MIA Heat,02/08/2026,07:42:29,Handicap,ORL Magic (panteraxball) (+4.5),4.5,0.5,10,0.622680412371134,485,0.6,20,0.5,30,0.5,50,1.869,46-48,75-79,Green,0.869,12350187
,B-EBASKBAT4X5,yangrainmaker x lucker,yangrainmaker,OKC Thunder,lucker,MIA Heat,02/08/2026,07:21:45,Handicap,OKC Thunder (yangrainmaker) (+1.5),1.5,0.4,10,0.35714285714285715,112,0.5,20,0.5,30,0.46,50,1.833,None-None,68-70,Red,-1.0,12350218
,B-EBASKBAT4X5,yangrainmaker x lucker,yangrainmaker,OKC Thunder,lucker,MIA Heat,02/08/2026,08:00:28,Handicap,MIA Heat (lucker) (+1.5),1.5,0.7,10,0.75,112,0.7,20,0.7,30,0.7,50,1.833,2-0,68-70,Green,0.833,12350218
,B-EBASKBAT4X5,yangrainmaker x lucker,yangrainmaker,OKC Thunder,lucker,MIA Heat,02/08/2026,08:00:45,Handicap,MIA Heat (lucker) (+2.5),2.5,0.7,10,0.7767857142857143,112,0.8,20,0.7666666666666667,30,0.76,50,1.833,5-2,68-70,Green,0.833,12350218
,B-EBASKBAT4X5,yangrainmaker x lucker,yangrainmaker,OKC Thunder,lucker,MIA Heat,02/08/2026,08:01:41,Handicap,MIA Heat (lucker) (+4.5),4.5,0.8,10,0.8303571428571429,112,0.85,20,0.8333333333333334,30,0.82,50,1.833,10-5,68-70,Green,0.833,12350218
,B-EBASKBAT4X5,yangrainmaker x lucker,yangrainmaker,OKC Thunder,lucker,MIA Heat,02/08/2026,08:01:56,Handicap,MIA Heat (lucker) (+6.5),6.5,0.9,10,0.875,112,0.9,20,0.9,30,0.86,50,1.8,10-5,68-70,Green,0.8,12350218
,B-EBASKBAT4X5,yangrainmaker x lucker,yangrainmaker,OKC Thunder,lucker,MIA Heat,02/08/2026,08:02:11,Handicap,MIA Heat (lucker) (+5.5),5.5,0.8,10,0.8571428571428571,112,0.85,20,0.8666666666666667,30,0.84,50,1.869,12-7,68-70,Green,0.869,12350218
,B-EBASKBAT4X5,yangrainmaker x lucker,yangrainmaker,OKC Thunder,lucker,MIA Heat,02/08/2026,08:03:49,Handicap,MIA Heat (lucker) (+8.5),8.5,0.9,10,0.9017857142857143,112,0.95,20,0.9333333333333333,30,0.92,50,1.8,18-11,68-70,Green,0.8,12350218
,B-EBASKBAT4X5,yangrainmaker x lucker,yangrainmaker,OKC Thunder,lucker,MIA Heat,02/08/2026,08:04:25,Handicap,MIA Heat (lucker) (+9.5),9.5,0.9,10,0.9196428571428571,112,0.95,20,0.9333333333333333,30,0.92,50,1.869,23-13,68-70,Green,0.869,12350218
,B-EBASKBAT4X5,yangrainmaker x lucker,yangrainmaker,OKC Thunder,lucker,MIA Heat,02/08/2026,08:05:32,Handicap,MIA Heat (lucker) (+11.5),11.5,0.9,10,0.9285714285714286,112,0.95,20,0.9333333333333333,30,0.92,50,1.833,27-16,68-70,Green,0.833,12350218
,B-EBASKBAT4X5,yangrainmaker x lucker,yangrainmaker,OKC Thunder,lucker,MIA Heat,02/08/2026,08:07:12,Handicap,MIA Heat (lucker) (+13.5),13.5,0.9,10,0.9375,112,0.95,20,0.9666666666666667,30,0.94,50,1.8,31-19,68-70,Green,0.8,12350218
,B-EBASKBAT4X5,yangrainmaker x lucker,yangrainmaker,OKC Thunder,lucker,MIA Heat,02/08/2026,08:08:51,Handicap,MIA Heat (lucker) (+12.5),12.5,0.9,10,0.9375,112,0.95,20,0.9666666666666667,30,0.94,50,1.833,33-21,68-70,Green,0.833,12350218
,B-EBASKBAT4X5,yangrainmaker x lucker,yangrainmaker,OKC Thunder,lucker,MIA Heat,02/08/2026,08:08:53,Handicap,MIA Heat (lucker) (+10.5),10.5,0.9,10,0.9285714285714286,112,0.95,20,0.9333333333333333,30,0.92,50,1.8,33-24,68-70,Green,0.8,12350218
,B-EBASKBAT4X5,yangrainmaker x lucker,yangrainmaker,OKC Thunder,lucker,MIA Heat,02/08/2026,08:12:52,Handicap,MIA Heat (lucker) (+3.5),3.5,0.7,10,0.7946428571428571,112,0.8,20,0.7666666666666667,30,0.76,50,1.869,37-34,68-70,Green,0.869,12350218
,B-EBASKBAT4X5,yangrainmaker x lucker,yangrainmaker,OKC Thunder,lucker,MIA Heat,02/08/2026,08:16:08,Handicap,OKC Thunder (yangrainmaker) (+2.5),2.5,0.5,10,0.4375,112,0.55,20,0.5666666666666667,30,0.54,50,1.833,38-40,68-70,Green,0.833,12350218
,B-EBASKBAT4X5,yangrainmaker x lucker,yangrainmaker,OKC Thunder,lucker,MIA Heat,02/08/2026,08:18:00,Handicap,OKC Thunder (yangrainmaker) (+3.5),3.5,0.5,10,0.4642857142857143,112,0.55,20,0.5666666666666667,30,0.54,50,1.869,44-46,68-70,Green,0.869,12350218
,B-EBASKBAT4X5,faLcOn x panteraxball,faLcOn,POR T Blazers,panteraxball,ORL Magic,02/08/2026,07:21:45,Handicap,POR T Blazers (faLcOn) (+5.5),5.5,0.6,5,0.6,5,0.6,5,0.6,5,0.6,5,1.833,None-None,70-76,Red,-1.0,12350217
,B-EBASKBAT4X5,faLcOn x panteraxball,faLcOn,POR T Blazers,panteraxball,ORL Magic,02/08/2026,08:03:33,Handicap,POR T Blazers (faLcOn) (+6.5),6.5,0.6,5,0.6,5,0.6,5,0.6,5,0.6,5,1.833,10-13,70-76,Green,0.833,12350217
,B-EBASKBAT4X5,faLcOn x panteraxball,faLcOn,POR T Blazers,panteraxball,ORL Magic,02/08/2026,08:04:06,Handicap,POR T Blazers (faLcOn) (+4.5),4.5,0.6,5,0.6,5,0.6,5,0.6,5,0.6,5,1.833,15-15,70-76,Red,-1.0,12350217
,B-EBASKBAT4X5,faLcOn x panteraxball,faLcOn,POR T Blazers,panteraxball,ORL Magic,02/08/2026,08:05:52,Handicap,POR T Blazers (faLcOn) (+2.5),2.5,0.6,5,0.6,5,0.6,5,0.6,5,0.6,5,1.869,21-21,70-76,Red,-1.0,12350217
,B-EBASKBAT4X5,faLcOn x panteraxball,faLcOn,POR T Blazers,panteraxball,ORL Magic,02/08/2026,08:07:05,Handicap,POR T Blazers (faLcOn) (+3.5),3.5,0.6,5,0.6,5,0.6,5,0.6,5,0.6,5,1.869,25-25,70-76,Red,-1.0,12350217
,B-EBASKBAT4X5,faLcOn x panteraxball,faLcOn,POR T Blazers,panteraxball,ORL Magic,02/08/2026,08:10:54,Handicap,POR T Blazers (faLcOn) (+1.5),1.5,0.6,5,0.6,5,0.6,5,0.6,5,0.6,5,1.869,35-34,70-76,Red,-1.0,12350217
,B-EBASKBAT4X5,faLcOn x panteraxball,faLcOn,POR T Blazers,panteraxball,ORL Magic,02/08/2026,08:11:59,Handicap,ORL Magic (panteraxball) (+1.5),1.5,0.6,5,0.6,5,0.6,5,0.6,5,0.6,5,1.714,40-38,70-76,Green,0.714,12350217
,B-EBASKBAT4X5,faLcOn x panteraxball,faLcOn,POR T Blazers,panteraxball,ORL Magic,02/08/2026,08:16:50,Handicap,POR T Blazers (faLcOn) (+7.5),7.5,0.6,5,0.6,5,0.6,5,0.6,5,0.6,5,1.833,43-49,70-76,Green,0.833,12350217
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,02/08/2026,08:28:55,Handicap,ORL Magic (panteraxball) (+1.5),1.5,0.6,10,0.6956521739130435,138,0.6,20,0.6333333333333333,30,0.7,50,1.833,None-None,64-65,Green,0.833,12350320
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,02/08/2026,08:34:43,Handicap,ORL Magic (panteraxball) (+2.5),2.5,0.6,10,0.7246376811594203,138,0.6,20,0.6333333333333333,30,0.7,50,1.833,None-None,64-65,Green,0.833,12350320
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,02/08/2026,08:37:02,Handicap,ORL Magic (panteraxball) (+3.5),3.5,0.6,10,0.7753623188405797,138,0.65,20,0.6666666666666666,30,0.74,50,1.869,7-8,64-65,Green,0.869,12350320
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,02/08/2026,08:37:27,Handicap,ORL Magic (panteraxball) (+4.5),4.5,0.6,10,0.8043478260869565,138,0.7,20,0.7,30,0.78,50,1.833,7-10,64-65,Green,0.833,12350320
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,02/08/2026,08:38:34,Handicap,ORL Magic (panteraxball) (+5.5),5.5,0.6,10,0.8405797101449275,138,0.75,20,0.7666666666666667,30,0.82,50,1.833,9-13,64-65,Green,0.833,12350320
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,02/08/2026,08:39:18,Handicap,ORL Magic (panteraxball) (+6.5),6.5,0.6,10,0.8478260869565217,138,0.75,20,0.7666666666666667,30,0.84,50,1.869,11-15,64-65,Green,0.869,12350320
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,02/08/2026,08:40:13,Handicap,OKC Thunder (yangrainmaker) (+1.5),1.5,0.4,10,0.35507246376811596,138,0.45,20,0.4666666666666667,30,0.36,50,1.8,17-15,64-65,Green,0.8,12350320
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,02/08/2026,08:40:25,Handicap,OKC Thunder (yangrainmaker) (+3.5),3.5,0.7,10,0.4492753623188406,138,0.6,20,0.5666666666666667,30,0.46,50,1.833,19-15,64-65,Green,0.833,12350320
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,02/08/2026,08:40:36,Handicap,OKC Thunder (yangrainmaker) (+6.5),6.5,1.0,10,0.5797101449275363,138,0.75,20,0.7333333333333333,30,0.64,50,1.8,21-15,64-65,Green,0.8,12350320
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,02/08/2026,08:41:07,Handicap,OKC Thunder (yangrainmaker) (+5.5),5.5,1.0,10,0.5289855072463768,138,0.75,20,0.7,30,0.58,50,1.833,21-15,64-65,Green,0.833,12350320
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,02/08/2026,08:41:28,Handicap,OKC Thunder (yangrainmaker) (+4.5),4.5,0.8,10,0.47101449275362317,138,0.65,20,0.6,30,0.48,50,1.833,23-18,64-65,Green,0.833,12350320
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,02/08/2026,08:42:26,Handicap,OKC Thunder (yangrainmaker) (+2.5),2.5,0.5,10,0.391304347826087,138,0.5,20,0.5,30,0.4,50,1.869,23-20,64-65,Green,0.869,12350320
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,02/08/2026,08:46:12,Handicap,OKC Thunder (yangrainmaker) (+9.5),9.5,1.0,10,0.6666666666666666,138,0.75,20,0.7333333333333333,30,0.72,50,1.74,34-25,64-65,Green,0.74,12350320
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,02/08/2026,08:46:17,Handicap,OKC Thunder (yangrainmaker) (+10.5),10.5,1.0,10,0.6739130434782609,138,0.75,20,0.7333333333333333,30,0.72,50,1.833,34-25,64-65,Green,0.833,12350320
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,02/08/2026,08:46:33,Handicap,OKC Thunder (yangrainmaker) (+8.5),8.5,1.0,10,0.6304347826086957,138,0.75,20,0.7333333333333333,30,0.68,50,1.8,34-27,64-65,Green,0.8,12350320
,B-EBASKBAT4X5,panteraxball x yangrainmaker,panteraxball,ORL Magic,yangrainmaker,OKC Thunder,02/08/2026,08:49:38,Handicap,OKC Thunder (yangrainmaker) (+7.5),7.5,1.0,10,0.6086956521739131,138,0.75,20,0.7333333333333333,30,0.68,50,1.74,38-31,64-65,Green,0.74,12350320
