Torneio,Campeonato,Confronto,Jogador A,Time A,Jogador B,Time B,Data,Hora,Mercado,Tip,Linha,Todas,Qtd Todas,Últ. 10,Qtd Últ. 10,Últ. 20,Qtd Últ. 20,Últ. 30,Qtd Últ. 30,Últ. 50,Qtd Últ. 50,Últ. 100,Qtd Últ. 100,Odd,Placar Envio,Placar Final,Resultado,Lucro/Prej.,event_id
,CLA-UA World Cyber Cup (UA),shatik666 x bod1a,shatik666,Romania,bod1a,Spain,26/08/2026,06:59:53,Total de Gols,Under,9.5,0.7692307692307693,13,0.8,10,0.7692307692307693,13,0.7692307692307693,13,0.7692307692307693,13,0.7692307692307693,13,2.22,4-3,5-3,Green,1.22,17503201
,CLA-UA World Cyber Cup (UA),shatik666 x bod1a,shatik666,Romania,bod1a,Spain,26/08/2026,07:01:13,Total de Gols,Under,8.5,0.6923076923076923,13,0.7,10,0.6923076923076923,13,0.6923076923076923,13,0.6923076923076923,13,0.6923076923076923,13,2.4,4-3,5-3,Green,1.4,17503201
,CLA-UA World Cyber Cup (UA),shatik666 x bod1a,shatik666,Romania,bod1a,Spain,26/08/2026,07:02:24,Total de Gols,Under,7.5,0.6153846153846154,13,0.6,10,0.6153846153846154,13,0.6153846153846154,13,0.6153846153846154,13,0.6153846153846154,13,2.62,4-3,5-3,Red,-1.0,17503201
, CLA-UA Spain Cyber Cup (UA),k0tik x aloha,k0tik,Girona FC,aloha,Celta Vigo,26/08/2026,07:06:14,Total de Gols,Under,7.5,0.5675675675675675,37,0.5,10,0.4,20,0.5,30,0.5675675675675675,37,0.5675675675675675,37,1.73,0-0,4-2,Green,0.73,17502978
, CLA-UA Spain Cyber Cup (UA),k0tik x aloha,k0tik,Girona FC,aloha,Celta Vigo,26/08/2026,07:06:42,Total de Gols,Under,6.5,0.2972972972972973,37,0.2,10,0.15,20,0.26666666666666666,30,0.2972972972972973,37,0.2972972972972973,37,2.12,0-0,4-2,Green,1.12,17502978
, CLA-UA Spain Cyber Cup (UA),k0tik x aloha,k0tik,Girona FC,aloha,Celta Vigo,26/08/2026,07:09:50,Total de Gols,Under,5.5,0.1891891891891892,37,0.1,10,0.1,20,0.13333333333333333,30,0.1891891891891892,37,0.1891891891891892,37,2.07,0-1,4-2,Red,-1.0,17502978
,CLA-UA World Cyber Cup (UA),zyX x vrud1,zyX,Uruguay,vrud1,Cabo Verde,26/08/2026,07:14:37,Total de Gols,Under,12.5,1.0,25,1.0,10,1.0,20,1.0,25,1.0,25,1.0,25,1.72,5-5,5-6,Green,0.72,17503208
,CLA-UA World Cyber Cup (UA),zyX x vrud1,zyX,Uruguay,vrud1,Cabo Verde,26/08/2026,07:15:24,Total de Gols,Under,11.5,0.96,25,0.9,10,0.95,20,0.96,25,0.96,25,0.96,25,2.23,5-5,5-6,Green,1.23,17503208
, CLA-UA Italy Cyber Cup (UA),fillanchik x Donatello,fillanchik,Lecce,Donatello,Lazio,26/08/2026,07:14:37,Total de Gols,Under,7.5,0.47619047619047616,63,0.7,10,0.55,20,0.5,30,0.5,50,0.47619047619047616,63,1.48,3-2,4-3,Green,0.48,17502958
, CLA-UA Italy Cyber Cup (UA),fillanchik x Donatello,fillanchik,Lecce,Donatello,Lazio,26/08/2026,07:14:41,Total de Gols,Under,6.5,0.30158730158730157,63,0.4,10,0.4,20,0.3333333333333333,30,0.32,50,0.30158730158730157,63,2.36,3-2,4-3,Red,-1.0,17502958
, CLA-UA Italy Cyber Cup (UA),fillanchik x Donatello,fillanchik,Lecce,Donatello,Lazio,26/08/2026,07:15:49,Total de Gols,Under,5.5,0.14285714285714285,63,0.3,10,0.25,20,0.2,30,0.16,50,0.14285714285714285,63,2.56,3-2,4-3,Red,-1.0,17502958
, CLA-UA Spain Cyber Cup (UA),Shark x sensiz,Shark,Levante,sensiz,Espanyol,26/08/2026,07:14:55,Total de Gols,Under,5.5,0.42105263157894735,19,0.5,10,0.42105263157894735,19,0.42105263157894735,19,0.42105263157894735,19,0.42105263157894735,19,1.68,2-2,3-3,Red,-1.0,17502975
, CLA-UA Spain Cyber Cup (UA),Shark x sensiz,Shark,Levante,sensiz,Espanyol,26/08/2026,07:15:34,Total de Gols,Under,4.5,0.21052631578947367,19,0.2,10,0.21052631578947367,19,0.21052631578947367,19,0.21052631578947367,19,0.21052631578947367,19,2.71,2-2,3-3,Red,-1.0,17502975
, CLA-UA Italy Cyber Cup (UA),Voron x Terry14,Voron,Inter,Terry14,Juventus,26/08/2026,07:05:24,Total de Gols,Under,7.5,0.6359918200408998,489,0.3,10,0.5,20,0.5,30,0.52,50,0.56,100,1.98,0-0,5-7,Red,-1.0,17502962
, CLA-UA Italy Cyber Cup (UA),Voron x Terry14,Voron,Inter,Terry14,Juventus,26/08/2026,07:07:19,Total de Gols,Under,8.5,0.7586912065439673,489,0.5,10,0.7,20,0.7,30,0.76,50,0.75,100,1.68,0-0,5-7,Red,-1.0,17502962
, CLA-UA Italy Cyber Cup (UA),Voron x Terry14,Voron,Inter,Terry14,Juventus,26/08/2026,07:08:34,Total de Gols,Under,9.5,0.852760736196319,489,0.7,10,0.8,20,0.7666666666666667,30,0.82,50,0.85,100,1.71,0-2,5-7,Red,-1.0,17502962
, CLA-UA Italy Cyber Cup (UA),Voron x Terry14,Voron,Inter,Terry14,Juventus,26/08/2026,07:15:56,Total de Gols,Under,10.5,0.9263803680981595,489,0.9,10,0.9,20,0.8666666666666667,30,0.9,50,0.91,100,1.56,1-7,5-7,Red,-1.0,17502962
, CLA-UA Champions Cyber League (UA),Kairox x zyX,Kairox,Celtic,zyX,PSV,26/08/2026,07:34:37,Total de Gols,Under,8.5,0.8181818181818182,44,0.9,10,0.85,20,0.8333333333333334,30,0.8181818181818182,44,0.8181818181818182,44,1.57,4-0,4-0,Green,0.57,17503230
, CLA-UA Champions Cyber League (UA),Kairox x zyX,Kairox,Celtic,zyX,PSV,26/08/2026,07:34:46,Total de Gols,Under,7.5,0.75,44,0.9,10,0.75,20,0.7666666666666667,30,0.75,44,0.75,44,2.16,4-0,4-0,Green,1.16,17503230
, CLA-UA Champions Cyber League (UA),Kairox x zyX,Kairox,Celtic,zyX,PSV,26/08/2026,07:36:47,Total de Gols,Under,6.5,0.5454545454545454,44,0.6,10,0.5,20,0.5666666666666667,30,0.5454545454545454,44,0.5454545454545454,44,2.22,4-0,4-0,Green,1.22,17503230
, CLA-UA Champions Cyber League (UA),Kairox x zyX,Kairox,Celtic,zyX,PSV,26/08/2026,07:38:14,Total de Gols,Under,5.5,0.25,44,0.3,10,0.3,20,0.3,30,0.25,44,0.25,44,2.37,4-0,4-0,Green,1.37,17503230
, CLA-UA Champions Cyber League (UA),Kairox x zyX,Kairox,Celtic,zyX,PSV,26/08/2026,07:39:54,Total de Gols,Under,4.5,0.22727272727272727,44,0.3,10,0.3,20,0.3,30,0.22727272727272727,44,0.22727272727272727,44,2.47,4-0,4-0,Green,1.47,17503230
, CLA-UA France Cyber Cup (UA),fillanchik x Voron,fillanchik,Marseille,Voron,Lyon,26/08/2026,07:34:37,Total de Gols,Under,6.5,0.38181818181818183,55,0.1,10,0.25,20,0.3333333333333333,30,0.4,50,0.38181818181818183,55,1.69,0-1,3-4,Red,-1.0,17502979
, CLA-UA Champions Cyber League (UA),shatik666 x vrud1,shatik666,Fenerbahce,vrud1,Porto,26/08/2026,07:34:37,Total de Gols,Under,11.5,0.625,8,0.625,8,0.625,8,0.625,8,0.625,8,0.625,8,1.6,3-1,5-4,Green,0.6,17503110
, CLA-UA Champions Cyber League (UA),shatik666 x vrud1,shatik666,Fenerbahce,vrud1,Porto,26/08/2026,07:34:46,Total de Gols,Under,10.5,0.5,8,0.5,8,0.5,8,0.5,8,0.5,8,0.5,8,2.07,3-2,5-4,Green,1.07,17503110
, CLA-UA France Cyber Cup (UA),fillanchik x Voron,fillanchik,Marseille,Voron,Lyon,26/08/2026,07:34:58,Total de Gols,Under,5.5,0.2,55,0.0,10,0.1,20,0.13333333333333333,30,0.2,50,0.2,55,2.12,0-1,3-4,Red,-1.0,17502979
, CLA-UA Champions Cyber League (UA),shatik666 x vrud1,shatik666,Fenerbahce,vrud1,Porto,26/08/2026,07:35:47,Total de Gols,Under,12.5,0.75,8,0.75,8,0.75,8,0.75,8,0.75,8,0.75,8,1.75,3-3,5-4,Green,0.75,17503110
, CLA-UA France Cyber Cup (UA),fillanchik x Voron,fillanchik,Marseille,Voron,Lyon,26/08/2026,07:36:36,Total de Gols,Under,7.5,0.5454545454545454,55,0.1,10,0.5,20,0.5666666666666667,30,0.58,50,0.5454545454545454,55,1.86,0-2,3-4,Green,0.86,17502979
, CLA-UA France Cyber Cup (UA),fillanchik x Voron,fillanchik,Marseille,Voron,Lyon,26/08/2026,07:40:00,Total de Gols,Under,8.5,0.6727272727272727,55,0.2,10,0.55,20,0.7,30,0.7,50,0.6727272727272727,55,1.7,3-3,3-4,Green,0.7,17502979
, CLA-UA Champions Cyber League (UA),shatik666 x vrud1,shatik666,Fenerbahce,vrud1,Porto,26/08/2026,07:40:48,Total de Gols,Under,9.5,0.125,8,0.125,8,0.125,8,0.125,8,0.125,8,0.125,8,2.22,5-4,5-4,Green,1.22,17503110
,CLA-UA Argentina Cyber Cup (UA),kozak x sensiz,kozak,River Plate,sensiz,Racing Club,26/08/2026,07:35:20,Total de Gols,Under,7.5,0.4782608695652174,46,0.8,10,0.55,20,0.5,30,0.4782608695652174,46,0.4782608695652174,46,1.79,1-2,4-8,Red,-1.0,17502997
,CLA-UA Argentina Cyber Cup (UA),kozak x sensiz,kozak,River Plate,sensiz,Racing Club,26/08/2026,07:35:30,Total de Gols,Under,8.5,0.6304347826086957,46,0.8,10,0.75,20,0.6666666666666666,30,0.6304347826086957,46,0.6304347826086957,46,1.7,1-2,4-8,Red,-1.0,17502997
,CLA-UA Argentina Cyber Cup (UA),kozak x sensiz,kozak,River Plate,sensiz,Racing Club,26/08/2026,07:36:47,Total de Gols,Under,9.5,0.782608695652174,46,0.9,10,0.8,20,0.7333333333333333,30,0.782608695652174,46,0.782608695652174,46,1.63,1-4,4-8,Red,-1.0,17502997
,CLA-UA Argentina Cyber Cup (UA),kozak x sensiz,kozak,River Plate,sensiz,Racing Club,26/08/2026,07:37:38,Total de Gols,Under,10.5,0.8913043478260869,46,1.0,10,1.0,20,0.9,30,0.8913043478260869,46,0.8913043478260869,46,1.97,1-6,4-8,Red,-1.0,17502997
,CLA-UA Argentina Cyber Cup (UA),kozak x sensiz,kozak,River Plate,sensiz,Racing Club,26/08/2026,07:40:01,Total de Gols,Under,11.5,0.9782608695652174,46,1.0,10,1.0,20,1.0,30,0.9782608695652174,46,0.9782608695652174,46,1.43,3-6,4-8,Red,-1.0,17502997
,CLA-UA Argentina Cyber Cup (UA),k0tik x Shark,k0tik,Boca Juniors,Shark,Estudiantes L.P.,26/08/2026,07:40:50,Total de Gols,Under,3.5,0.1,20,0.1,10,0.1,20,0.1,20,0.1,20,0.1,20,1.69,1-2,2-3,Red,-1.0,17502998
, CLA-UA France Cyber Cup (UA),palkan x Terry14,palkan,Monaco,Terry14,Strasbourg,26/08/2026,07:34:37,Total de Gols,Under,8.5,0.6172106824925816,337,0.3,10,0.3,20,0.36666666666666664,30,0.38,50,0.41,100,2.01,1-1,5-3,Green,1.01,17502980
, CLA-UA France Cyber Cup (UA),palkan x Terry14,palkan,Monaco,Terry14,Strasbourg,26/08/2026,07:35:49,Total de Gols,Under,7.5,0.4658753709198813,337,0.0,10,0.05,20,0.2,30,0.26,50,0.29,100,2.07,1-1,5-3,Red,-1.0,17502980
, CLA-UA France Cyber Cup (UA),palkan x Terry14,palkan,Monaco,Terry14,Strasbourg,26/08/2026,07:36:20,Total de Gols,Under,9.5,0.7596439169139466,337,0.4,10,0.45,20,0.5,30,0.54,50,0.57,100,1.73,2-1,5-3,Green,0.73,17502980
, CLA-UA France Cyber Cup (UA),fillanchik x palkan,fillanchik,Marseille,palkan,Monaco,26/08/2026,07:54:45,Total de Gols,Under,6.5,0.1875,32,0.4,10,0.25,20,0.2,30,0.1875,32,0.1875,32,2.47,4-2,4-3,Red,-1.0,17502986
, CLA-UA France Cyber Cup (UA),fillanchik x palkan,fillanchik,Marseille,palkan,Monaco,26/08/2026,07:54:48,Total de Gols,Under,7.5,0.375,32,0.6,10,0.45,20,0.4,30,0.375,32,0.375,32,2.27,4-2,4-3,Green,1.27,17502986
,CLA-UA Argentina Cyber Cup (UA),aloha x Shark,aloha,Independiente,Shark,Estudiantes L.P.,26/08/2026,07:44:16,Total de Gols,Under,6.5,0.584,125,0.5,10,0.5,20,0.6,30,0.62,50,0.58,100,1.98,0-0,4-4,Red,-1.0,17503000
,CLA-UA Argentina Cyber Cup (UA),aloha x Shark,aloha,Independiente,Shark,Estudiantes L.P.,26/08/2026,07:45:15,Total de Gols,Under,7.5,0.712,125,0.7,10,0.7,20,0.7333333333333333,30,0.76,50,0.7,100,1.68,0-0,4-4,Red,-1.0,17503000
,CLA-UA Argentina Cyber Cup (UA),aloha x Shark,aloha,Independiente,Shark,Estudiantes L.P.,26/08/2026,07:50:43,Total de Gols,Under,5.5,0.368,125,0.3,10,0.3,20,0.36666666666666664,30,0.42,50,0.35,100,2.17,2-1,4-4,Red,-1.0,17503000
,CLA-UA Argentina Cyber Cup (UA),k0tik x kozak,k0tik,Boca Juniors,kozak,River Plate,26/08/2026,07:54:45,Total de Gols,Under,8.5,0.2692307692307692,26,0.3,10,0.25,20,0.2692307692307692,26,0.2692307692307692,26,0.2692307692307692,26,2.69,5-3,5-5,Red,-1.0,17503002
, CLA-UA France Cyber Cup (UA),Donatello x Terry14,Donatello,Stade Rennais FC,Terry14,Strasbourg,26/08/2026,07:57:59,Total de Gols,Under,7.5,0.5446096654275093,538,0.7,10,0.7,20,0.6666666666666666,30,0.48,50,0.49,100,1.83,0-0,1-5,Green,0.83,17502981
, CLA-UA France Cyber Cup (UA),Donatello x Terry14,Donatello,Stade Rennais FC,Terry14,Strasbourg,26/08/2026,07:58:56,Total de Gols,Under,6.5,0.38847583643122674,538,0.4,10,0.4,20,0.36666666666666664,30,0.26,50,0.3,100,2.12,0-0,1-5,Green,1.12,17502981
, CLA-UA France Cyber Cup (UA),Donatello x Terry14,Donatello,Stade Rennais FC,Terry14,Strasbourg,26/08/2026,08:01:04,Total de Gols,Under,8.5,0.6802973977695167,538,0.8,10,0.8,20,0.7333333333333333,30,0.62,50,0.62,100,1.6,0-1,1-5,Green,0.6,17502981
, CLA-UA France Cyber Cup (UA),Voron x palkan,Voron,Lyon,palkan,Monaco,26/08/2026,07:57:00,Total de Gols,Under,9.5,0.7129186602870813,209,0.4,10,0.65,20,0.6333333333333333,30,0.68,50,0.65,100,1.75,0-0,6-5,Red,-1.0,17502982
, CLA-UA France Cyber Cup (UA),Voron x palkan,Voron,Lyon,palkan,Monaco,26/08/2026,07:58:42,Total de Gols,Under,8.5,0.583732057416268,209,0.4,10,0.6,20,0.5333333333333333,30,0.58,50,0.53,100,2.03,0-0,6-5,Red,-1.0,17502982
, CLA-UA France Cyber Cup (UA),Voron x palkan,Voron,Lyon,palkan,Monaco,26/08/2026,08:02:13,Total de Gols,Under,10.5,0.861244019138756,209,0.8,10,0.85,20,0.8333333333333334,30,0.86,50,0.82,100,1.8,2-1,6-5,Red,-1.0,17502982
, CLA-UA France Cyber Cup (UA),Voron x palkan,Voron,Lyon,palkan,Monaco,26/08/2026,08:02:31,Total de Gols,Under,11.5,0.9473684210526315,209,1.0,10,0.95,20,0.9,30,0.9,50,0.91,100,1.68,3-1,6-5,Green,0.68,17502982
, CLA-UA France Cyber Cup (UA),Voron x palkan,Voron,Lyon,palkan,Monaco,26/08/2026,08:03:33,Total de Gols,Under,12.5,0.9760765550239234,209,1.0,10,0.95,20,0.9,30,0.92,50,0.96,100,1.65,4-2,6-5,Green,0.65,17502982
,CLA-UA Argentina Cyber Cup (UA),sensiz x k0tik,sensiz,Racing Club,k0tik,Boca Juniors,26/08/2026,08:11:59,Total de Gols,Under,7.5,0.5714285714285714,14,0.6,10,0.5714285714285714,14,0.5714285714285714,14,0.5714285714285714,14,0.5714285714285714,14,1.78,0-0,2-6,Red,-1.0,17503005
,CLA-UA Argentina Cyber Cup (UA),sensiz x k0tik,sensiz,Racing Club,k0tik,Boca Juniors,26/08/2026,08:13:14,Total de Gols,Under,6.5,0.35714285714285715,14,0.4,10,0.35714285714285715,14,0.35714285714285715,14,0.35714285714285715,14,0.35714285714285715,14,2.08,0-0,2-6,Red,-1.0,17503005
,CLA-UA Argentina Cyber Cup (UA),sensiz x k0tik,sensiz,Racing Club,k0tik,Boca Juniors,26/08/2026,08:14:45,Total de Gols,Under,5.5,0.14285714285714285,14,0.2,10,0.14285714285714285,14,0.14285714285714285,14,0.14285714285714285,14,0.14285714285714285,14,2.07,0-0,2-6,Red,-1.0,17503005
,CLA-UA Argentina Cyber Cup (UA),sensiz x k0tik,sensiz,Racing Club,k0tik,Boca Juniors,26/08/2026,08:16:57,Total de Gols,Under,8.5,0.7857142857142857,14,0.9,10,0.7857142857142857,14,0.7857142857142857,14,0.7857142857142857,14,0.7857142857142857,14,1.74,1-2,2-6,Green,0.74,17503005
,CLA-UA Argentina Cyber Cup (UA),sensiz x k0tik,sensiz,Racing Club,k0tik,Boca Juniors,26/08/2026,08:17:12,Total de Gols,Under,9.5,0.8571428571428571,14,0.9,10,0.8571428571428571,14,0.8571428571428571,14,0.8571428571428571,14,0.8571428571428571,14,1.79,2-2,2-6,Green,0.79,17503005
,CLA-UA Argentina Cyber Cup (UA),sensiz x k0tik,sensiz,Racing Club,k0tik,Boca Juniors,26/08/2026,08:18:27,Total de Gols,Under,10.5,0.9285714285714286,14,1.0,10,0.9285714285714286,14,0.9285714285714286,14,0.9285714285714286,14,0.9285714285714286,14,1.68,2-4,2-6,Green,0.68,17503005
,CLA-UA Argentina Cyber Cup (UA),aloha x kozak,aloha,Independiente,kozak,River Plate,26/08/2026,08:12:12,Total de Gols,Under,9.5,0.607940446650124,403,0.7,10,0.75,20,0.6333333333333333,30,0.54,50,0.56,100,1.95,0-0,7-3,Red,-1.0,17503004
,CLA-UA Argentina Cyber Cup (UA),aloha x kozak,aloha,Independiente,kozak,River Plate,26/08/2026,08:12:45,Total de Gols,Under,10.5,0.7617866004962779,403,0.9,10,0.9,20,0.7333333333333333,30,0.7,50,0.71,100,1.77,0-0,7-3,Green,0.77,17503004
,CLA-UA Argentina Cyber Cup (UA),aloha x kozak,aloha,Independiente,kozak,River Plate,26/08/2026,08:15:30,Total de Gols,Under,8.5,0.4317617866004963,403,0.6,10,0.6,20,0.4666666666666667,30,0.36,50,0.34,100,2.01,2-0,7-3,Red,-1.0,17503004
,CLA-UA Argentina Cyber Cup (UA),aloha x kozak,aloha,Independiente,kozak,River Plate,26/08/2026,08:19:13,Total de Gols,Under,11.5,0.8635235732009926,403,0.9,10,0.9,20,0.8666666666666667,30,0.82,50,0.8,100,1.54,5-2,7-3,Green,0.54,17503004
,CLA-UA Argentina Cyber Cup (UA),sensiz x Shark,sensiz,Racing Club,Shark,Estudiantes L.P.,26/08/2026,08:26:00,Total de Gols,Under,6.5,0.65,20,0.7,10,0.65,20,0.65,20,0.65,20,0.65,20,1.84,0-0,2-3,Green,0.84,17503009
,CLA-UA Argentina Cyber Cup (UA),sensiz x Shark,sensiz,Racing Club,Shark,Estudiantes L.P.,26/08/2026,08:26:33,Total de Gols,Under,7.5,0.85,20,0.8,10,0.85,20,0.85,20,0.85,20,0.85,20,1.77,0-0,2-3,Green,0.77,17503009
,CLA-UA Argentina Cyber Cup (UA),sensiz x Shark,sensiz,Racing Club,Shark,Estudiantes L.P.,26/08/2026,08:28:37,Total de Gols,Under,8.5,0.95,20,0.9,10,0.95,20,0.95,20,0.95,20,0.95,20,1.75,0-2,2-3,Green,0.75,17503009
,CLA-UA Argentina Cyber Cup (UA),sensiz x Shark,sensiz,Racing Club,Shark,Estudiantes L.P.,26/08/2026,08:34:01,Total de Gols,Under,5.5,0.4,20,0.4,10,0.4,20,0.4,20,0.4,20,0.4,20,2.28,None-None,2-3,Green,1.28,17503009
,CLA-UA Argentina Cyber Cup (UA),sensiz x Shark,sensiz,Racing Club,Shark,Estudiantes L.P.,26/08/2026,08:35:43,Total de Gols,Under,4.5,0.2,20,0.1,10,0.2,20,0.2,20,0.2,20,0.2,20,2.69,2-2,2-3,Red,-1.0,17503009
,CLA-UA Argentina Cyber Cup (UA),aloha x k0tik,aloha,Independiente,k0tik,Boca Juniors,26/08/2026,08:26:16,Total de Gols,Under,7.5,0.5789473684210527,38,0.6,10,0.45,20,0.5,30,0.5789473684210527,38,0.5789473684210527,38,1.73,0-0,3-4,Green,0.73,17503007
,CLA-UA Argentina Cyber Cup (UA),aloha x k0tik,aloha,Independiente,k0tik,Boca Juniors,26/08/2026,08:26:27,Total de Gols,Under,8.5,0.6842105263157895,38,0.8,10,0.6,20,0.6333333333333333,30,0.6842105263157895,38,0.6842105263157895,38,1.69,0-0,3-4,Green,0.69,17503007
,CLA-UA Argentina Cyber Cup (UA),aloha x k0tik,aloha,Independiente,k0tik,Boca Juniors,26/08/2026,08:28:18,Total de Gols,Under,6.5,0.3157894736842105,38,0.3,10,0.2,20,0.26666666666666666,30,0.3157894736842105,38,0.3157894736842105,38,2.12,0-1,3-4,Red,-1.0,17503007
,CLA-UA Argentina Cyber Cup (UA),aloha x k0tik,aloha,Independiente,k0tik,Boca Juniors,26/08/2026,08:29:51,Total de Gols,Under,5.5,0.18421052631578946,38,0.1,10,0.1,20,0.13333333333333333,30,0.18421052631578946,38,0.18421052631578946,38,2.12,0-1,3-4,Red,-1.0,17503007
, CLA-UA France Cyber Cup (UA),Voron x fillanchik,Voron,Lyon,fillanchik,Marseille,26/08/2026,08:40:11,Total de Gols,Under,7.5,0.5535714285714286,56,0.2,10,0.5,20,0.5666666666666667,30,0.58,50,0.5535714285714286,56,1.74,0-0,3-5,Red,-1.0,17502989
, CLA-UA France Cyber Cup (UA),Voron x fillanchik,Voron,Lyon,fillanchik,Marseille,26/08/2026,08:40:30,Total de Gols,Under,8.5,0.6785714285714286,56,0.3,10,0.55,20,0.7,30,0.7,50,0.6785714285714286,56,1.69,0-0,3-5,Green,0.69,17502989
, CLA-UA France Cyber Cup (UA),Voron x fillanchik,Voron,Lyon,fillanchik,Marseille,26/08/2026,08:42:43,Total de Gols,Under,6.5,0.375,56,0.1,10,0.25,20,0.3333333333333333,30,0.38,50,0.375,56,2.07,None-None,3-5,Red,-1.0,17502989
, CLA-UA France Cyber Cup (UA),palkan x Voron,palkan,Monaco,Voron,Lyon,26/08/2026,09:07:36,Total de Gols,Under,8.5,0.580952380952381,210,0.3,10,0.6,20,0.5,30,0.58,50,0.52,100,1.98,0-0,0-0,Green,0.98,17502995
, CLA-UA France Cyber Cup (UA),palkan x Voron,palkan,Monaco,Voron,Lyon,26/08/2026,09:07:52,Total de Gols,Under,9.5,0.7095238095238096,210,0.3,10,0.65,20,0.6,30,0.68,50,0.64,100,1.75,0-0,0-0,Green,0.75,17502995
, CLA-UA France Cyber Cup (UA),Terry14 x Donatello,Terry14,Strasbourg,Donatello,Stade Rennais FC,26/08/2026,09:07:23,Total de Gols,Under,7.5,0.5454545454545454,539,0.8,10,0.7,20,0.6666666666666666,30,0.5,50,0.5,100,1.98,0-0,0-0,Green,0.98,17502993
, CLA-UA Champions Cyber League (UA),shatik666 x zyX,shatik666,Fenerbahce,zyX,PSV,26/08/2026,09:08:00,Total de Gols,Under,9.5,0.5882352941176471,85,0.6,10,0.65,20,0.5,30,0.5,50,0.5882352941176471,85,1.75,0-0,0-0,Green,0.75,17503024
, CLA-UA Champions Cyber League (UA),shatik666 x zyX,shatik666,Fenerbahce,zyX,PSV,26/08/2026,09:08:30,Total de Gols,Under,8.5,0.49411764705882355,85,0.6,10,0.6,20,0.43333333333333335,30,0.4,50,0.49411764705882355,85,1.88,0-0,0-0,Green,0.88,17503024
,CLA-UA Argentina Cyber Cup (UA),sensiz x aloha,sensiz,Racing Club,aloha,Independiente,26/08/2026,09:08:20,Total de Gols,Under,7.5,0.6666666666666666,30,0.6,10,0.65,20,0.6666666666666666,30,0.6666666666666666,30,0.6666666666666666,30,1.7,0-0,0-0,Green,0.7,17503014
, CLA-UA Italy Cyber Cup (UA),shatik666 x vrud1,shatik666,Milan,vrud1,Roma,26/08/2026,09:59:56,Total de Gols,Under,9.5,0.2,10,0.2,10,0.2,10,0.2,10,0.2,10,0.2,10,1.97,0-0,7-2,Green,0.97,17503296
, CLA-UA Italy Cyber Cup (UA),shatik666 x vrud1,shatik666,Milan,vrud1,Roma,26/08/2026,10:01:02,Total de Gols,Under,10.5,0.5,10,0.5,10,0.5,10,0.5,10,0.5,10,0.5,10,1.69,0-0,7-2,Green,0.69,17503296
, CLA-UA Italy Cyber Cup (UA),shatik666 x vrud1,shatik666,Milan,vrud1,Roma,26/08/2026,10:01:47,Total de Gols,Under,11.5,0.7,10,0.7,10,0.7,10,0.7,10,0.7,10,0.7,10,1.68,2-0,7-2,Green,0.68,17503296
, CLA-UA Italy Cyber Cup (UA),shatik666 x vrud1,shatik666,Milan,vrud1,Roma,26/08/2026,10:08:18,Total de Gols,Under,8.5,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,2.21,5-1,7-2,Red,-1.0,17503296
, CLA-UA Italy Cyber Cup (UA),Kairox x zyX,Kairox,Atalanta,zyX,Lecce,26/08/2026,09:59:39,Total de Gols,Under,6.5,0.5434782608695652,46,0.6,10,0.45,20,0.5666666666666667,30,0.5434782608695652,46,0.5434782608695652,46,1.75,0-0,5-3,Red,-1.0,17503059
, CLA-UA Italy Cyber Cup (UA),Kairox x zyX,Kairox,Atalanta,zyX,Lecce,26/08/2026,10:00:53,Total de Gols,Under,5.5,0.2608695652173913,46,0.3,10,0.25,20,0.3,30,0.2608695652173913,46,0.2608695652173913,46,2.11,0-0,5-3,Red,-1.0,17503059
, CLA-UA Italy Cyber Cup (UA),Kairox x zyX,Kairox,Atalanta,zyX,Lecce,26/08/2026,10:01:10,Total de Gols,Under,7.5,0.7391304347826086,46,0.8,10,0.7,20,0.7333333333333333,30,0.7391304347826086,46,0.7391304347826086,46,1.98,1-0,5-3,Red,-1.0,17503059
, CLA-UA Italy Cyber Cup (UA),Kairox x zyX,Kairox,Atalanta,zyX,Lecce,26/08/2026,10:01:32,Total de Gols,Under,8.5,0.8043478260869565,46,0.8,10,0.8,20,0.8,30,0.8043478260869565,46,0.8043478260869565,46,1.91,1-1,5-3,Green,0.91,17503059
, CLA-UA Italy Cyber Cup (UA),Kairox x zyX,Kairox,Atalanta,zyX,Lecce,26/08/2026,10:02:23,Total de Gols,Under,9.5,0.8913043478260869,46,0.9,10,0.95,20,0.9333333333333333,30,0.8913043478260869,46,0.8913043478260869,46,1.65,2-1,5-3,Green,0.65,17503059
, CLA-UA Spain Cyber Cup (UA),palkan x Terry14,palkan,Real Betis,Terry14,Atletico Madrid,26/08/2026,09:59:46,Total de Gols,Under,9.5,0.7581120943952803,339,0.5,10,0.45,20,0.5333333333333333,30,0.56,50,0.56,100,1.75,0-0,5-4,Green,0.75,17503028
, CLA-UA Spain Cyber Cup (UA),palkan x Terry14,palkan,Real Betis,Terry14,Atletico Madrid,26/08/2026,10:02:04,Total de Gols,Under,8.5,0.616519174041298,339,0.4,10,0.35,20,0.4,30,0.4,50,0.42,100,2.07,0-0,5-4,Red,-1.0,17503028
, CLA-UA Spain Cyber Cup (UA),palkan x Terry14,palkan,Real Betis,Terry14,Atletico Madrid,26/08/2026,10:03:25,Total de Gols,Under,7.5,0.4631268436578171,339,0.0,10,0.05,20,0.2,30,0.26,50,0.29,100,1.98,0-0,5-4,Red,-1.0,17503028
