Torneio,Campeonato,Confronto,Jogador A,Time A,Jogador B,Time B,Data,Hora,Mercado,Tip,Linha,Todas,Qtd Todas,Últ. 1,Qtd Últ. 1,Últ. 5,Qtd Últ. 5,Últ. 10,Qtd Últ. 10,Últ. 30,Qtd Últ. 30,Últ. 5 (ind pior),Últ. 5 (ind A),Últ. 5 (ind B),Últ. 10 (ind pior),Últ. 10 (ind A),Últ. 10 (ind B),Últ. 8h (ind pior),Últ. 8h (ind A),Últ. 8h (ind B),Qtd Ind A,Qtd Ind B,Odd,Placar Envio,Placar Final,Resultado,Lucro/Prej.,event_id
,B-EBASKBAT4X5,Koja x Bazuka,Koja,NO Pelicans,Bazuka,MIN Timberwolves,20/07/2026,18:20:10,Total de pontos,Over,117.5,0.5172413793103449,116,0.0,1,0.2,5,0.3,10,0.4666666666666667,30,0.2,0.8,0.2,0.3,0.4,0.3,0.5,1.0,0.5,2666,2596,1.8,0-0,58-63,Green,0.8,12271021
,B-EBASKBAT4X5,Koja x Bazuka,Koja,NO Pelicans,Bazuka,MIN Timberwolves,20/07/2026,18:20:10,Total de pontos,Under,117.5,0.4827586206896552,116,1.0,1,0.8,5,0.7,10,0.5333333333333333,30,0.2,0.2,0.8,0.6,0.6,0.7,0.0,0.0,0.5,2666,2596,1.869,0-0,58-63,Red,-1.0,12271021
,B-EBASKBAT4X5,Koja x Bazuka,Koja,NO Pelicans,Bazuka,MIN Timberwolves,20/07/2026,18:20:23,Total de pontos,Over,119.5,0.43103448275862066,116,0.0,1,0.0,5,0.2,10,0.3,30,0.2,0.6,0.2,0.2,0.3,0.2,0.5,0.6666666666666666,0.5,2666,2596,1.833,3-0,58-63,Green,0.833,12271021
,B-EBASKBAT4X5,Koja x Bazuka,Koja,NO Pelicans,Bazuka,MIN Timberwolves,20/07/2026,18:20:23,Total de pontos,Under,119.5,0.5689655172413793,116,1.0,1,1.0,5,0.8,10,0.7,30,0.4,0.4,0.8,0.7,0.7,0.8,0.3333333333333333,0.3333333333333333,0.5,2666,2596,1.833,3-0,58-63,Red,-1.0,12271021
,B-EBASKBAT4X5,Koja x Bazuka,Koja,NO Pelicans,Bazuka,MIN Timberwolves,20/07/2026,18:20:34,Total de pontos,Over,120.5,0.41379310344827586,116,0.0,1,0.0,5,0.2,10,0.26666666666666666,30,0.2,0.6,0.2,0.2,0.3,0.2,0.5,0.6666666666666666,0.5,2666,2596,1.833,3-2,58-63,Green,0.833,12271021
,B-EBASKBAT4X5,Koja x Bazuka,Koja,NO Pelicans,Bazuka,MIN Timberwolves,20/07/2026,18:20:34,Total de pontos,Under,120.5,0.5862068965517241,116,1.0,1,1.0,5,0.8,10,0.7333333333333333,30,0.4,0.4,0.8,0.7,0.7,0.8,0.3333333333333333,0.3333333333333333,0.5,2666,2596,1.833,3-2,58-63,Red,-1.0,12271021
,B-EBASKBAT4X5,Koja x Bazuka,Koja,NO Pelicans,Bazuka,MIN Timberwolves,20/07/2026,18:22:23,Total de pontos,Over,116.5,0.5517241379310345,116,0.0,1,0.2,5,0.3,10,0.5333333333333333,30,0.2,0.8,0.2,0.3,0.4,0.3,0.5,1.0,0.5,2666,2596,1.833,5-6,58-63,Green,0.833,12271021
,B-EBASKBAT4X5,Koja x Bazuka,Koja,NO Pelicans,Bazuka,MIN Timberwolves,20/07/2026,18:22:23,Total de pontos,Under,116.5,0.4482758620689655,116,1.0,1,0.8,5,0.7,10,0.4666666666666667,30,0.2,0.2,0.8,0.6,0.6,0.7,0.0,0.0,0.5,2666,2596,1.833,5-6,58-63,Red,-1.0,12271021
,B-EBASKBAT4X5,Koja x Bazuka,Koja,NO Pelicans,Bazuka,MIN Timberwolves,20/07/2026,18:22:38,Total de pontos,Over,115.5,0.5862068965517241,116,0.0,1,0.2,5,0.3,10,0.5333333333333333,30,0.2,0.8,0.2,0.3,0.4,0.3,0.5,1.0,0.5,2666,2596,1.833,5-6,58-63,Green,0.833,12271021
,B-EBASKBAT4X5,Koja x Bazuka,Koja,NO Pelicans,Bazuka,MIN Timberwolves,20/07/2026,18:22:38,Total de pontos,Under,115.5,0.41379310344827586,116,1.0,1,0.8,5,0.7,10,0.4666666666666667,30,0.2,0.2,0.8,0.6,0.6,0.7,0.0,0.0,0.5,2666,2596,1.833,5-6,58-63,Red,-1.0,12271021
,B-EBASKBAT4X5,Koja x Bazuka,Koja,NO Pelicans,Bazuka,MIN Timberwolves,20/07/2026,18:23:30,Total de pontos,Over,114.5,0.6379310344827587,116,0.0,1,0.4,5,0.4,10,0.5666666666666667,30,0.2,0.8,0.2,0.3,0.4,0.3,0.5,1.0,0.5,2666,2596,1.833,7-8,58-63,Green,0.833,12271021
,B-EBASKBAT4X5,Koja x Bazuka,Koja,NO Pelicans,Bazuka,MIN Timberwolves,20/07/2026,18:23:30,Total de pontos,Under,114.5,0.3620689655172414,116,1.0,1,0.6,5,0.6,10,0.43333333333333335,30,0.2,0.2,0.8,0.6,0.6,0.7,0.0,0.0,0.5,2666,2596,1.833,7-8,58-63,Red,-1.0,12271021
,B-EBASKBAT4X5,Koja x Bazuka,Koja,NO Pelicans,Bazuka,MIN Timberwolves,20/07/2026,18:24:02,Total de pontos,Over,113.5,0.6551724137931034,116,0.0,1,0.4,5,0.4,10,0.5666666666666667,30,0.2,0.8,0.2,0.3,0.4,0.3,0.5,1.0,0.5,2666,2596,1.833,7-10,58-63,Green,0.833,12271021
,B-EBASKBAT4X5,Koja x Bazuka,Koja,NO Pelicans,Bazuka,MIN Timberwolves,20/07/2026,18:24:02,Total de pontos,Under,113.5,0.3448275862068966,116,1.0,1,0.6,5,0.6,10,0.43333333333333335,30,0.2,0.2,0.8,0.6,0.6,0.7,0.0,0.0,0.5,2666,2596,1.833,7-10,58-63,Red,-1.0,12271021
,B-EBASKBAT4X5,Koja x Bazuka,Koja,NO Pelicans,Bazuka,MIN Timberwolves,20/07/2026,18:24:19,Total de pontos,Over,111.5,0.6896551724137931,116,0.0,1,0.4,5,0.4,10,0.6333333333333333,30,0.4,0.8,0.4,0.4,0.4,0.4,1.0,1.0,1.0,2666,2596,1.833,7-10,58-63,Green,0.833,12271021
,B-EBASKBAT4X5,Koja x Bazuka,Koja,NO Pelicans,Bazuka,MIN Timberwolves,20/07/2026,18:24:19,Total de pontos,Under,111.5,0.3103448275862069,116,1.0,1,0.6,5,0.6,10,0.36666666666666664,30,0.2,0.2,0.6,0.6,0.6,0.6,0.0,0.0,0.0,2666,2596,1.833,7-10,58-63,Red,-1.0,12271021
,B-EBASKBAT4X5,Koja x Bazuka,Koja,NO Pelicans,Bazuka,MIN Timberwolves,20/07/2026,18:24:35,Total de pontos,Over,110.5,0.6896551724137931,116,0.0,1,0.4,5,0.4,10,0.6333333333333333,30,0.4,0.8,0.4,0.4,0.4,0.4,1.0,1.0,1.0,2666,2596,1.869,7-10,58-63,Green,0.869,12271021
,B-EBASKBAT4X5,Koja x Bazuka,Koja,NO Pelicans,Bazuka,MIN Timberwolves,20/07/2026,18:24:35,Total de pontos,Under,110.5,0.3103448275862069,116,1.0,1,0.6,5,0.6,10,0.36666666666666664,30,0.2,0.2,0.6,0.6,0.6,0.6,0.0,0.0,0.0,2666,2596,1.8,7-10,58-63,Red,-1.0,12271021
,B-EBASKBAT4X5,Koja x Bazuka,Koja,NO Pelicans,Bazuka,MIN Timberwolves,20/07/2026,18:26:52,Total de pontos,Over,112.5,0.6724137931034483,116,0.0,1,0.4,5,0.4,10,0.6,30,0.2,0.8,0.2,0.3,0.4,0.3,0.5,1.0,0.5,2666,2596,1.8,10-21,58-63,Green,0.8,12271021
,B-EBASKBAT4X5,Koja x Bazuka,Koja,NO Pelicans,Bazuka,MIN Timberwolves,20/07/2026,18:26:52,Total de pontos,Under,112.5,0.3275862068965517,116,1.0,1,0.6,5,0.6,10,0.4,30,0.2,0.2,0.8,0.6,0.6,0.7,0.0,0.0,0.5,2666,2596,1.869,10-21,58-63,Red,-1.0,12271021
,B-EBASKBAT4X5,Koja x Bazuka,Koja,NO Pelicans,Bazuka,MIN Timberwolves,20/07/2026,18:33:33,Total de pontos,Over,121.5,0.3706896551724138,116,0.0,1,0.0,5,0.2,10,0.2,30,0.2,0.4,0.2,0.2,0.2,0.2,0.3333333333333333,0.3333333333333333,0.5,2666,2596,1.833,26-37,58-63,Red,-1.0,12271021
,B-EBASKBAT4X5,Koja x Bazuka,Koja,NO Pelicans,Bazuka,MIN Timberwolves,20/07/2026,18:33:33,Total de pontos,Under,121.5,0.6293103448275862,116,1.0,1,1.0,5,0.8,10,0.8,30,0.6,0.6,0.8,0.8,0.8,0.8,0.5,0.6666666666666666,0.5,2666,2596,1.833,26-37,58-63,Green,0.833,12271021
,B-EBASKBAT4X5,Koja x Bazuka,Koja,NO Pelicans,Bazuka,MIN Timberwolves,20/07/2026,18:38:58,Total de pontos,Over,122.5,0.35344827586206895,116,0.0,1,0.0,5,0.2,10,0.16666666666666666,30,0.2,0.4,0.2,0.2,0.2,0.2,0.3333333333333333,0.3333333333333333,0.5,2666,2596,1.869,41-51,58-63,Red,-1.0,12271021
,B-EBASKBAT4X5,Koja x Bazuka,Koja,NO Pelicans,Bazuka,MIN Timberwolves,20/07/2026,18:38:58,Total de pontos,Under,122.5,0.646551724137931,116,1.0,1,1.0,5,0.8,10,0.8333333333333334,30,0.6,0.6,0.8,0.8,0.8,0.8,0.5,0.6666666666666666,0.5,2666,2596,1.8,41-51,58-63,Green,0.8,12271021
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,20/07/2026,18:14:44,Total de pontos,Over,127.5,0.7329545454545454,176,0.0,1,0.0,5,0.1,10,0.4,30,0.0,0.4,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,4783,2666,1.833,None-None,61-57,Red,-1.0,12271199
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,20/07/2026,18:14:44,Total de pontos,Under,127.5,0.26704545454545453,176,1.0,1,1.0,5,0.9,10,0.6,30,0.6,0.6,1.0,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,4783,2666,1.833,None-None,61-57,Green,0.833,12271199
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,20/07/2026,18:54:37,Total de pontos,Over,129.5,0.6590909090909091,176,0.0,1,0.0,5,0.1,10,0.3,30,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.5,0.0,4784,2666,1.869,0-0,61-57,Red,-1.0,12271199
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,20/07/2026,18:54:37,Total de pontos,Under,129.5,0.3409090909090909,176,1.0,1,1.0,5,0.9,10,0.7,30,0.4,0.4,1.0,0.5,0.5,1.0,0.5,0.5,1.0,4784,2666,1.8,0-0,61-57,Green,0.8,12271199
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,20/07/2026,18:55:12,Total de pontos,Over,128.5,0.6988636363636364,176,0.0,1,0.0,5,0.1,10,0.36666666666666664,30,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.5,0.0,4784,2666,1.833,0-0,61-57,Red,-1.0,12271199
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,20/07/2026,18:55:12,Total de pontos,Under,128.5,0.30113636363636365,176,1.0,1,1.0,5,0.9,10,0.6333333333333333,30,0.4,0.4,1.0,0.5,0.5,1.0,0.5,0.5,1.0,4784,2666,1.833,0-0,61-57,Green,0.833,12271199
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,20/07/2026,18:55:23,Total de pontos,Over,130.5,0.6363636363636364,176,0.0,1,0.0,5,0.1,10,0.23333333333333334,30,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.5,0.0,4784,2666,1.833,2-0,61-57,Red,-1.0,12271199
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,20/07/2026,18:55:23,Total de pontos,Under,130.5,0.36363636363636365,176,1.0,1,1.0,5,0.9,10,0.7666666666666667,30,0.4,0.4,1.0,0.5,0.5,1.0,0.5,0.5,1.0,4784,2666,1.833,2-0,61-57,Green,0.833,12271199
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,20/07/2026,18:56:03,Total de pontos,Over,131.5,0.6022727272727273,176,0.0,1,0.0,5,0.1,10,0.23333333333333334,30,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.5,0.0,4784,2666,1.833,5-2,61-57,Red,-1.0,12271199
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,20/07/2026,18:56:03,Total de pontos,Under,131.5,0.3977272727272727,176,1.0,1,1.0,5,0.9,10,0.7666666666666667,30,0.4,0.4,1.0,0.5,0.5,1.0,0.5,0.5,1.0,4784,2666,1.833,5-2,61-57,Green,0.833,12271199
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,20/07/2026,18:57:09,Total de pontos,Over,132.5,0.5738636363636364,176,0.0,1,0.0,5,0.1,10,0.23333333333333334,30,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.5,0.0,4784,2666,1.833,10-4,61-57,Red,-1.0,12271199
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,20/07/2026,18:57:09,Total de pontos,Under,132.5,0.42613636363636365,176,1.0,1,1.0,5,0.9,10,0.7666666666666667,30,0.4,0.4,1.0,0.5,0.5,1.0,0.5,0.5,1.0,4784,2666,1.833,10-4,61-57,Green,0.833,12271199
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,20/07/2026,18:57:44,Total de pontos,Over,133.5,0.5568181818181818,176,0.0,1,0.0,5,0.1,10,0.23333333333333334,30,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.5,0.0,4784,2666,1.833,12-6,61-57,Red,-1.0,12271199
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,20/07/2026,18:57:44,Total de pontos,Under,133.5,0.4431818181818182,176,1.0,1,1.0,5,0.9,10,0.7666666666666667,30,0.4,0.4,1.0,0.5,0.5,1.0,0.5,0.5,1.0,4784,2666,1.833,12-6,61-57,Green,0.833,12271199
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,20/07/2026,18:57:55,Total de pontos,Over,134.5,0.5056818181818182,176,0.0,1,0.0,5,0.1,10,0.2,30,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.5,0.0,4784,2666,1.833,12-8,61-57,Red,-1.0,12271199
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,20/07/2026,18:57:55,Total de pontos,Under,134.5,0.4943181818181818,176,1.0,1,1.0,5,0.9,10,0.8,30,0.4,0.4,1.0,0.5,0.5,1.0,0.5,0.5,1.0,4784,2666,1.833,12-8,61-57,Green,0.833,12271199
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,20/07/2026,18:58:12,Total de pontos,Over,135.5,0.4602272727272727,176,0.0,1,0.0,5,0.0,10,0.16666666666666666,30,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.5,0.0,4784,2666,1.8,14-10,61-57,Red,-1.0,12271199
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,20/07/2026,18:58:12,Total de pontos,Under,135.5,0.5397727272727273,176,1.0,1,1.0,5,1.0,10,0.8333333333333334,30,0.4,0.4,1.0,0.5,0.5,1.0,0.5,0.5,1.0,4784,2666,1.869,14-10,61-57,Green,0.869,12271199
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,20/07/2026,18:58:28,Total de pontos,Over,136.5,0.4431818181818182,176,0.0,1,0.0,5,0.0,10,0.1,30,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.5,0.0,4784,2666,1.833,16-10,61-57,Red,-1.0,12271199
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,20/07/2026,18:58:28,Total de pontos,Under,136.5,0.5568181818181818,176,1.0,1,1.0,5,1.0,10,0.9,30,0.4,0.4,1.0,0.5,0.5,1.0,0.5,0.5,1.0,4784,2666,1.833,16-10,61-57,Green,0.833,12271199
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,20/07/2026,19:00:17,Total de pontos,Over,126.5,0.7556818181818182,176,1.0,1,0.2,5,0.2,10,0.43333333333333335,30,0.4,0.8,0.4,0.2,0.6,0.2,0.3333333333333333,0.75,0.3333333333333333,4784,2666,1.833,18-10,61-57,Red,-1.0,12271199
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,20/07/2026,19:00:17,Total de pontos,Under,126.5,0.24431818181818182,176,0.0,1,0.8,5,0.8,10,0.5666666666666667,30,0.2,0.2,0.6,0.4,0.4,0.8,0.25,0.25,0.6666666666666666,4784,2666,1.833,18-10,61-57,Green,0.833,12271199
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,20/07/2026,19:00:19,Total de pontos,Over,125.5,0.7727272727272727,176,1.0,1,0.2,5,0.2,10,0.43333333333333335,30,0.4,1.0,0.4,0.2,0.7,0.2,0.3333333333333333,1.0,0.3333333333333333,4784,2666,1.833,18-10,61-57,Red,-1.0,12271199
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,20/07/2026,19:00:19,Total de pontos,Under,125.5,0.22727272727272727,176,0.0,1,0.8,5,0.8,10,0.5666666666666667,30,0.0,0.0,0.6,0.3,0.3,0.8,0.0,0.0,0.6666666666666666,4784,2666,1.833,18-10,61-57,Green,0.833,12271199
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,20/07/2026,19:02:17,Total de pontos,Over,123.5,0.8181818181818182,176,1.0,1,0.2,5,0.2,10,0.4666666666666667,30,0.2,1.0,0.2,0.2,0.7,0.2,0.25,1.0,0.25,4784,2667,1.8,24-12,61-57,Red,-1.0,12271199
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,20/07/2026,19:02:17,Total de pontos,Under,123.5,0.18181818181818182,176,0.0,1,0.8,5,0.8,10,0.5333333333333333,30,0.0,0.0,0.8,0.3,0.3,0.8,0.0,0.0,0.75,4784,2667,1.869,24-12,61-57,Green,0.869,12271199
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,20/07/2026,19:02:36,Total de pontos,Over,122.5,0.8181818181818182,176,1.0,1,0.2,5,0.2,10,0.4666666666666667,30,0.2,1.0,0.2,0.2,0.7,0.2,0.25,1.0,0.25,4784,2667,1.8,24-12,61-57,Red,-1.0,12271199
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,20/07/2026,19:02:36,Total de pontos,Under,122.5,0.18181818181818182,176,0.0,1,0.8,5,0.8,10,0.5333333333333333,30,0.0,0.0,0.8,0.3,0.3,0.8,0.0,0.0,0.75,4784,2667,1.869,24-12,61-57,Green,0.869,12271199
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,20/07/2026,19:03:04,Total de pontos,Over,124.5,0.8068181818181818,176,1.0,1,0.2,5,0.2,10,0.4666666666666667,30,0.2,1.0,0.2,0.2,0.7,0.2,0.25,1.0,0.25,4784,2667,1.869,26-14,61-57,Red,-1.0,12271199
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,20/07/2026,19:03:04,Total de pontos,Under,124.5,0.19318181818181818,176,0.0,1,0.8,5,0.8,10,0.5333333333333333,30,0.0,0.0,0.8,0.3,0.3,0.8,0.0,0.0,0.75,4784,2667,1.8,26-14,61-57,Green,0.8,12271199
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,20/07/2026,19:04:30,Total de pontos,Over,121.5,0.8295454545454546,176,1.0,1,0.4,5,0.3,10,0.5,30,0.2,1.0,0.2,0.2,0.7,0.2,0.25,1.0,0.25,4784,2667,1.8,28-16,61-57,Red,-1.0,12271199
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,20/07/2026,19:04:30,Total de pontos,Under,121.5,0.17045454545454544,176,0.0,1,0.6,5,0.7,10,0.5,30,0.0,0.0,0.8,0.3,0.3,0.8,0.0,0.0,0.75,4784,2667,1.869,28-16,61-57,Green,0.869,12271199
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,20/07/2026,19:04:48,Total de pontos,Over,120.5,0.8522727272727273,176,1.0,1,0.4,5,0.3,10,0.5666666666666667,30,0.6,1.0,0.6,0.4,0.7,0.4,0.75,1.0,0.75,4784,2667,1.833,28-16,61-57,Red,-1.0,12271199
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,20/07/2026,19:04:48,Total de pontos,Under,120.5,0.14772727272727273,176,0.0,1,0.6,5,0.7,10,0.43333333333333335,30,0.0,0.0,0.4,0.3,0.3,0.6,0.0,0.0,0.25,4784,2667,1.833,28-16,61-57,Green,0.833,12271199
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,20/07/2026,19:16:38,Total de pontos,Over,114.5,0.9147727272727273,176,1.0,1,0.4,5,0.4,10,0.6666666666666666,30,0.8,1.0,0.8,0.5,0.8,0.5,1.0,1.0,1.0,4784,2667,1.869,51-41,61-57,Green,0.869,12271199
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,20/07/2026,19:16:38,Total de pontos,Under,114.5,0.08522727272727272,176,0.0,1,0.6,5,0.6,10,0.3333333333333333,30,0.0,0.0,0.2,0.2,0.2,0.5,0.0,0.0,0.0,4784,2667,1.8,51-41,61-57,Red,-1.0,12271199
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,20/07/2026,19:16:51,Total de pontos,Over,113.5,0.9431818181818182,176,1.0,1,0.4,5,0.5,10,0.7333333333333333,30,0.8,1.0,0.8,0.5,0.8,0.5,1.0,1.0,1.0,4784,2667,1.869,51-41,61-57,Green,0.869,12271199
,B-EBASKBAT4X5,Jovke x Koja,Jovke,POR T Blazers,Koja,NO Pelicans,20/07/2026,19:16:51,Total de pontos,Under,113.5,0.056818181818181816,176,0.0,1,0.6,5,0.5,10,0.26666666666666666,30,0.0,0.0,0.2,0.2,0.2,0.5,0.0,0.0,0.0,4784,2667,1.8,51-41,61-57,Red,-1.0,12271199
,B-EBASKBAT4X5,Lucashin x Koja,Lucashin,SAC Kings,Koja,NO Pelicans,20/07/2026,18:35:55,Total de pontos,Over,125.5,0.572972972972973,185,0.0,1,0.0,5,0.0,10,0.3333333333333333,30,0.0,0.0,0.4,0.2,0.2,0.2,0.0,0.0,0.3333333333333333,3349,2666,1.833,None-None,73-62,Green,0.833,12271212
,B-EBASKBAT4X5,Lucashin x Koja,Lucashin,SAC Kings,Koja,NO Pelicans,20/07/2026,18:35:55,Total de pontos,Under,125.5,0.42702702702702705,185,1.0,1,1.0,5,1.0,10,0.6666666666666666,30,0.6,1.0,0.6,0.8,0.8,0.8,0.6666666666666666,1.0,0.6666666666666666,3349,2666,1.833,None-None,73-62,Red,-1.0,12271212
,B-EBASKBAT4X5,Lucashin x Koja,Lucashin,SAC Kings,Koja,NO Pelicans,20/07/2026,19:30:23,Total de pontos,Over,126.5,0.5567567567567567,185,0.0,1,0.0,5,0.0,10,0.3,30,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.25,3349,2667,1.8,2-0,73-62,Green,0.8,12271212
,B-EBASKBAT4X5,Lucashin x Koja,Lucashin,SAC Kings,Koja,NO Pelicans,20/07/2026,19:30:23,Total de pontos,Under,126.5,0.44324324324324327,185,1.0,1,1.0,5,1.0,10,0.7,30,0.8,1.0,0.8,0.8,0.8,0.8,0.75,1.0,0.75,3349,2667,1.869,2-0,73-62,Red,-1.0,12271212
,B-EBASKBAT4X5,Lucashin x Koja,Lucashin,SAC Kings,Koja,NO Pelicans,20/07/2026,19:31:00,Total de pontos,Over,123.5,0.6378378378378379,185,0.0,1,0.0,5,0.1,10,0.36666666666666664,30,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.25,3349,2667,1.8,2-0,73-62,Green,0.8,12271212
,B-EBASKBAT4X5,Lucashin x Koja,Lucashin,SAC Kings,Koja,NO Pelicans,20/07/2026,19:31:00,Total de pontos,Under,123.5,0.3621621621621622,185,1.0,1,1.0,5,0.9,10,0.6333333333333333,30,0.8,1.0,0.8,0.8,0.8,0.8,0.75,1.0,0.75,3349,2667,1.869,2-0,73-62,Red,-1.0,12271212
,B-EBASKBAT4X5,Lucashin x Koja,Lucashin,SAC Kings,Koja,NO Pelicans,20/07/2026,19:31:34,Total de pontos,Over,122.5,0.6810810810810811,185,0.0,1,0.2,5,0.2,10,0.4,30,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.25,3349,2667,1.833,4-0,73-62,Green,0.833,12271212
,B-EBASKBAT4X5,Lucashin x Koja,Lucashin,SAC Kings,Koja,NO Pelicans,20/07/2026,19:31:34,Total de pontos,Under,122.5,0.31891891891891894,185,1.0,1,0.8,5,0.8,10,0.6,30,0.8,1.0,0.8,0.8,0.8,0.8,0.75,1.0,0.75,3349,2667,1.833,4-0,73-62,Red,-1.0,12271212
,B-EBASKBAT4X5,Lucashin x Koja,Lucashin,SAC Kings,Koja,NO Pelicans,20/07/2026,19:31:42,Total de pontos,Over,121.5,0.7027027027027027,185,0.0,1,0.2,5,0.2,10,0.43333333333333335,30,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.25,3349,2667,1.833,4-0,73-62,Green,0.833,12271212
,B-EBASKBAT4X5,Lucashin x Koja,Lucashin,SAC Kings,Koja,NO Pelicans,20/07/2026,19:31:42,Total de pontos,Under,121.5,0.2972972972972973,185,1.0,1,0.8,5,0.8,10,0.5666666666666667,30,0.8,1.0,0.8,0.8,0.8,0.8,0.75,1.0,0.75,3349,2667,1.833,4-0,73-62,Red,-1.0,12271212
,B-EBASKBAT4X5,Lucashin x Koja,Lucashin,SAC Kings,Koja,NO Pelicans,20/07/2026,19:32:54,Total de pontos,Over,120.5,0.7243243243243244,185,1.0,1,0.4,5,0.3,10,0.4666666666666667,30,0.4,0.4,0.6,0.4,0.4,0.4,0.6666666666666666,0.6666666666666666,0.75,3349,2667,1.833,8-2,73-62,Green,0.833,12271212
,B-EBASKBAT4X5,Lucashin x Koja,Lucashin,SAC Kings,Koja,NO Pelicans,20/07/2026,19:32:54,Total de pontos,Under,120.5,0.2756756756756757,185,0.0,1,0.6,5,0.7,10,0.5333333333333333,30,0.4,0.6,0.4,0.6,0.6,0.6,0.25,0.3333333333333333,0.25,3349,2667,1.833,8-2,73-62,Red,-1.0,12271212
,B-EBASKBAT4X5,Lucashin x Koja,Lucashin,SAC Kings,Koja,NO Pelicans,20/07/2026,19:33:49,Total de pontos,Over,124.5,0.6108108108108108,185,0.0,1,0.0,5,0.0,10,0.3333333333333333,30,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.25,3349,2667,1.833,16-4,73-62,Green,0.833,12271212
