passe,janela,wr_min,wr_max,janela2,op2,wr2,conf_min,conf_max,linha_min,linha_max,odd_min,odd_max,lado,extra,teto,apostas,jogos,por_jogo,G,R,WR,unidades,ROI,vivo,queda_ponta,roi_3d,u_3d,G_3d,R_3d,ap_3d,roi_7d,u_7d,G_7d,R_7d,ap_7d,borda_chip,fragil,conc_par,conc_alvo,n_par,dano_par,roi_sem3_par,vol3_par,id_suspeita,u_dia,ap_dia,odd_media,break_even,margem_be,linha_media,DD,lucro_dd,pior_jogo,pior_dia,melhor_dia,dias_pos,dias_neg,max_reds,z_jogo,roi_m1,roi_m2,acima_sorte,acima_placebo,roi_treino,roi_cego,ap_cego,desvio_cego,equiv,acima_sorte_par,premio,premio_alto,sem_tot,sem_pos,ult_sem_u,robusta,selo
P2,-,0.0,-,-,,-,0,-,5.5,-,1.62,1.98,zebra,-,4,2292,902,2.54,1165,1127,50.8,-230.9,-10.07,0,-0.41,-11.79,-64.6,274,274,548,-11.79,-159.58,676,677,1353,,,,,460,,,,0,-23.09,229.2,1.785,56.0,-5.2,8.2,234.08,-1.0,-4.0,-58.16,-1.55,0,10,11,-4.07,-9.31,-11.38,0.91,-14.79,-9.54,-11.79,548,-2.25,1,0.68,2.13,0,2,0,-96.04,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,4.5,9.5,-,-,zebra,tot_env>=1,3,1361,753,1.81,660,701,48.5,-230.99,-16.97,0,-1.36,-16.73,-54.88,157,171,328,-18.53,-148.97,384,420,804,,,,,423,,,,0,-23.1,136.1,1.765,56.6,-8.2,7.5,230.99,-1.0,-3.0,-58.74,5.4,2,8,13,-6.06,-17.97,-15.37,-6.28,-21.69,-17.05,-16.73,328,0.32,1,-6.46,-4.77,0,2,0,-80.07,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,8.5,-,-,-,zebra,dif 0~1,6,1337,639,2.09,589,748,44.1,-231.01,-17.28,0,1.39,-14.42,-45.15,141,172,313,-17.04,-135.28,352,442,794,,,,,364,,,,0,-23.1,133.7,1.901,52.6,-8.5,9.5,231.01,-1.0,-4.0,-72.04,8.73,1,9,16,-5.33,-18.13,-15.81,-7.3,-22.0,-18.15,-14.42,313,3.73,1,-7.36,-5.08,0,2,0,-77.96,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,8.5,-,1.62,-,zebra,-,2,1212,706,1.72,523,689,43.2,-231.07,-19.07,0,-0.73,-18.05,-52.54,126,165,291,-18.52,-132.58,312,404,716,,,,,394,,,,0,-23.11,121.2,1.904,52.5,-9.4,9.0,231.07,-1.0,-2.0,-77.53,0.58,1,9,18,-5.87,-20.12,-17.32,-8.66,-23.79,-19.38,-18.05,291,1.33,1,-8.8,-6.86,0,2,0,-78.96,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,-,-,-,zebra,tot_env>=3,2,1001,640,1.56,434,567,43.4,-231.15,-23.09,0,-4.82,-24.34,-56.95,99,135,234,-25.65,-148.25,242,336,578,,,,,378,,,,0,-23.11,100.1,1.837,54.4,-11.1,8.9,234.94,-1.0,-2.0,-62.11,5.57,1,9,15,-7.08,-25.15,-19.52,-13.1,-27.81,-22.71,-24.34,234,-1.63,1,-13.17,-10.89,0,2,0,-71.46,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,3.5,10.5,-,-,zebra,dif 0~1,7,3019,910,3.32,1600,1419,53.0,-231.21,-7.66,0,0.55,-8.76,-65.19,387,357,744,-9.61,-171.52,926,859,1785,,,,,467,,,,0,-23.12,301.9,1.773,56.4,-3.4,7.5,232.68,-1.0,-6.0,-57.94,4.12,2,8,14,-3.34,-6.65,-9.31,3.33,-12.38,-7.3,-8.76,744,-1.46,2,3.09,4.54,0,2,0,-106.73,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,2.5,10.5,-,-,zebra,dif 0~1,6,3035,910,3.34,1611,1424,53.1,-231.35,-7.62,0,0.47,-8.53,-63.97,392,358,750,-9.43,-169.37,935,861,1796,,,,,467,,,,0,-23.14,303.5,1.772,56.4,-3.4,7.5,232.82,-1.0,-6.0,-56.84,3.64,2,8,14,-3.33,-6.77,-9.0,3.37,-12.34,-7.33,-8.53,750,-1.2,1,3.13,4.58,0,2,0,-104.08,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,2.5,9.5,-,-,zebra,tot_env>=1,6,1475,771,1.91,735,740,49.8,-231.48,-15.69,0,-1.89,-16.99,-59.96,170,183,353,-17.81,-153.86,420,444,864,,,,,428,,,,0,-23.15,147.5,1.747,57.2,-7.4,7.2,231.48,-1.0,-6.0,-56.42,8.11,2,8,12,-5.81,-16.06,-15.1,-4.89,-20.41,-15.29,-16.99,353,-1.7,3,-5.09,-3.49,0,2,0,-84.69,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,9.5,1.77,-,zebra,-,3,1418,830,1.71,612,806,43.2,-231.52,-16.33,0,0.18,-13.23,-45.37,152,191,343,-18.38,-152.89,350,482,832,,,,,449,,,,0,-23.15,141.8,1.953,51.2,-8.1,8.3,231.52,-1.0,-3.0,-63.01,1.75,2,8,12,-5.44,-18.08,-13.41,-5.34,-21.05,-17.32,-13.23,343,4.09,1,-5.57,-4.12,0,2,0,-71.49,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,4.5,-,1.62,-,zebra,-,3,2425,920,2.64,1216,1209,50.1,-231.53,-9.55,0,0.69,-9.34,-55.5,298,296,594,-10.81,-155.63,713,727,1440,,,,,468,,,,0,-23.15,242.5,1.827,54.7,-4.6,8.0,233.43,-1.0,-3.0,-57.3,0.26,1,9,13,-3.73,-9.26,-10.03,1.44,-14.27,-9.61,-9.34,594,0.27,1,1.21,2.65,0,2,0,-91.07,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,5.5,9.5,-,-,zebra,tot_env>=1,5,1256,719,1.75,589,667,46.9,-231.54,-18.43,0,-0.23,-15.99,-48.12,143,158,301,-19.56,-144.78,343,397,740,,,,,409,,,,0,-23.15,125.6,1.79,55.9,-9.0,7.8,231.54,-1.0,-5.0,-69.15,5.69,2,8,13,-6.27,-20.11,-15.76,-7.95,-23.15,-19.21,-15.99,301,3.22,4,-8.1,-6.23,0,2,0,-76.26,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,3.5,9.5,-,-,zebra,tot_env>=1,4,1451,769,1.89,718,733,49.5,-231.55,-15.96,0,-1.9,-17.52,-60.46,164,181,345,-18.06,-153.69,411,440,851,,,,,427,,,,0,-23.15,145.1,1.752,57.1,-7.6,7.3,231.55,-1.0,-4.0,-55.8,8.11,2,8,14,-5.87,-16.16,-15.62,-5.16,-20.68,-15.47,-17.52,345,-2.06,1,-5.37,-3.76,0,2,0,-86.08,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,2.5,10.5,-,-,zebra,dif 0~1,7,3041,910,3.34,1615,1426,53.1,-231.55,-7.61,0,0.41,-8.71,-65.56,393,360,753,-9.5,-170.96,936,863,1799,,,,,467,,,,0,-23.16,304.1,1.771,56.5,-3.3,7.5,233.02,-1.0,-7.0,-57.84,3.64,2,8,14,-3.33,-6.69,-9.12,3.37,-12.33,-7.25,-8.71,753,-1.45,2,3.14,4.59,0,2,0,-105.67,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,-,1.62,1.98,zebra,-,4,2312,904,2.56,1176,1136,50.9,-231.65,-10.02,0,-0.57,-12.29,-67.95,275,278,553,-12.08,-164.6,679,684,1363,,,,,461,,,,0,-23.16,231.2,1.784,56.1,-5.2,8.1,234.55,-1.0,-4.0,-55.34,0.25,1,9,12,-4.05,-9.03,-11.72,0.97,-14.74,-9.31,-12.29,553,-2.98,1,0.73,2.18,0,2,0,-99.71,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,9.5,-,-,zebra,tot_env>=1,5,1478,773,1.91,737,741,49.9,-231.69,-15.68,0,-1.86,-16.66,-59.14,172,183,355,-17.51,-151.66,423,443,866,,,,,428,,,,0,-23.17,147.8,1.746,57.3,-7.4,7.2,231.69,-1.0,-5.0,-57.42,8.11,2,8,13,-5.83,-16.21,-14.8,-4.86,-20.4,-15.37,-16.66,355,-1.29,1,-5.06,-3.47,0,2,0,-83.49,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,9.5,-,-,zebra,tot_env>=1,6,1481,773,1.92,739,742,49.9,-231.87,-15.66,0,-1.8,-16.5,-58.73,173,183,356,-17.54,-152.25,424,444,868,,,,,428,,,,0,-23.19,148.1,1.746,57.3,-7.4,7.2,231.87,-1.0,-6.0,-57.42,8.11,2,8,13,-5.83,-16.24,-14.7,-4.84,-20.38,-15.39,-16.5,356,-1.11,3,-5.04,-3.45,0,2,0,-83.08,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,10.5,-,-,zebra,dif 0~1,6,3037,910,3.34,1612,1425,53.1,-231.95,-7.64,0,0.5,-8.46,-63.57,393,358,751,-9.4,-168.97,936,861,1797,,,,,467,,,,0,-23.2,303.7,1.772,56.4,-3.4,7.5,233.42,-1.0,-6.0,-56.84,3.64,2,8,14,-3.34,-6.82,-8.96,3.35,-12.36,-7.37,-8.46,751,-1.1,2,3.12,4.57,0,2,0,-103.68,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,1.5,10.5,-,-,zebra,dif 0~1,-,3050,910,3.35,1621,1429,53.1,-231.98,-7.61,0,0.44,-8.51,-64.33,396,360,756,-9.36,-168.87,941,863,1804,,,,,467,,,,0,-23.2,305.0,1.77,56.5,-3.3,7.4,233.45,-1.0,-7.0,-57.43,3.12,2,8,14,-3.34,-6.78,-8.95,3.38,-12.33,-7.31,-8.51,756,-1.2,1,3.15,4.6,0,2,0,-104.06,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,7.5,-,1.62,1.98,zebra,-,5,1807,792,2.28,874,933,48.4,-232.17,-12.85,0,-0.1,-15.7,-66.71,199,226,425,-14.33,-152.23,506,556,1062,,,,,420,,,,0,-23.22,180.7,1.816,55.1,-6.7,8.9,235.81,-1.0,-4.0,-68.81,-3.93,0,10,15,-4.67,-11.23,-15.6,-1.91,-17.57,-11.97,-15.7,425,-3.72,1,-2.14,-0.65,0,2,0,-104.38,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,2.5,9.5,-,-,zebra,tot_env>=1,3,1429,771,1.85,705,724,49.3,-232.37,-16.26,0,-1.08,-16.78,-57.73,166,178,344,-18.5,-155.0,403,435,838,,,,,428,,,,0,-23.24,142.9,1.752,57.1,-7.7,7.3,232.37,-1.0,-3.0,-53.39,5.99,2,8,13,-5.97,-16.61,-15.7,-5.45,-20.98,-16.1,-16.78,344,-0.69,1,-5.66,-4.06,0,2,0,-85.41,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,8.5,-,-,-,zebra,dif>=0,2,1221,708,1.72,528,693,43.2,-232.45,-19.04,0,-1.08,-18.61,-54.54,126,167,293,-18.42,-132.42,314,405,719,,,,,395,,,,0,-23.25,122.1,1.9,52.6,-9.4,9.0,232.45,-1.0,-2.0,-78.57,1.1,1,9,18,-5.89,-19.94,-17.53,-8.62,-23.76,-19.17,-18.61,293,0.56,1,-8.76,-6.84,0,2,0,-80.47,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,-,1.62,-,zebra,-,3,2428,921,2.64,1217,1211,50.1,-232.56,-9.58,0,0.58,-9.65,-57.5,298,298,596,-10.93,-157.63,713,729,1442,,,,,468,,,,0,-23.26,242.8,1.827,54.7,-4.6,8.0,234.46,-1.0,-3.0,-56.33,0.26,1,9,13,-3.74,-9.19,-10.23,1.41,-14.3,-9.56,-9.65,596,-0.09,1,1.18,2.62,0,2,0,-93.07,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,10.5,-,-,zebra,dif 0~1,-,3052,910,3.35,1622,1430,53.1,-232.61,-7.62,0,0.44,-8.51,-64.33,396,360,756,-9.36,-168.87,941,863,1804,,,,,467,,,,0,-23.26,305.2,1.77,56.5,-3.4,7.4,234.08,-1.0,-8.0,-57.43,2.49,2,8,14,-3.34,-6.81,-8.95,3.37,-12.34,-7.33,-8.51,756,-1.18,1,3.13,4.58,0,2,0,-104.06,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,3.5,10.5,-,-,zebra,dif 0~1,6,3016,910,3.31,1597,1419,53.0,-232.64,-7.71,0,0.52,-8.83,-65.6,386,357,743,-9.64,-171.93,925,859,1784,,,,,467,,,,0,-23.26,301.6,1.774,56.4,-3.4,7.5,234.11,-1.0,-6.0,-57.94,4.12,2,8,14,-3.36,-6.71,-9.35,3.28,-12.43,-7.35,-8.83,743,-1.48,1,3.04,4.49,0,2,0,-107.14,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,10.5,1.32,1.98,zebra,-,4,2899,923,3.14,1563,1336,53.9,-232.7,-8.03,0,-0.23,-9.99,-70.7,374,334,708,-9.59,-164.45,910,804,1714,,,,,469,,,,0,-23.27,289.9,1.723,58.0,-4.1,7.4,236.17,-1.0,-4.0,-39.35,2.01,1,9,13,-3.5,-6.97,-9.76,2.96,-12.75,-7.39,-9.99,708,-2.59,3,2.73,4.18,0,2,0,-106.97,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,10.5,-,-,zebra,dif 0~1,7,3048,910,3.35,1619,1429,53.1,-232.81,-7.64,0,0.39,-8.64,-65.16,394,360,754,-9.42,-169.7,939,863,1802,,,,,467,,,,0,-23.28,304.8,1.77,56.5,-3.4,7.5,234.28,-1.0,-7.0,-57.84,3.12,2,8,14,-3.34,-6.78,-9.03,3.35,-12.36,-7.31,-8.64,754,-1.33,2,3.12,4.56,0,2,0,-104.89,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,8.5,-,-,-,zebra,dif 0~1,7,1339,639,2.1,589,750,44.0,-233.01,-17.4,0,1.56,-14.42,-45.15,141,172,313,-17.14,-136.28,352,443,795,,,,,364,,,,0,-23.3,133.9,1.902,52.6,-8.6,9.5,233.01,-1.0,-4.0,-72.04,8.73,1,9,16,-5.4,-18.23,-15.98,-7.42,-22.12,-18.31,-14.42,313,3.89,2,-7.49,-5.2,0,2,0,-78.96,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,7.5,-,1.62,1.98,zebra,-,6,1821,792,2.3,881,940,48.4,-233.16,-12.8,0,-0.33,-15.89,-67.71,199,227,426,-14.37,-153.61,509,560,1069,,,,,420,,,,0,-23.32,182.1,1.816,55.1,-6.7,8.9,236.8,-1.0,-4.38,-68.87,-3.48,0,10,15,-4.64,-11.2,-15.56,-1.86,-17.52,-11.86,-15.89,426,-4.03,1,-2.09,-0.6,0,2,0,-104.41,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,9.5,-,1.77,-,zebra,-,4,983,498,1.97,377,606,38.4,-233.31,-23.73,0,-1.09,-26.61,-56.67,77,136,213,-26.57,-150.1,208,357,565,,,,,314,,,,0,-23.33,98.3,2.005,49.9,-11.5,10.4,233.31,-1.0,-4.0,-69.73,-0.57,0,10,17,-6.02,-22.78,-25.52,-14.64,-28.45,-22.94,-26.61,213,-3.67,1,-14.57,-11.53,0,2,0,-87.53,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,4.5,-,-,-,zebra,tot_env 0~3,4,2867,896,3.2,1501,1366,52.4,-233.52,-8.15,0,2.05,-8.18,-57.7,369,336,705,-9.87,-166.79,870,820,1690,,,,,461,,,,0,-23.35,286.7,1.782,56.1,-3.8,7.6,234.99,-1.0,-4.0,-44.04,-4.57,0,10,16,-3.37,-6.9,-10.23,2.84,-12.87,-8.13,-8.18,705,-0.05,1,2.61,4.06,0,2,0,-109.96,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,8.5,-,-,-,zebra,-,2,1222,708,1.73,528,694,43.2,-233.55,-19.11,0,-1.08,-18.61,-54.54,126,167,293,-18.54,-133.52,314,406,720,,,,,395,,,,0,-23.35,122.2,1.9,52.6,-9.4,9.0,233.55,-1.0,-2.0,-78.57,1.1,1,9,18,-5.91,-20.06,-17.53,-8.7,-23.83,-19.27,-18.61,293,0.65,1,-8.84,-6.91,0,2,0,-80.47,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,9.5,-,-,zebra,tot_env>=1,3,1433,773,1.85,707,726,49.3,-233.57,-16.3,0,-1.11,-16.61,-57.31,167,178,345,-18.36,-154.2,405,435,840,,,,,428,,,,0,-23.36,143.3,1.751,57.1,-7.8,7.3,233.57,-1.0,-3.0,-54.39,5.99,2,8,13,-6.0,-16.79,-15.5,-5.48,-21.02,-16.2,-16.61,345,-0.41,1,-5.69,-4.1,0,2,0,-84.61,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,7.5,-,1.32,1.98,zebra,-,4,1841,801,2.3,899,942,48.8,-233.57,-12.69,0,-0.67,-14.79,-63.74,205,226,431,-13.31,-143.09,522,553,1075,,,,,424,,,,0,-23.36,184.1,1.802,55.5,-6.7,8.8,237.21,-1.0,-4.0,-74.64,-6.45,0,10,14,-4.59,-11.84,-14.12,-1.7,-17.41,-12.04,-14.79,431,-2.74,1,-1.93,-0.48,0,2,0,-96.42,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,9.5,1.77,-,zebra,-,4,1444,833,1.73,624,820,43.2,-233.62,-16.18,0,-0.44,-13.66,-47.4,153,194,347,-18.48,-156.32,355,491,846,,,,,450,,,,0,-23.36,144.4,1.954,51.2,-8.0,8.3,233.62,-1.0,-3.0,-64.29,4.06,2,8,12,-5.42,-17.97,-13.22,-5.19,-20.9,-16.98,-13.66,347,3.32,5,-5.43,-3.98,0,2,0,-71.92,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,3.5,9.5,-,-,zebra,tot_env>=1,5,1456,769,1.89,720,736,49.5,-233.68,-16.05,0,-1.84,-17.36,-60.05,165,181,346,-18.09,-154.28,412,441,853,,,,,427,,,,0,-23.37,145.6,1.751,57.1,-7.6,7.3,233.68,-1.0,-5.0,-56.8,8.11,2,8,14,-5.89,-16.37,-15.52,-5.25,-20.77,-15.64,-17.36,346,-1.71,1,-5.46,-3.85,0,2,0,-85.67,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,4.5,10.5,-,-,zebra,tot_env 0~3,4,2834,896,3.16,1484,1350,52.4,-233.84,-8.25,0,1.97,-8.18,-57.36,367,334,701,-9.98,-167.24,862,813,1675,,,,,461,,,,0,-23.38,283.4,1.78,56.2,-3.8,7.5,235.31,-1.0,-4.0,-43.67,0.43,1,9,16,-3.42,-7.1,-10.15,2.74,-12.97,-8.27,-8.18,701,0.09,1,2.5,3.95,0,2,0,-108.62,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,8.5,10.5,-,-,zebra,tot_env>=1,3,950,564,1.68,374,576,39.4,-233.89,-24.62,0,-6.26,-25.2,-56.71,86,139,225,-24.85,-135.95,214,333,547,,,,,360,,,,0,-23.39,95.0,1.948,51.3,-12.0,9.5,233.89,-1.0,-3.0,-87.31,3.37,2,8,17,-6.65,-28.03,-18.94,-15.11,-29.34,-24.44,-25.2,225,-0.77,6,-15.09,-12.42,0,2,0,-67.42,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,3.5,10.5,1.32,1.98,zebra,-,4,2896,923,3.14,1560,1336,53.9,-234.13,-8.08,0,-0.25,-10.07,-71.22,373,334,707,-9.67,-165.47,908,804,1712,,,,,469,,,,0,-23.41,289.6,1.723,58.0,-4.2,7.4,237.6,-1.0,-4.0,-39.35,2.01,1,9,14,-3.52,-7.03,-9.82,2.9,-12.8,-7.44,-10.07,707,-2.63,1,2.67,4.12,0,2,0,-107.49,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,5.5,-,-,-,zebra,dif 0~1,4,2810,910,3.09,1459,1351,51.9,-234.2,-8.33,0,1.0,-8.6,-58.93,354,331,685,-10.13,-168.2,846,814,1660,,,,,467,,,,0,-23.42,281.0,1.793,55.8,-3.8,7.8,235.1,-1.0,-4.0,-53.4,1.14,1,9,13,-3.49,-7.57,-9.6,2.65,-13.05,-8.25,-8.6,685,-0.35,1,2.42,3.87,0,2,0,-101.33,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,10.5,1.32,1.98,zebra,-,4,2704,920,2.94,1436,1268,53.1,-234.26,-8.66,0,-0.18,-10.19,-67.57,347,316,663,-9.92,-158.99,841,761,1602,,,,,468,,,,0,-23.43,270.4,1.736,57.6,-4.5,7.6,238.72,-1.0,-4.0,-57.87,0.88,1,9,13,-3.67,-7.83,-10.01,2.33,-13.38,-8.17,-10.19,663,-2.02,1,2.09,3.54,0,2,0,-103.11,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,3.5,9.5,-,-,zebra,tot_env>=1,6,1458,769,1.9,721,737,49.5,-234.27,-16.07,0,-1.84,-17.36,-60.05,165,181,346,-18.18,-155.28,412,442,854,,,,,427,,,,0,-23.43,145.8,1.751,57.1,-7.7,7.3,234.27,-1.0,-6.0,-56.8,8.11,2,8,14,-5.89,-16.4,-15.52,-5.27,-20.79,-15.67,-17.36,346,-1.69,3,-5.48,-3.87,0,2,0,-85.67,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,-,1.62,-,zebra,-,3,2414,920,2.62,1208,1206,50.0,-234.28,-9.71,0,0.63,-9.47,-56.15,297,296,593,-10.84,-155.61,710,725,1435,,,,,468,,,,0,-23.43,241.4,1.828,54.7,-4.7,8.0,236.18,-1.0,-3.0,-58.62,-1.54,0,10,13,-3.79,-9.47,-10.1,1.28,-14.43,-9.78,-9.47,593,0.31,1,1.05,2.5,0,2,0,-91.4,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,4.5,9.5,1.77,-,zebra,-,4,1443,832,1.73,623,820,43.2,-234.59,-16.26,0,-0.44,-13.66,-47.4,153,194,347,-18.48,-156.32,355,491,846,,,,,450,,,,0,-23.46,144.3,1.954,51.2,-8.0,8.3,234.59,-1.0,-3.0,-65.26,4.06,2,8,12,-5.45,-18.09,-13.22,-5.27,-20.98,-17.08,-13.66,347,3.42,5,-5.5,-4.05,0,2,0,-71.92,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,7.5,-,1.96,-,zebra,-,3,951,601,1.58,347,604,36.5,-234.74,-24.68,0,1.23,-14.62,-33.04,93,133,226,-24.82,-136.98,201,351,552,,,,,381,,,,0,-23.47,95.1,2.077,48.1,-11.7,9.6,234.8,-1.0,-3.0,-69.73,5.87,1,9,15,-6.76,-29.87,-15.85,-14.94,-29.4,-27.82,-14.62,226,13.2,1,-14.97,-12.48,0,2,0,-55.79,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,3.5,9.5,-,-,zebra,tot_env>=1,3,1416,769,1.84,694,722,49.0,-235.06,-16.6,0,-1.14,-17.25,-58.49,162,177,339,-18.86,-156.69,397,434,831,,,,,427,,,,0,-23.51,141.6,1.755,57.0,-8.0,7.4,235.06,-1.0,-3.0,-53.77,5.99,2,8,14,-6.04,-16.9,-16.11,-5.81,-21.32,-16.39,-17.25,339,-0.86,1,-6.01,-4.4,0,2,0,-86.66,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,-,-,-,zebra,tot_env 0~3,4,2901,898,3.23,1522,1379,52.5,-235.18,-8.11,0,1.78,-8.37,-59.7,373,340,713,-9.88,-168.6,880,827,1707,,,,,461,,,,0,-23.52,290.1,1.779,56.2,-3.7,7.5,236.65,-1.0,-4.0,-45.93,-3.98,0,10,16,-3.37,-6.88,-10.15,2.88,-12.83,-8.02,-8.37,713,-0.35,3,2.65,4.1,0,2,0,-110.24,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,9.5,1.77,-,zebra,-,3,1410,826,1.71,606,804,43.0,-235.37,-16.69,0,0.09,-13.51,-45.95,150,190,340,-18.54,-153.33,347,480,827,,,,,446,,,,0,-23.54,141.0,1.953,51.2,-8.2,8.4,235.37,-1.0,-3.0,-65.46,1.75,2,8,12,-5.54,-18.56,-13.6,-5.7,-21.41,-17.7,-13.51,340,4.19,1,-5.94,-4.49,0,2,0,-72.07,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,10.5,-,-,zebra,tot_env 0~3,4,2868,898,3.19,1505,1363,52.5,-235.5,-8.21,0,1.7,-8.37,-59.36,371,338,709,-9.99,-169.05,872,820,1692,,,,,461,,,,0,-23.55,286.8,1.777,56.3,-3.8,7.5,236.97,-1.0,-4.0,-45.77,1.02,1,9,16,-3.41,-7.08,-10.07,2.78,-12.93,-8.16,-8.37,709,-0.21,3,2.54,3.99,0,2,0,-108.9,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,5.5,10.5,-,-,zebra,dif 0~1,5,2804,908,3.09,1458,1346,52.0,-235.56,-8.4,0,0.67,-8.62,-59.85,358,336,694,-9.97,-165.86,851,813,1664,,,,,467,,,,0,-23.56,280.4,1.79,55.9,-3.9,7.7,236.46,-1.0,-5.0,-54.32,5.18,1,9,14,-3.53,-7.85,-9.29,2.59,-13.12,-8.33,-8.62,694,-0.3,1,2.35,3.8,0,2,0,-99.15,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,6.5,10.5,-,-,zebra,tot_env>=1,2,1139,697,1.63,497,642,43.6,-235.64,-20.69,0,-1.98,-20.72,-57.39,119,158,277,-23.14,-154.37,281,386,667,,,,,401,,,,0,-23.56,113.9,1.861,53.7,-10.1,8.7,235.64,-1.0,-2.0,-69.11,5.12,1,9,15,-6.62,-21.91,-18.74,-10.34,-25.41,-20.68,-20.72,277,-0.04,1,-10.47,-8.49,0,2,0,-82.27,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,7.5,-,1.62,1.98,zebra,-,7,1824,792,2.3,881,943,48.3,-236.16,-12.95,0,-0.33,-15.89,-67.71,199,227,426,-14.53,-155.61,509,562,1071,,,,,420,,,,0,-23.62,182.4,1.816,55.1,-6.8,8.9,239.8,-1.0,-4.38,-68.87,-4.48,0,10,15,-4.72,-11.43,-15.56,-2.01,-17.67,-12.05,-15.89,426,-3.85,2,-2.24,-0.74,0,2,0,-104.41,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,3.5,-,-,-,zebra,tot_env 0~3,4,2899,898,3.23,1520,1379,52.4,-236.2,-8.15,0,1.75,-8.46,-60.22,372,340,712,-9.95,-169.62,878,827,1705,,,,,461,,,,0,-23.62,289.9,1.779,56.2,-3.8,7.5,237.67,-1.0,-4.0,-46.43,-3.98,0,10,16,-3.38,-6.92,-10.21,2.84,-12.87,-8.05,-8.46,712,-0.41,1,2.61,4.05,0,2,0,-110.76,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,9.5,1.77,-,zebra,-,4,1439,830,1.73,620,819,43.1,-236.25,-16.42,0,-0.44,-13.66,-47.4,153,194,347,-18.48,-156.32,355,491,846,,,,,449,,,,0,-23.62,143.9,1.954,51.2,-8.1,8.4,236.25,-1.0,-3.0,-66.17,4.06,2,8,12,-5.49,-18.36,-13.22,-5.43,-21.14,-17.29,-13.66,347,3.63,5,-5.66,-4.22,0,2,0,-71.92,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,7.5,10.5,-,-,zebra,tot_env>=1,2,1006,645,1.56,411,595,40.9,-236.26,-23.49,0,-4.41,-25.16,-59.64,92,145,237,-25.4,-147.34,230,350,580,,,,,391,,,,0,-23.63,100.6,1.908,52.4,-11.6,9.0,236.26,-1.0,-2.0,-77.43,4.8,1,9,14,-6.9,-25.13,-20.75,-13.47,-28.21,-22.97,-25.16,237,-2.2,1,-13.54,-11.28,0,2,0,-78.22,0,DIRECAO
