passe,janela,wr_min,wr_max,janela2,op2,wr2,conf_min,conf_max,linha_min,linha_max,odd_min,odd_max,lado,extra,teto,apostas,jogos,por_jogo,G,R,WR,unidades,ROI,vivo,queda_ponta,roi_3d,u_3d,G_3d,R_3d,ap_3d,roi_7d,u_7d,G_7d,R_7d,ap_7d,borda_chip,fragil,conc_par,conc_alvo,n_par,dano_par,roi_sem3_par,vol3_par,id_suspeita,u_dia,ap_dia,odd_media,break_even,margem_be,linha_media,DD,lucro_dd,pior_jogo,pior_dia,melhor_dia,dias_pos,dias_neg,max_reds,z_jogo,roi_m1,roi_m2,acima_sorte,acima_placebo,roi_treino,roi_cego,ap_cego,desvio_cego,equiv,acima_sorte_par,premio,premio_alto,sem_tot,sem_pos,ult_sem_u,robusta,selo
P2,-,0.0,-,-,,-,0,-,0.5,7.5,1.32,1.68,zebra,-,2,1162,735,1.58,705,457,60.7,-34.53,-2.97,0,2.82,-3.18,-9.39,178,117,295,-6.12,-42.19,404,285,689,,,,,410,,,,0,-3.45,116.2,1.599,62.6,-1.9,6.3,62.3,-0.6,-2.0,-14.33,14.99,3,7,8,-1.06,-1.06,-6.0,7.61,-7.69,-2.9,-3.18,295,-0.28,1,7.44,9.23,0,2,0,-27.0,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,6.5,-,-,zebra,tot_env>=1,3,616,379,1.63,377,239,61.2,-34.77,-5.64,0,1.06,-10.68,-16.66,90,66,156,-9.51,-35.57,220,154,374,,,,,262,,,,0,-3.48,61.6,1.544,64.8,-3.6,5.3,51.08,-0.7,-3.0,-16.22,15.98,5,5,7,-1.57,-1.78,-11.74,2.33,-11.66,-3.94,-10.68,156,-6.74,1,1.96,6.56,0,2,0,-28.06,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,7.5,-,1.32,1.68,zebra,-,4,476,386,1.23,270,206,56.7,-35.06,-7.37,0,-5.18,-13.53,-15.7,61,55,116,-4.09,-11.58,166,117,283,,,,,229,,,,0,-3.51,47.6,1.63,61.4,-4.6,8.0,36.36,-1.0,-2.61,-12.48,8.76,2,8,5,-1.78,-6.71,-8.35,0.67,-13.39,-5.38,-13.53,116,-8.16,3,0.33,4.84,0,2,0,-15.79,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,6.5,-,-,zebra,tot_env>=1,6,631,379,1.66,387,244,61.3,-35.34,-5.6,0,0.29,-11.43,-18.52,93,69,162,-9.39,-35.95,226,157,383,,,,,262,,,,0,-3.53,63.1,1.542,64.8,-3.5,5.3,52.53,-0.7,-4.59,-16.98,16.55,5,5,6,-1.56,-1.66,-11.72,2.37,-11.62,-3.59,-11.43,162,-7.85,2,2.0,6.6,0,2,0,-28.96,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,7.5,-,1.32,1.68,zebra,-,3,475,386,1.23,269,206,56.6,-35.45,-7.46,0,-5.18,-13.53,-15.7,61,55,116,-4.09,-11.58,166,117,283,,,,,229,,,,0,-3.54,47.5,1.63,61.3,-4.7,8.0,36.75,-1.0,-3.0,-12.48,8.76,2,8,5,-1.8,-6.87,-8.35,0.57,-13.48,-5.5,-13.53,116,-8.03,1,0.23,4.74,0,2,0,-15.79,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,6.5,1.32,1.86,zebra,-,2,974,637,1.53,584,390,60.0,-35.62,-3.66,0,2.64,-3.87,-9.9,153,103,256,-6.08,-36.17,348,247,595,,,,,372,,,,0,-3.56,97.4,1.609,62.2,-2.2,6.1,50.3,-0.7,-2.0,-18.67,7.23,3,7,12,-1.21,-1.83,-6.51,6.31,-8.38,-3.58,-3.87,256,-0.29,1,6.25,8.55,0,2,0,-24.73,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,6.5,1.32,1.98,zebra,-,3,1041,649,1.6,619,422,59.5,-35.62,-3.42,0,1.46,-4.21,-11.24,158,109,267,-6.04,-37.88,364,263,627,,,,,376,,,,0,-3.56,104.1,1.627,61.5,-2.0,6.1,52.85,-0.7,-3.0,-23.13,8.12,4,6,12,-1.13,-2.0,-5.67,6.62,-8.14,-3.15,-4.21,267,-1.06,4,6.55,8.78,0,2,0,-22.87,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,7.5,1.32,1.98,zebra,-,1,823,823,1.0,459,364,55.8,-35.66,-4.33,0,1.14,-6.86,-14.07,112,93,205,-6.43,-31.17,266,219,485,,,,,440,,,,0,-3.57,82.3,1.724,58.0,-2.2,7.1,36.31,-1.0,-1.0,-11.41,5.25,1,9,6,-1.45,-2.06,-8.0,6.66,-9.05,-3.49,-6.86,205,-3.37,1,6.42,7.87,0,2,0,-25.19,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,9.5,1.77,1.86,zebra,-,1,306,306,1.0,149,157,48.7,-35.67,-11.66,0,-6.36,-18.86,-12.26,29,36,65,-16.61,-28.57,79,93,172,,,,,238,,,,0,-3.57,30.6,1.816,55.1,-6.4,8.1,37.44,-1.0,-1.0,-12.28,3.38,3,7,10,-2.24,-11.18,-12.5,-4.37,-17.68,-9.71,-18.86,65,-9.15,1,-5.01,0.55,0,2,0,-13.75,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,9.5,1.77,1.86,zebra,-,1,308,308,1.0,150,158,48.7,-35.87,-11.65,0,-6.36,-18.86,-12.26,29,36,65,-16.61,-28.57,79,93,172,,,,,240,,,,0,-3.59,30.8,1.816,55.1,-6.4,8.1,37.64,-1.0,-1.0,-12.28,2.6,3,7,10,-2.25,-11.17,-12.5,-4.34,-17.67,-9.72,-18.86,65,-9.15,1,-4.98,0.56,0,2,0,-13.75,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,7.5,1.77,-,zebra,-,3,526,444,1.18,254,272,48.3,-36.1,-6.86,0,-3.57,-2.55,-3.11,61,61,122,-7.22,-21.37,142,154,296,,,,,275,,,,0,-3.61,52.6,1.935,51.7,-3.4,7.2,42.5,-0.8,-2.0,-19.25,5.91,3,7,6,-1.53,-11.25,1.02,1.72,-11.58,-8.17,-2.55,122,5.62,4,1.59,5.34,0,2,1,1.91,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,8.5,9.5,1.62,1.86,zebra,-,1,392,392,1.0,205,187,52.3,-36.22,-9.24,0,-5.07,-10.29,-9.57,48,45,93,-8.2,-18.21,118,104,222,,,,,248,,,,0,-3.62,39.2,1.741,57.5,-5.2,8.7,36.89,-1.0,-1.0,-20.32,2.11,4,6,8,-2.1,-11.5,-5.22,-1.15,-15.26,-8.91,-10.29,93,-1.38,1,-1.47,2.96,0,2,0,-7.36,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,9.5,1.77,1.86,zebra,-,1,303,303,1.0,147,156,48.5,-36.27,-11.97,0,-7.02,-20.31,-13.0,28,36,64,-17.26,-29.17,77,92,169,,,,,235,,,,0,-3.63,30.3,1.816,55.1,-6.6,8.1,37.25,-1.0,-1.0,-12.28,3.38,3,7,10,-2.29,-11.23,-13.29,-4.71,-17.99,-9.74,-20.31,64,-10.58,1,-5.37,0.23,0,2,0,-14.49,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,6.5,1.32,1.68,zebra,-,6,1170,610,1.92,723,447,61.8,-36.61,-3.13,0,1.51,-5.6,-16.57,178,118,296,-5.24,-36.6,422,276,698,,,,,364,,,,0,-3.66,117.0,1.569,63.7,-1.9,5.5,65.27,-0.6,-6.0,-19.87,19.66,4,6,10,-1.07,-0.67,-7.11,6.67,-7.85,-2.29,-5.6,296,-3.31,1,6.64,9.07,0,2,0,-31.76,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,6.5,-,-,zebra,tot_env>=1,1,379,379,1.0,219,160,57.8,-36.89,-9.73,0,4.2,-11.13,-10.91,56,42,98,-13.13,-30.6,130,103,233,,,,,262,,,,0,-3.69,37.9,1.561,64.1,-6.3,5.7,45.68,-0.8,-1.0,-12.47,6.59,2,8,9,-2.44,-5.99,-15.33,-1.76,-15.75,-9.25,-11.13,98,-1.89,1,-2.13,2.47,0,2,0,-23.3,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,6.5,1.32,1.68,zebra,-,-,1172,610,1.92,724,448,61.8,-37.24,-3.18,0,1.51,-5.6,-16.57,178,118,296,-5.24,-36.6,422,276,698,,,,,364,,,,0,-3.72,117.2,1.569,63.7,-2.0,5.5,65.9,-0.6,-7.0,-19.87,19.66,3,7,10,-1.09,-0.76,-7.11,6.62,-7.9,-2.36,-5.6,296,-3.24,1,6.59,9.03,0,2,0,-31.76,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,8.5,9.5,1.32,1.86,zebra,-,1,407,407,1.0,214,193,52.6,-37.38,-9.18,0,-6.87,-12.18,-11.57,48,47,95,-7.62,-17.44,123,106,229,,,,,254,,,,0,-3.74,40.7,1.733,57.7,-5.1,8.7,38.05,-1.0,-1.0,-21.36,1.92,4,6,8,-2.14,-11.35,-5.31,-0.95,-13.9,-8.27,-12.18,95,-3.91,1,-1.21,3.02,0,2,0,-7.75,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,6.5,1.32,1.68,zebra,-,4,1145,610,1.88,705,440,61.6,-37.4,-3.27,0,1.85,-6.09,-17.47,171,116,287,-5.75,-39.23,409,273,682,,,,,364,,,,0,-3.74,114.5,1.572,63.6,-2.0,5.6,65.02,-0.6,-4.0,-19.65,20.28,4,6,11,-1.11,-0.41,-7.94,6.53,-7.99,-2.32,-6.09,287,-3.76,1,6.5,8.94,0,2,0,-34.47,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,7.5,1.77,-,zebra,-,2,520,441,1.18,250,270,48.1,-37.73,-7.26,0,-3.3,-1.74,-2.11,61,60,121,-6.91,-20.37,142,153,295,,,,,274,,,,0,-3.77,52.0,1.936,51.7,-3.6,7.2,44.01,-0.9,-2.0,-19.25,5.91,4,6,6,-1.6,-12.2,1.56,1.3,-11.98,-8.93,-1.74,121,7.18,1,1.16,4.95,0,2,1,2.91,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,6.5,1.32,1.86,zebra,-,3,1194,642,1.86,726,468,60.8,-37.89,-3.17,0,0.96,-5.51,-16.7,179,124,303,-5.83,-41.78,424,293,717,,,,,375,,,,0,-3.79,119.4,1.595,62.7,-1.9,5.8,61.97,-0.6,-3.0,-24.72,18.41,4,6,9,-1.09,-1.16,-6.47,6.83,-7.89,-2.38,-5.51,303,-3.13,1,6.76,9.03,0,2,0,-29.25,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,7.5,1.62,1.98,zebra,-,3,1170,757,1.55,656,514,56.1,-37.99,-3.25,0,0.15,-5.51,-16.41,164,134,298,-7.6,-52.57,372,320,692,,,,,418,,,,0,-3.8,117.0,1.733,57.7,-1.6,6.9,57.97,-0.7,-3.0,-20.65,14.29,2,8,9,-1.06,-1.77,-5.66,7.47,-7.97,-2.47,-5.51,298,-3.03,1,7.28,8.96,0,2,0,-25.14,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,6.5,1.32,1.86,zebra,-,3,978,637,1.54,585,393,59.8,-38.05,-3.89,0,2.64,-3.87,-9.9,153,103,256,-5.97,-35.6,349,247,596,,,,,372,,,,0,-3.8,97.8,1.609,62.2,-2.4,6.1,49.73,-0.8,-3.0,-18.1,7.23,3,7,12,-1.28,-2.23,-6.51,6.08,-8.61,-3.9,-3.87,256,0.03,4,6.01,8.31,0,2,0,-24.73,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,0.5,7.5,-,-,zebra,-,1,828,828,1.0,452,376,54.6,-38.28,-4.62,0,0.73,-7.31,-14.98,109,96,205,-6.32,-30.73,261,225,486,,,,,442,,,,0,-3.83,82.8,1.758,56.9,-2.3,7.1,39.63,-1.0,-1.0,-12.32,2.91,1,9,6,-1.52,-2.51,-8.04,6.37,-9.34,-3.74,-7.31,205,-3.57,4,6.13,7.58,0,2,0,-25.42,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,6.5,1.32,1.98,zebra,-,4,1324,652,2.03,802,522,60.6,-38.29,-2.89,0,0.08,-6.04,-19.99,194,137,331,-5.97,-46.96,463,324,787,,,,,377,,,,0,-3.83,132.4,1.607,62.2,-1.7,5.7,66.61,-0.6,-4.0,-29.89,23.79,4,6,11,-1.0,-0.93,-6.12,7.17,-7.61,-1.84,-6.04,331,-4.2,1,7.09,9.31,0,2,0,-30.64,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,6.5,1.32,1.98,zebra,-,6,1357,652,2.08,825,532,60.8,-38.31,-2.82,0,-0.23,-5.75,-19.65,202,140,342,-5.58,-44.89,477,328,805,,,,,377,,,,0,-3.83,135.7,1.603,62.4,-1.6,5.6,66.65,-0.6,-6.0,-29.45,22.71,4,6,11,-0.99,-1.17,-5.52,7.24,-7.54,-1.84,-5.75,342,-3.91,1,7.16,9.38,0,2,0,-28.49,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,7.5,1.62,1.98,zebra,-,3,1153,755,1.53,646,507,56.0,-38.62,-3.35,0,0.35,-4.78,-14.06,163,131,294,-7.24,-49.55,369,315,684,,,,,417,,,,0,-3.86,115.3,1.733,57.7,-1.7,6.9,55.95,-0.7,-3.0,-20.65,13.49,2,8,8,-1.09,-2.26,-5.13,7.36,-8.07,-2.86,-4.78,294,-1.92,1,7.17,8.85,0,2,0,-22.47,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,7.5,1.77,-,zebra,-,3,521,441,1.18,250,271,48.0,-38.73,-7.43,0,-3.57,-2.55,-3.11,61,61,122,-7.22,-21.37,142,154,296,,,,,274,,,,0,-3.87,52.1,1.936,51.7,-3.7,7.2,45.01,-0.9,-2.0,-19.25,5.91,3,7,6,-1.64,-12.2,1.02,1.12,-12.15,-8.93,-2.55,122,6.38,4,0.98,4.77,0,2,1,1.91,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,6.5,1.32,1.98,zebra,-,-,1359,652,2.08,826,533,60.8,-38.94,-2.87,0,-0.23,-5.75,-19.65,202,140,342,-5.58,-44.89,477,328,805,,,,,377,,,,0,-3.89,135.9,1.603,62.4,-1.6,5.6,67.28,-0.6,-7.0,-29.45,22.71,4,6,11,-1.01,-1.24,-5.52,7.2,-7.59,-1.9,-5.75,342,-3.85,1,7.12,9.34,0,2,0,-28.49,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,9.5,1.32,1.68,zebra,-,2,1189,788,1.51,714,475,60.1,-39.04,-3.28,0,0.94,-4.44,-13.41,179,123,302,-3.95,-28.12,424,287,711,,,,,427,,,,0,-3.9,118.9,1.609,62.1,-2.1,6.8,49.42,-0.8,-2.0,-13.44,3.28,4,6,7,-1.19,-1.93,-5.38,7.63,-8.0,-2.89,-4.44,302,-1.55,1,7.41,8.92,0,2,0,-25.05,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,7.5,-,1.96,1.98,zebra,-,2,262,237,1.11,113,149,43.1,-39.1,-14.92,0,13.57,9.14,5.12,31,25,56,-13.79,-20.82,66,85,151,,,,,198,,,,0,-3.91,26.2,1.973,50.7,-7.6,9.4,48.68,-0.8,-2.0,-14.41,5.53,3,7,8,-2.34,-21.09,-4.43,-8.3,-20.94,-21.47,9.14,56,30.61,1,-8.68,-2.72,0,2,0,-4.3,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,7.5,-,1.32,1.68,zebra,-,2,466,386,1.21,261,205,56.0,-39.15,-8.4,0,-4.44,-14.15,-16.27,60,55,115,-5.44,-15.06,160,117,277,,,,,229,,,,0,-3.91,46.6,1.631,61.3,-5.3,8.0,40.45,-1.0,-2.0,-12.48,8.1,2,8,5,-2.03,-7.54,-9.71,-0.36,-14.42,-6.52,-14.15,115,-7.63,1,-0.71,3.8,0,2,0,-17.96,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,7.5,1.32,1.68,zebra,-,2,1079,723,1.49,648,431,60.1,-39.26,-3.64,0,2.86,-3.59,-10.06,168,112,280,-6.29,-40.83,379,270,649,,,,,405,,,,0,-3.93,107.9,1.603,62.4,-2.3,6.5,60.03,-0.7,-2.0,-12.03,6.99,3,7,7,-1.26,-1.78,-6.45,6.87,-8.36,-3.65,-3.59,280,0.06,1,6.71,8.56,0,2,0,-27.67,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,7.5,1.62,1.86,zebra,-,1,625,625,1.0,348,277,55.7,-39.58,-6.33,0,2.87,-8.81,-14.09,87,73,160,-10.9,-40.99,200,176,376,,,,,370,,,,0,-3.96,62.5,1.686,59.3,-3.6,7.1,44.99,-0.9,-1.0,-10.02,1.36,2,8,5,-1.89,-2.93,-11.68,3.56,-11.05,-5.48,-8.81,160,-3.32,1,3.51,5.87,0,2,0,-28.38,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,5.5,7.5,1.62,1.98,zebra,-,4,1154,755,1.53,646,508,56.0,-39.62,-3.43,0,0.35,-4.78,-14.06,163,131,294,-7.24,-49.55,369,315,684,,,,,417,,,,0,-3.96,115.4,1.733,57.7,-1.7,6.9,55.95,-0.7,-3.0,-20.65,13.49,2,8,8,-1.12,-2.4,-5.13,7.27,-8.15,-2.97,-4.78,294,-1.81,3,7.09,8.77,0,2,0,-22.47,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,4.5,7.5,-,-,zebra,-,1,826,826,1.0,450,376,54.5,-39.68,-4.8,0,0.73,-7.31,-14.98,109,96,205,-6.32,-30.73,261,225,486,,,,,442,,,,0,-3.97,82.6,1.758,56.9,-2.4,7.1,40.33,-1.0,-1.0,-12.32,2.91,1,9,6,-1.57,-2.8,-8.04,6.19,-9.52,-3.98,-7.31,205,-3.33,1,5.95,7.4,0,2,0,-25.42,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,7.5,1.62,-,zebra,-,1,765,765,1.0,410,355,53.6,-39.78,-5.2,0,0.6,-6.85,-13.42,104,92,196,-8.36,-38.12,237,219,456,,,,,422,,,,0,-3.98,76.5,1.783,56.1,-2.5,7.2,42.05,-0.9,-1.0,-13.38,5.09,2,8,6,-1.62,-3.78,-7.45,5.57,-9.92,-4.63,-6.85,196,-2.21,1,5.37,7.0,0,2,0,-22.04,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,6.5,-,-,zebra,dif>=1,1,317,317,1.0,177,140,55.8,-39.87,-12.58,0,0.64,-13.25,-11.26,47,38,85,-13.69,-27.51,111,90,201,,,,,230,,,,0,-3.99,31.7,1.563,64.0,-8.1,5.7,45.97,-0.9,-1.0,-15.17,3.28,3,7,7,-2.86,-11.64,-13.89,-5.19,-18.6,-12.33,-13.25,85,-0.92,1,-5.79,-0.37,0,2,0,-18.34,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,5.5,7.5,-,-,zebra,-,1,826,826,1.0,449,377,54.4,-39.89,-4.83,0,0.77,-7.21,-14.78,109,96,205,-6.24,-30.35,261,225,486,,,,,442,,,,0,-3.99,82.6,1.76,56.8,-2.4,7.2,40.54,-1.0,-1.0,-12.32,2.91,1,9,6,-1.58,-2.88,-7.98,6.16,-9.55,-4.04,-7.21,205,-3.17,1,5.92,7.37,0,2,0,-25.22,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,8.5,-,-,zebra,dif<=0,1,860,860,1.0,459,401,53.4,-40.13,-4.67,0,-1.38,-11.32,-24.57,108,109,217,-5.72,-29.36,271,242,513,,,,,448,,,,0,-4.01,86.0,1.802,55.5,-2.1,7.5,43.83,-0.9,-1.0,-18.28,6.27,2,8,7,-1.53,-1.36,-9.94,6.32,-9.39,-2.42,-11.32,217,-8.9,1,6.09,7.54,0,2,0,-32.91,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,8.5,-,-,zebra,tot_env 0~3,1,879,879,1.0,469,410,53.4,-40.68,-4.63,0,-0.36,-10.29,-22.54,110,109,219,-6.4,-33.46,274,249,523,,,,,457,,,,0,-4.07,87.9,1.803,55.5,-2.1,7.5,44.37,-0.9,-1.0,-18.28,3.47,2,8,7,-1.53,-1.38,-9.93,6.36,-9.35,-2.75,-10.29,219,-7.54,1,6.13,7.57,0,2,0,-33.17,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,7.5,1.62,1.98,zebra,-,1,741,741,1.0,402,339,54.3,-40.78,-5.5,0,0.22,-8.97,-17.22,101,91,192,-10.07,-44.61,230,213,443,,,,,412,,,,0,-4.08,74.1,1.749,57.2,-2.9,7.2,47.39,-0.9,-1.0,-14.92,6.88,3,7,6,-1.72,-3.16,-9.19,5.12,-10.22,-4.29,-8.97,192,-4.68,1,4.94,6.7,0,2,0,-26.46,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,7.5,-,1.96,1.98,zebra,-,3,264,237,1.11,113,151,42.8,-41.1,-15.57,0,13.57,9.14,5.12,31,25,56,-13.79,-20.82,66,85,151,,,,,198,,,,0,-4.11,26.4,1.973,50.7,-7.9,9.4,50.68,-0.8,-2.0,-14.41,5.53,3,7,8,-2.49,-22.04,-4.43,-8.95,-21.59,-22.22,9.14,56,31.36,4,-9.32,-3.37,0,2,0,-4.3,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,7.5,1.62,1.98,zebra,-,4,1175,757,1.55,657,518,55.9,-41.37,-3.52,0,0.05,-5.82,-17.41,164,135,299,-7.86,-54.57,372,322,694,,,,,418,,,,0,-4.14,117.5,1.732,57.7,-1.8,6.8,59.97,-0.7,-4.0,-20.65,14.29,2,8,9,-1.15,-2.09,-5.87,7.2,-8.24,-2.74,-5.82,299,-3.09,3,7.01,8.68,0,2,0,-26.14,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,8.5,-,-,zebra,tot_env<=0,1,843,843,1.0,448,395,53.1,-41.39,-4.91,0,-1.15,-11.65,-25.16,107,109,216,-6.62,-33.36,263,241,504,,,,,445,,,,0,-4.14,84.3,1.804,55.4,-2.3,7.5,45.97,-0.9,-1.0,-18.28,4.41,2,8,7,-1.59,-1.35,-10.5,6.08,-9.63,-2.59,-11.65,216,-9.06,1,5.84,7.29,0,2,0,-34.44,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,8.5,-,-,zebra,dif>=0,1,908,908,1.0,486,422,53.5,-42.0,-4.63,0,-1.29,-10.7,-23.54,110,110,220,-5.77,-30.69,281,251,532,,,,,467,,,,0,-4.2,90.8,1.799,55.6,-2.1,7.5,42.98,-1.0,-1.0,-18.28,3.08,2,8,7,-1.56,-1.75,-9.41,6.36,-9.35,-2.68,-10.7,220,-8.02,1,6.13,7.58,0,2,0,-32.09,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,7.5,7.5,1.77,-,zebra,-,1,390,390,1.0,180,210,46.2,-42.12,-10.8,0,-1.8,-8.45,-7.94,44,50,94,-10.61,-24.2,105,123,228,,,,,249,,,,0,-4.21,39.0,1.943,51.5,-5.3,7.5,47.78,-0.9,-1.0,-12.83,1.27,2,8,7,-2.2,-13.17,-6.65,-2.72,-16.82,-11.55,-8.45,94,3.1,6,-3.05,1.4,0,2,0,-9.45,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,-,1.32,1.68,zebra,-,2,1285,805,1.6,774,511,60.2,-42.32,-3.29,0,1.15,-4.84,-15.64,191,132,323,-4.83,-36.71,450,310,760,,,,,433,,,,0,-4.23,128.5,1.605,62.3,-2.1,6.6,57.93,-0.7,-2.0,-16.5,7.46,4,6,8,-1.24,-1.61,-5.99,7.7,-8.01,-2.77,-4.84,323,-2.07,1,7.46,8.91,0,2,0,-29.61,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,6.5,7.5,1.77,-,zebra,-,2,513,437,1.17,244,269,47.6,-42.58,-8.3,0,-3.82,-3.1,-3.69,59,60,119,-7.49,-21.81,139,152,291,,,,,270,,,,0,-4.26,51.3,1.935,51.7,-4.1,7.3,48.07,-0.9,-2.0,-19.11,5.91,3,7,6,-1.82,-13.39,0.72,0.22,-13.02,-9.87,-3.1,119,6.77,5,0.06,3.9,0,2,1,1.33,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,7.5,1.62,-,zebra,-,2,1190,775,1.54,655,535,55.0,-42.88,-3.6,0,1.4,-1.86,-5.63,170,133,303,-6.92,-49.09,377,332,709,,,,,426,,,,0,-4.29,119.0,1.765,56.7,-1.6,7.0,54.82,-0.8,-2.0,-26.72,10.27,3,7,8,-1.18,-3.82,-3.26,7.23,-8.32,-4.2,-1.86,303,2.34,1,7.02,8.6,0,2,0,-14.91,0,DIRECAO
P1,-,0.0,-,-,,-,0,-,0.5,8.5,-,-,zebra,-,1,909,909,1.0,486,423,53.5,-43.0,-4.73,0,-1.29,-10.7,-23.54,110,110,220,-5.95,-31.69,281,252,533,,,,,467,,,,0,-4.3,90.9,1.799,55.6,-2.1,7.5,43.98,-1.0,-1.0,-18.28,3.08,2,8,7,-1.59,-1.92,-9.41,6.26,-9.45,-2.82,-10.7,220,-7.88,4,6.02,7.47,0,2,0,-32.09,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,7.5,9.5,1.62,1.86,zebra,-,1,602,602,1.0,325,277,54.0,-43.2,-7.18,0,-1.08,-13.23,-19.32,74,72,146,-11.17,-39.66,184,171,355,,,,,339,,,,0,-4.32,60.2,1.723,58.0,-4.1,8.0,48.04,-0.9,-1.0,-11.31,0.64,2,8,6,-2.05,-4.1,-12.15,2.57,-11.9,-5.24,-13.23,146,-8.0,1,2.55,5.03,0,2,0,-27.95,0,DIRECAO
P4,-,0.0,-,-,,-,0,-,0.5,8.5,-,-,zebra,dif 0~1,1,890,890,1.0,474,416,53.3,-43.48,-4.89,0,-1.13,-10.8,-23.55,109,109,218,-5.96,-31.19,276,247,523,,,,,461,,,,0,-4.35,89.0,1.801,55.5,-2.3,7.5,44.46,-1.0,-1.0,-18.28,3.27,2,8,7,-1.62,-2.01,-9.67,6.1,-9.61,-2.97,-10.8,218,-7.84,1,5.87,7.32,0,2,0,-32.29,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,6.5,1.32,1.86,zebra,-,6,1291,642,2.01,788,503,61.0,-43.57,-3.37,0,0.63,-5.53,-18.31,197,134,331,-5.51,-42.61,462,312,774,,,,,375,,,,0,-4.36,129.1,1.587,63.0,-2.0,5.6,67.87,-0.6,-6.0,-24.42,17.51,4,6,10,-1.19,-1.66,-6.16,6.63,-8.09,-2.63,-5.53,331,-2.9,1,6.56,8.83,0,2,0,-30.35,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,6.5,1.32,1.86,zebra,-,4,1261,642,1.96,767,494,60.8,-43.67,-3.46,0,0.97,-5.83,-18.65,189,131,320,-5.91,-44.68,448,308,756,,,,,375,,,,0,-4.37,126.1,1.59,62.9,-2.1,5.6,67.95,-0.6,-4.0,-24.86,18.59,4,6,11,-1.2,-1.43,-6.8,6.54,-8.18,-2.66,-5.83,320,-3.17,1,6.47,8.74,0,2,0,-32.5,0,DIRECAO
P2,-,0.0,-,-,,-,0,-,0.5,6.5,1.32,1.86,zebra,-,-,1293,642,2.01,789,504,61.0,-44.2,-3.42,0,0.63,-5.53,-18.31,197,134,331,-5.51,-42.61,462,312,774,,,,,375,,,,0,-4.42,129.3,1.586,63.0,-2.0,5.6,68.5,-0.6,-7.0,-24.42,17.51,4,6,10,-1.2,-1.73,-6.16,6.58,-8.14,-2.69,-5.53,331,-2.84,1,6.51,8.78,0,2,0,-30.35,0,DIRECAO
